Vendor,PO Num,Receive Date,Shipment Num,To Location,Status,Product,Product Name,Num Units,Ordered,Shelf Life,Expiration Date,On Hand Remaining
2,0012819172,8/12/2026,0012819172,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,20.00,0.00,,,0.00
118,7000215170,8/12/2026,7000215170,Hawthorne,<b class=pill-green>Confirmed</b>,200671,Sun Cruiser Sampler Variety Pack 2/12/12 oz Can,104.00,104.00,342,8/1/2027,104.00
128,83146108,8/12/2026,83146108,Hawthorne,<b class=pill-green>Confirmed</b>,2409,Corona Extra 1/24/12 oz Loose Btl,108.00,108.00,219,3/31/2027,108.00
128,83147780,8/12/2026,83147780,Hawthorne,<b class=pill-green>Confirmed</b>,2409,Corona Extra 1/24/12 oz Loose Btl,1350.00,1350.00,219,3/31/2027,1350.00
20274,08112026,8/12/2026,08112026,Hawthorne,<b class=pill-white>New</b>,3726,Famosa 2/12/12 oz Btl,140.00,140.00,,,0.00
128,83147789,8/12/2026,83147789,Hawthorne,<b class=pill-green>Confirmed</b>,2409,Corona Extra 1/24/12 oz Loose Btl,1350.00,1350.00,219,3/31/2027,1350.00
128,83146108,8/12/2026,83146108,Hawthorne,<b class=pill-green>Confirmed</b>,2811,Modelo Especial 2/12/12 oz Can,1980.00,1980.00,219,3/31/2027,1980.00
20245,SAP71026A,8/12/2026,SAP71026A,Hawthorne,<b class=pill-green>Confirmed</b>,10338,Sapporo Reserve 1/12/22 oz Can,90.00,90.00,347,8/6/2027,90.00
2,0012819740,8/12/2026,0012819740,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,7.00,0.00,,,0.00
118,7000215170,8/12/2026,7000215170,Hawthorne,<b class=pill-green>Confirmed</b>,3813,Sam Adams Octoberfest 15.5 Gal Keg,60.00,0.00,165,2/5/2027,60.00
2,0012819740,8/12/2026,0012819740,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
128,83155881,8/12/2026,83155881,Hawthorne,<b class=pill-green>Confirmed</b>,2651,Victoria 2/12/12 oz Btl,648.00,648.00,188,2/28/2027,648.00
128,83155881,8/12/2026,83155881,Hawthorne,<b class=pill-green>Confirmed</b>,2813,Modelo Negra 2/12/12 oz Btl,0.00,0.00,168,2/8/2027,0.00
20245,SAP71026A,8/12/2026,SAP71026A,Hawthorne,<b class=pill-green>Confirmed</b>,10343,Sapporo Premium 4/6/12 oz Can,100.00,100.00,318,7/8/2027,100.00
118,7000215170,8/12/2026,7000215170,Hawthorne,<b class=pill-green>Confirmed</b>,3862,Sam Adams Octoberfest 5.2 Gal Keg,48.00,0.00,166,2/6/2027,48.00
118,7000215170,8/12/2026,7000215170,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,19.00,0.00,,,0.00
2,0080760496,8/11/2026,0080760496,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,22.00,0.00,,,0.00
2,0080760496,8/11/2026,0080760496,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,6.00,0.00,,,0.00
2,0080760496,8/11/2026,0080760496,Hawthorne,<b class=pill-green>Confirmed</b>,522,Miller Lite 1/24/12 oz Loose Can,196.00,196.00,154,1/25/2027,0.00
2,0012815409,8/11/2026,0012815409,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,20.00,0.00,,,0.00
118,7000215172,8/11/2026,7000215172,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,32.00,0.00,,,0.00
118,7000215171,8/11/2026,7000215171,Hawthorne,<b class=pill-green>Confirmed</b>,3921,Sam Adams Octoberfest 2/12/12 oz Can,0.00,700.00,97,11/29/2026,0.00
20245,SAP71026B,8/11/2026,SAP71026B,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,24.00,0.00,,,0.00
118,7000215172,8/11/2026,7000215172,Hawthorne,<b class=pill-green>Confirmed</b>,3919,Sam Adams Octoberfest 4/6/12 oz Btl,0.00,240.00,97,11/29/2026,0.00
118,7000215171,8/11/2026,7000215171,Hawthorne,<b class=pill-green>Confirmed</b>,8110,Angry Orchard Crisp Apple 4/6/12 oz Btl,360.00,360.00,342,8/1/2027,316.00
2,0012819943,8/11/2026,0012819943,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,22.00,0.00,,,0.00
20245,SAP71026B,8/11/2026,SAP71026B,Hawthorne,<b class=pill-green>Confirmed</b>,10334,Sapporo Premium 1/12/22 oz Can,1800.00,1800.00,330,7/20/2027,1800.00
143,0138000,8/11/2026,0138000,Hawthorne,<b class=pill-green>Confirmed</b>,8,Marketing Commitment CPC,1.00,0.00,,,0.00
128,83146320,8/11/2026,83146320,Hawthorne,<b class=pill-green>Confirmed</b>,2827,Modelo Chelada Pina Picante 1/12/24 oz Can,336.00,336.00,219,3/31/2027,336.00
118,7000215171,8/11/2026,7000215171,Hawthorne,<b class=pill-green>Confirmed</b>,8330,Twisted Tea 4/6/12 oz Btl,60.00,180.00,250,5/1/2027,60.00
20026,NB726B,8/11/2026,NB726B,Hawthorne,<b class=pill-green>Confirmed</b>,6834,New Belgium Fat Tire 4/6/12 oz Can,100.00,100.00,125,12/27/2026,100.00
2,6930197277,8/11/2026,6930197277,Hawthorne,<b class=pill-green>Confirmed</b>,521,Miller Lite 1/30/12 oz Can,1547.00,1547.00,154,1/25/2027,0.00
128,83146320,8/11/2026,83146320,Hawthorne,<b class=pill-green>Confirmed</b>,2651,Victoria 2/12/12 oz Btl,1080.00,1080.00,188,2/28/2027,1080.00
2,0080760496,8/11/2026,0080760496,Hawthorne,<b class=pill-green>Confirmed</b>,215,Coors Light 1/18/12 oz Btl,140.00,140.00,98,11/30/2026,0.00
133,S863559,8/11/2026,S863559,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,1.00,0.00,,,0.00
128,83141784,8/11/2026,83141784,Hawthorne,<b class=pill-green>Confirmed</b>,2409,Corona Extra 1/24/12 oz Loose Btl,1350.00,1350.00,219,3/31/2027,1350.00
20026,NB726B,8/11/2026,NB726B,Hawthorne,<b class=pill-green>Confirmed</b>,6653,New Belgium Fat Tire 2/12/12 oz Can,0.00,0.00,97,11/29/2026,0.00
118,7000215171,8/11/2026,7000215171,Hawthorne,<b class=pill-green>Confirmed</b>,8148,Angry Orchard Crisp Imperial 4/6/12 oz Btl,240.00,240.00,250,5/1/2027,240.00
1158000214,BSIU8182275,8/11/2026,BSIU8182275,Hawthorne,<b class=pill-green>Confirmed</b>,11186,Poker Import 4/6/11.15 oz,285.00,285.00,105,12/7/2026,256.00
2,0012815409,8/11/2026,0012815409,Hawthorne,<b class=pill-green>Confirmed</b>,523,Miller Lite 1/18/12 oz Can,2800.00,2800.00,154,1/25/2027,0.00
2,0012819943,8/11/2026,0012819943,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
133,S863559,8/11/2026,S863559,Hawthorne,<b class=pill-green>Confirmed</b>,9,Brand Investment,1.00,0.00,,,0.00
128,83115435,8/11/2026,83115435,Hawthorne,<b class=pill-green>Confirmed</b>,2428,Corona Sunbrew 1/12/24 oz Can,84.00,84.00,188,2/28/2027,84.00
133,S863559,8/11/2026,S863559,Hawthorne,<b class=pill-green>Confirmed</b>,8597,White Claw Hard Seltzer Variety #2 2/12/12 oz Can,2080.00,2080.00,342,8/1/2027,2080.00
143,0138000,8/11/2026,0138000,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,1.00,0.00,,,0.00
2,6930197277,8/11/2026,6930197277,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,16.00,0.00,,,0.00
2,0080760496,8/11/2026,0080760496,Hawthorne,<b class=pill-green>Confirmed</b>,535,Miller Lite 1/36/12 oz Can,210.00,210.00,154,1/25/2027,0.00
128,83146163,8/11/2026,83146163,Hawthorne,<b class=pill-green>Confirmed</b>,2407,Corona Extra 2/12/12 oz Can,1932.00,1932.00,188,2/28/2027,1932.00
128,83141778,8/11/2026,83141778,Hawthorne,<b class=pill-green>Confirmed</b>,2409,Corona Extra 1/24/12 oz Loose Btl,1350.00,1350.00,219,3/31/2027,1350.00
128,83141772,8/11/2026,83141772,Hawthorne,<b class=pill-green>Confirmed</b>,2409,Corona Extra 1/24/12 oz Loose Btl,1350.00,1350.00,219,3/31/2027,1350.00
2,0080760496,8/11/2026,0080760496,Hawthorne,<b class=pill-green>Confirmed</b>,212,Coors Light 4/6/12 oz Btl,128.00,128.00,98,11/30/2026,0.00
118,7000215171,8/11/2026,7000215171,Hawthorne,<b class=pill-green>Confirmed</b>,200636,Sun Cruiser Classic Iced Tea 3/8/12oz Can,312.00,0.00,342,8/1/2027,312.00
118,7000215172,8/11/2026,7000215172,Hawthorne,<b class=pill-green>Confirmed</b>,3812,Sam Adams Cherry Wheat 15.5 Gal Keg,4.00,4.00,165,2/5/2027,4.00
118,7000215172,8/11/2026,7000215172,Hawthorne,<b class=pill-green>Confirmed</b>,3862,Sam Adams Octoberfest 5.2 Gal Keg,84.00,84.00,165,2/5/2027,21.00
143,0138000,8/11/2026,0138000,Hawthorne,<b class=pill-green>Confirmed</b>,4711,Yuengling Lager 1/24/12 oz Loose Btl,1449.00,1449.00,96,11/28/2026,1398.00
2,0080760496,8/11/2026,0080760496,Hawthorne,<b class=pill-green>Confirmed</b>,511,Miller Lite 1/24/12 oz Loose Btl,832.00,832.00,154,1/25/2027,832.00
118,7000215171,8/11/2026,7000215171,Hawthorne,<b class=pill-green>Confirmed</b>,8387,Twisted Tea Extreme Variety Pack 2/12/12 oz Can,100.00,0.00,342,8/1/2027,100.00
2,0012815409,8/11/2026,0012815409,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
2,0012819943,8/11/2026,0012819943,Hawthorne,<b class=pill-green>Confirmed</b>,234,Coors Light 1/12/24 oz Can,2156.00,2156.00,98,11/30/2026,0.00
20245,SAP71026B,8/11/2026,SAP71026B,Hawthorne,<b class=pill-green>Confirmed</b>,10341,Sapporo Premium 15.5 Gal Keg,32.00,32.00,117,12/19/2026,32.00
128,83141790,8/11/2026,83141790,Hawthorne,<b class=pill-green>Confirmed</b>,2409,Corona Extra 1/24/12 oz Loose Btl,1350.00,1350.00,219,3/31/2027,1350.00
1158000214,BSIU8182275,8/11/2026,BSIU8182275,Hawthorne,<b class=pill-green>Confirmed</b>,11185,Aguila Light Import 4/6/11.15 oz Btl,192.00,192.00,105,12/7/2026,192.00
2,6930197277,8/11/2026,6930197277,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,8.00,0.00,,,0.00
118,7000215172,8/11/2026,7000215172,Hawthorne,<b class=pill-green>Confirmed</b>,3813,Sam Adams Octoberfest 15.5 Gal Keg,96.00,96.00,164,2/4/2027,80.00
2,6930197277,8/11/2026,6930197277,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,17.00,0.00,,,0.00
118,7000215171,8/11/2026,7000215171,Hawthorne,<b class=pill-green>Confirmed</b>,200634,Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,208.00,0.00,342,8/1/2027,208.00
128,83142538,8/11/2026,83142538,Hawthorne,<b class=pill-green>Confirmed</b>,2425,Corona Extra 1/24/12 oz Loose Can,2100.00,2100.00,219,3/31/2027,2100.00
20026,NB726B,8/11/2026,NB726B,Hawthorne,<b class=pill-green>Confirmed</b>,20205,Kirin Ichiban 1/24/12 oz Loose Can,200.00,200.00,216,3/28/2027,103.00
118,7000215172,8/11/2026,7000215172,Hawthorne,<b class=pill-green>Confirmed</b>,8148,Angry Orchard Crisp Imperial 4/6/12 oz Btl,60.00,60.00,250,5/1/2027,0.00
128,83115435,8/11/2026,83115435,Hawthorne,<b class=pill-green>Confirmed</b>,2416,Corona Familiar 1/12/32 oz Btl,1080.00,1080.00,188,2/28/2027,1080.00
1158000214,BSIU8182275,8/11/2026,BSIU8182275,Hawthorne,<b class=pill-green>Confirmed</b>,11184,Aguila Import 4/6/11.15 oz Btl,192.00,192.00,109,12/11/2026,161.00
20026,NB726B,8/11/2026,NB726B,Hawthorne,<b class=pill-green>Confirmed</b>,16726,New Belgium Voodoo Ranger G-Force 1/15/19.2 oz Can,108.00,108.00,153,1/24/2027,108.00
2,0080760496,8/11/2026,0080760496,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
118,7000215171,8/11/2026,7000215171,Hawthorne,<b class=pill-green>Confirmed</b>,8329,Twisted Tea Half & Half 1/12/24 oz Can,0.00,102.00,97,11/29/2026,0.00
118,7000215172,8/11/2026,7000215172,Hawthorne,<b class=pill-green>Confirmed</b>,3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,300.00,360.00,161,2/1/2027,0.00
118,7000215171,8/11/2026,7000215171,Hawthorne,<b class=pill-green>Confirmed</b>,8134,Angry Orchard Rose 4/6/12 oz Btl,0.00,60.00,97,11/29/2026,0.00
2,0012815409,8/11/2026,0012815409,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,7.00,0.00,,,0.00
2,0012819943,8/11/2026,0012819943,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,6.00,0.00,,,0.00
20026,NB726B,8/11/2026,NB726B,Hawthorne,<b class=pill-green>Confirmed</b>,16727,New Belgium Voodoo Ranger Halloween Hoppy 2/12/12 oz Can,450.00,450.00,118,12/20/2026,375.00
133,S863553,8/10/2026,S863553,Hawthorne,<b class=pill-green>Confirmed</b>,8588,White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,2080.00,2080.00,342,8/1/2027,2080.00
2,6930197984,8/10/2026,6930197984,Hawthorne,<b class=pill-green>Confirmed</b>,12,"PALLET,IMPORT",1.00,0.00,,,0.00
118,7000216149,8/10/2026,7000216149,Hawthorne,<b class=pill-green>Confirmed</b>,8684,Truly Hard Seltzer Citrus Variety 2/12/12 oz Can,208.00,104.00,250,5/1/2027,208.00
2,6930199475,8/10/2026,6930199475,Hawthorne,<b class=pill-green>Confirmed</b>,232,Coors Light 1/12/40 oz Btl,144.00,144.00,98,11/30/2026,0.00
2,0080754753,8/10/2026,0080754753,Hawthorne,<b class=pill-green>Confirmed</b>,7140,Peroni Keg 15.5 Gal Keg,0.00,24.00,154,1/25/2027,0.00
118,7000216149,8/10/2026,7000216149,Hawthorne,<b class=pill-green>Confirmed</b>,8332,Twisted Tea 2/12/12 oz Btl,240.00,240.00,250,5/1/2027,139.00
133,S863553,8/10/2026,S863553,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,1.00,0.00,,,0.00
133,S863648,8/10/2026,S863648,Hawthorne,<b class=pill-green>Confirmed</b>,8627,White Claw Green Apple 4/6/12 oz Can,416.00,416.00,342,8/1/2027,416.00
133,S863676,8/10/2026,S863676,Hawthorne,<b class=pill-green>Confirmed</b>,86006,Mike's Hard Strawberry Lemonade 4/6/12 oz Can,416.00,416.00,314,7/4/2027,416.00
11544,VTC726A,8/10/2026,VTC726A,Hawthorne,<b class=pill-white>New</b>,8098,Woodchuck Blueberry Keg 15.5 Gal Keg,8.00,8.00,,,0.00
118,7000216149,8/10/2026,7000216149,Hawthorne,<b class=pill-green>Confirmed</b>,3818,Sam Adams Boston Lager 4/6/12 oz Btl,0.00,0.00,96,11/28/2026,0.00
133,S863553,8/10/2026,S863553,Hawthorne,<b class=pill-green>Confirmed</b>,9,Brand Investment,1.00,0.00,,,0.00
1747,HB226B,8/10/2026,HB226B,Hawthorne,<b class=pill-green>Confirmed</b>,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,672.00,672.00,311,7/1/2027,672.00
133,S863648,8/10/2026,S863648,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,1.00,0.00,,,0.00
2,0080754753,8/10/2026,0080754753,Hawthorne,<b class=pill-green>Confirmed</b>,1770,Arnold Palmer Spiked Half & Half 4/6/12 oz Can,110.00,110.00,322,7/12/2027,110.00
118,7000216149,8/10/2026,7000216149,Hawthorne,<b class=pill-green>Confirmed</b>,8339,Twisted Tea Original Cardboard Bag n' Box 4/5 L Btl,30.00,30.00,188,2/28/2027,30.00
2,6930199475,8/10/2026,6930199475,Hawthorne,<b class=pill-green>Confirmed</b>,572,Milwaukee Best Light 1/30/12 oz Can,91.00,91.00,154,1/25/2027,91.00
2,0080760472,8/10/2026,0080760472,Hawthorne,<b class=pill-green>Confirmed</b>,118,Coors Banquet 2/12/12 oz Can,72.00,72.00,56,10/19/2026,72.00
1747,HB226B,8/10/2026,HB226B,Hawthorne,<b class=pill-green>Confirmed</b>,3330,Hofbrau Oktoberfest 2/5 L Keg Can,600.00,600.00,187,2/27/2027,332.00
2,80754753,8/10/2026,0080754753,Hawthorne,<b class=pill-green>Confirmed</b>,7144,Peroni 4/6/11.2 oz Can,220.00,0.00,252,5/3/2027,220.00
133,S863676,8/10/2026,S863676,Hawthorne,<b class=pill-green>Confirmed</b>,8624,White Claw Surge 8% Cranberry 19.2 oz Can,480.00,480.00,342,8/1/2027,480.00
128,83151014,8/10/2026,83151014,Hawthorne,<b class=pill-green>Confirmed</b>,2807,Modelito Especial 1/24/7 oz Loose Btl,0.00,0.00,166,2/6/2027,0.00
2,0012819861,8/10/2026,0012819861,Hawthorne,<b class=pill-green>Confirmed</b>,221,Coors Light 1/30/12 oz Can,78.00,78.00,98,11/30/2026,78.00
2,6930199475,8/10/2026,6930199475,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
1747,HB226D,8/10/2026,HB226D,Hawthorne,<b class=pill-green>Confirmed</b>,3330,Hofbrau Oktoberfest 2/5 L Keg Can,240.00,240.00,187,2/27/2027,0.00
2,6930199475,8/10/2026,6930199475,Hawthorne,<b class=pill-green>Confirmed</b>,930,Leinenkugel Oktoberfest 4/6/12 oz Btl,64.00,64.00,140,1/11/2027,20.00
2,0012818849,8/10/2026,0012818849,Hawthorne,<b class=pill-green>Confirmed</b>,111,Coors Banquet 1/24/12 oz Loose Btl,140.00,140.00,84,11/16/2026,140.00
133,S863648,8/10/2026,S863648,Hawthorne,<b class=pill-green>Confirmed</b>,8603,White Claw Hard Seltzer Watermelon 4/6/12 oz Can,416.00,416.00,342,8/1/2027,416.00
2,6930197984,8/10/2026,6930197984,Hawthorne,<b class=pill-green>Confirmed</b>,521,Miller Lite 1/30/12 oz Can,1456.00,1456.00,154,1/25/2027,0.00
118,7000216149,8/10/2026,7000216149,Hawthorne,<b class=pill-green>Confirmed</b>,8648,Truly Party 2/12/12 oz Can,104.00,0.00,161,2/1/2027,104.00
2,0012818849,8/10/2026,0012818849,Hawthorne,<b class=pill-green>Confirmed</b>,112,Coors Banquet 4/6/12 oz Btl,350.00,350.00,84,11/16/2026,0.00
118,7000216149,8/10/2026,7000216149,Hawthorne,<b class=pill-green>Confirmed</b>,200679,Sun Cruiser Pink Lemonade 1/24/12 oz Can,104.00,0.00,342,8/1/2027,104.00
128,83151394,8/10/2026,83151394,Hawthorne,<b class=pill-green>Confirmed</b>,9053,Corona Non-Alcoholic 4/6/12 oz Btl,432.00,432.00,188,2/28/2027,432.00
1747,HB226D,8/10/2026,HB226D,Hawthorne,<b class=pill-green>Confirmed</b>,3321,Hofbrau Oktoberfest 1/24/11.2 oz Loose Btl,1026.00,1026.00,288,6/8/2027,810.00
2,6930197984,8/10/2026,6930197984,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,16.00,0.00,,,0.00
128,83127127,8/10/2026,83127127,Hawthorne,<b class=pill-green>Confirmed</b>,2815,Modelo Especial 2/12/12 oz Btl,1400.00,1400.00,188,2/28/2027,1400.00
128,83151016,8/10/2026,83151016,Hawthorne,<b class=pill-green>Confirmed</b>,2807,Modelito Especial 1/24/7 oz Loose Btl,2024.00,2024.00,219,3/31/2027,2024.00
2,80754753,8/10/2026,0080754753,Hawthorne,<b class=pill-green>Confirmed</b>,7162,Tyskie Gronie 4/6/11.2 oz Btl,420.00,0.00,140,1/11/2027,330.00
2,0012819861,8/10/2026,0012819861,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
2,6930199475,8/10/2026,6930199475,Hawthorne,<b class=pill-green>Confirmed</b>,760,Miller Extra Light 2/12/12 oz Btl,56.00,56.00,84,11/16/2026,56.00
2,0012819861,8/10/2026,0012819861,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,22.00,0.00,,,0.00
2,0080760472,8/10/2026,0080760472,Hawthorne,<b class=pill-green>Confirmed</b>,511,Miller Lite 1/24/12 oz Loose Btl,1344.00,1344.00,154,1/25/2027,0.00
2,0012818849,8/10/2026,0012818849,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
2,6930199475,8/10/2026,6930199475,Hawthorne,<b class=pill-green>Confirmed</b>,521,Miller Lite 1/30/12 oz Can,546.00,546.00,154,1/25/2027,0.00
2,0080760472,8/10/2026,0080760472,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,6.00,0.00,,,0.00
133,S863676,8/10/2026,S863676,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,1.00,0.00,,,0.00
11544,VTC726A,8/10/2026,VTC726A,Hawthorne,<b class=pill-white>New</b>,8086,Woodchuck Great Gathering Variety 2/12/12 oz Can,80.00,80.00,,,0.00
2,6930199475,8/10/2026,6930199475,Hawthorne,<b class=pill-green>Confirmed</b>,1612,Molson Golden 2/12/12 oz Btl,112.00,112.00,140,1/11/2027,0.00
128,83151014,8/10/2026,83151014,Hawthorne,<b class=pill-green>Confirmed</b>,2811,Modelo Especial 2/12/12 oz Can,2070.00,2070.00,219,3/31/2027,2070.00
11544,VTC726A,8/10/2026,VTC726A,Hawthorne,<b class=pill-white>New</b>,8085,Woodchuck Spiced Apple 4/6/12 oz Can,160.00,160.00,,,0.00
2,6930199475,8/10/2026,6930199475,Hawthorne,<b class=pill-green>Confirmed</b>,2180,Sol 4/6/12 oz Btl,84.00,84.00,217,3/29/2027,84.00
118,7000216149,8/10/2026,7000216149,Hawthorne,<b class=pill-green>Confirmed</b>,4039,Sam Adams American Light 4/6/12 oz Btl,60.00,60.00,69,11/1/2026,60.00
2,6930199475,8/10/2026,6930199475,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,18.00,0.00,,,0.00
133,S863648,8/10/2026,S863648,Hawthorne,<b class=pill-green>Confirmed</b>,8633,White Claw Hard Seltzer Grape 4/6/12 oz Can,416.00,416.00,342,8/1/2027,416.00
118,7000216149,8/10/2026,7000216149,Hawthorne,<b class=pill-green>Confirmed</b>,200678,Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,208.00,0.00,342,8/1/2027,208.00
2,0080760472,8/10/2026,0080760472,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
2,0080754753,8/10/2026,0080754753,Hawthorne,<b class=pill-green>Confirmed</b>,218,Coors Light 4/6/12 oz Can,104.00,104.00,84,11/16/2026,104.00
2,0012818849,8/10/2026,0012818849,Hawthorne,<b class=pill-green>Confirmed</b>,113,Coors Banquet 2/12/12 oz Btl,700.00,700.00,98,11/30/2026,0.00
2,0012819861,8/10/2026,0012819861,Hawthorne,<b class=pill-green>Confirmed</b>,234,Coors Light 1/12/24 oz Can,1372.00,1372.00,98,11/30/2026,0.00
133,S863676,8/10/2026,S863676,Hawthorne,<b class=pill-green>Confirmed</b>,9,Brand Investment,1.00,0.00,,,0.00
2,0080754753,8/10/2026,0080754753,Hawthorne,<b class=pill-green>Confirmed</b>,413,High Life 4/6/7 oz Btl,104.00,104.00,140,1/11/2027,-8.00
2,6930199475,8/10/2026,6930199475,Hawthorne,<b class=pill-green>Confirmed</b>,622,Keystone Ice 1/12/24 oz Can,294.00,294.00,154,1/25/2027,0.00
2,0080754753,8/10/2026,0080754753,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,18.00,0.00,,,0.00
133,S863676,8/10/2026,S863676,Hawthorne,<b class=pill-green>Confirmed</b>,200290,Ole Tequila Cocktail Variety 3/8/12 oz Can,0.00,0.00,351,8/10/2027,0.00
118,7000216149,8/10/2026,7000216149,Hawthorne,<b class=pill-green>Confirmed</b>,3817,Sam Adams Boston Lager 2/12/12 oz Btl,60.00,0.00,130,1/1/2027,0.00
2,6930197984,8/10/2026,6930197984,Hawthorne,<b class=pill-green>Confirmed</b>,7153,Pilsner Urquell 4/6/12 oz Btl,84.00,84.00,217,3/29/2027,0.00
133,S863648,8/10/2026,S863648,Hawthorne,<b class=pill-green>Confirmed</b>,9,Brand Investment,1.00,0.00,,,0.00
128,83142424,8/10/2026,83142424,Hawthorne,<b class=pill-green>Confirmed</b>,2807,Modelito Especial 1/24/7 oz Loose Btl,2025.00,2025.00,219,3/31/2027,2025.00
2,0012818849,8/10/2026,0012818849,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,9.00,0.00,,,0.00
2,0080754753,8/10/2026,0080754753,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,7.00,0.00,,,0.00
2,0012818849,8/10/2026,0012818849,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,17.00,0.00,,,0.00
