Product,Inventory,Purchases,Invoices,Pending Invoices,Loaded,Picked,Delivered,Unsellable,In Production,On-Floor,Pre-Sales,Allocated,Available
14134 BJ'S Cure Veza Mexican Style Lager Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
14135 BJ'S Cool Tricks IPL Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
14136 BJ'S Tropical Hopstorm IPA Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
14137 BJ'S Oktoberfest 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
14138 BJ'S Oktoberfest Keg 15.5 Gal Keg,2,0,0,0,0,0,0,0,0,2,0,0,2
14139 BJ'S Pumpkin Ale 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
14140 BJ'S Pumpkin Ale Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
14141 BJ'S Grand Cru 12/750 mL,0,0,0,0,0,0,0,0,0,0,0,0,0
14142 BJ's Nit Wit White Ale 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
14143 BJ'S Co-Hoperate PIls Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
14144 BJ'S Hard Root Beer Keg 15.5 Gal Keg,0,0,0,0,0,0,0, (1),0,1,0,0,1
14145 BJ'S Sweet Sin Chocolate Porter Keg 15.5 Gal Keg,2,0,0,0,0,0,0,0,0,2,0,0,2
14146 BJ'S Root Beer Non-Alcoholic 6/4/12 oz Can,10,0,0,0,0,0,0,0,0,10,0,0,10
14147 BJ'S Waterfall Japanese-style Rice Lager Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
14148 BJ'S Waterfall Japanese-style Rice Lager 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
14149 BJ'S Grass Attack Cold IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
14150 BJ'S Grass Attack Cold IPA 4/6/12 oz Can,1,0,0,0,0,0,0,0,0,1,0,0,1
Total,112,0,0,0,0,0,0,2,0,110,0,0,110
Blaze Life LLC,,,,,,,,,,,,,
94020 Mota'Lada THC Original 10 MG 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
94028 Bodega Chiller THC Cherry Limeade 5 MG 2 MG CBD 6/4/12 oz Can,11,0,0,0,0,0,0,11,0,0,0,0,0
94029 Bodega Chiller THC Pineapple 5 MG 2 MG CBD 6/4/12 oz Can, (5),0,0,0,0,0,0, (5),0,0,0,0,0
94030 Bodega Chiller Pear 5 MG THC 2 MG CBD 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
94093 Bodega Quarters THC Pineapple 25 MG 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,6,0,0,0,0,0,0,6,0,0,0,0,0
Bold Rock Hard Cider,,,,,,,,,,,,,
11823 Bold Rock Apple Cider 4/6/12 oz Btl,23,0,0,0,0,0,0,0,0,23,0,0,23
11820 Bold Rock Apple Cider 15.5 Gal Keg,4,0,0,0,0,0,0,0,0,4,0,0,4
11821 Bold Rock Apple Cider 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11803 Bold Rock Bolder Lemonade 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11826 Bold Rock Sangria Cider 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11822 Bold Rock Crate Outdoors Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11801 Bold Rock Hard Tea Half & Half 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11802 Bold Rock Bold Lemonade 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11828 Bold Rock Lemonade Seltzer Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11827 Bold Rock Porch 2/12/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11800 Bold Rock Hard Tea Original 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11824 Bold Rock Pineapple Cider 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11825 Bold Rock White Cranberry Cider 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
9042 Bold Rock Apple Cider Non-Alcoholic 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11818 Bold Rock Strawberry Lime Cider 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11819 Bold Rock Strawberry Lime Cider 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11829 Bold Rock Cider Watermelon 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11830 Bold Rock Cider Watermelon 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11831 Bold Rock Pomegranate Cider 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11832 Bold Rock Prosecco Cider 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11833 Bold Rock Imperial Apple Cider 4/6/12 oz Btl, (1),0,0,0,0,0,0, (1),0,0,0,0,0
11834 Bold Rock Tangerine 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11835 Bold Rock Tangerine 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11836 Bold Rock Orchard Frost 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11837 Bold Rock Apple Crumble 4/6/12 oz Btl, (1),0,0,0,0,0,0, (1),0,0,0,0,0
11838 Bold Rock Apple Crumble 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11839 Bold Rock Imperial Apple Cider 4/6/16.9 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11846 Bold Rock Sunset Slice 4/6/12 oz Btl, (3),0,0,0,0,0,0, (6),0,3,0,0,3
11861 Bold Rock Blueberry Lemon 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11971 Bold Rock Imperial Apple 4/6/12 oz Can,40,0,0,0,0,0,0,0,0,40,0,0,40
11972 Bold Rock Imperial Berry 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11973 Bold Rock Imperial Crate Variety Pack 2/12/12 oz Can,35,0,0,0,0,0,0,0,0,35,0,0,35
11974 Bold Rock Red White & Bold 4/6/12 oz Btl,31,0,0,0,0,0,0,1,0,30,0,0,30
Total,128,0,0,0,0,0,0, (7),0,135,0,0,135
Boston Beer Company,,,,,,,,,,,,,
8121 Angry Orchard Crisp 2/12/12 oz Can,378,0,0,13,0,0,0,3,0,363,26,0,337
8111 Angry Orchard Crisp Apple 2/12/12 oz Btl,146,0,0,8,0,0,0,3,0,135,9,0,126
8116 Angry Orchard Crisp Apple 1/12/24 oz Can,3,0,0,0,0,0,0,3,0,0,0,0,0
8110 Angry Orchard Crisp Apple 4/6/12 oz Btl,830,0,0,31,12,0,0,140,0,647,37,0,610
8101 Angry Orchard Crisp Apple 15.5 Gal Keg,58,0,0,1,0,0,0,1,0,56,2,0,54
8102 Angry Orchard Crisp Apple 5.2 Gal Keg,40,0,0,2,0,0,0,0,0,38,0,0,38
8109 Angry Orchard Crisp Apple Unfiltered 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
8103 Angry Orchard Crisp Apple Unfiltered 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
8114 Angry Orchard Unfiltered 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
8132 Angry Orchard Easy Apple 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
8124 Angry Orchard Green Apple 4/6/12 oz Btl,160,0,0,6,0,0,0,5,0,149,5,0,144
8136 Angry Orchard Peach Mango 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8137 Angry Orchard Peach Mango 1/12/24 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8133 Angry Orchard Pear 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
8107 Angry Orchard Rose 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
8106 Angry Orchard Rose 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
8135 Angry Orchard Rose 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8134 Angry Orchard Rose 4/6/12 oz Btl,76,0,0,2,0,0,0,0,0,74,3,0,71
8139 Angry Orchard Strawberry 1/12/24 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8138 Angry Orchard Strawberry 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8120 Angry Orchard Sample Explorer 2/12/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
8123 Angry Orchard Winter Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
6229 Coney Isl Frktbrfst 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
6222 Coney Island Mermaid Pilsner Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12077 Dogfish Head 120 Minute IPA 6/4/12 oz Btl,30,0,0,0,2,0,0,2,0,26,0,0,26
12081 Dogfish Head 120 Minute 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12082 Dogfish Keg 4th & Gld 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12011 Dogfish Head 60 Minute IPA 2/12/12 oz Can,399,0,0,13,3,0,0,5,0,378,5,0,373
12014 Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,131,0,0,4,0,0,0,6,0,121,4,0,117
12048 Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,146,0,0,3,0,0,0,5,0,138,2,0,136
12010 Dogfish Head 60 Minute IPA 4/6/12 oz Btl,"1,002",0,0,17,0,0,0,34,0,951,30,0,921
12013 Dogfish 60 Minute IPA 15.5 Gal Keg,113,0,0,1,0,0,0, (12),0,124,3,0,121
12012 Dogfish 60 Minute IPA 5.2 Gal Keg,111,0,0,0,0,0,0,0,0,111,1,0,110
12072 Dogfish Head 75 Minute 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12073 Dogfish Head 75 Minute IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12040 Dogfish Head 90 Minute IPA 4/6/12 oz Btl,425,0,0,9,0,0,0, (14),0,430,18,0,412
12042 Dogfish Head 90 Minute IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12043 Dogfish Head 90 Minute IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12083 Dogfish Keg Alt Tke #7 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12085 Dogfish Head American Beauty Pale Ale 1/12/19.2 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200600 Dogfish Head Analog Vodka 1/12/750 mL Btl,25,0,0,0,0,0,0,4,0,20,0,0,20
12101 Dogfish Head Beer Inac 1/12/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200605 Dogfish Head Blueberry Shrub Vodka Soda 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200610 Dogfish Head Blood Orange & Mango Vodka Crush 6/4/12 oz Can,92,0,0,3,0,0,0, (21),0,110,4,0,106
200611 Dogfish Head Lemon & Lime Gin Crush 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12099 Dogfish Head Boombox Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12102 Dogfish Head Bb Ww Stout 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12089 Dogfish Head Camp Amp 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12091 Dogfish Head Camp Amp 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
200607 Dogfish Head Cherry Bergamot Whiskey Sour 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200601 Dogfish Head Compelling Gin 1/12/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12105 Dogfish Head Drag & Yy 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12106 Dogfish Keg Drag & Yy 15.5,0,0,0,0,0,0,0,0,0,0,0,0,0
12059 Dogfish Head Festina Peche 4/6/12 oz Can,3,0,0,0,0,0,0,0,0,3,0,0,3
12108 Dogfish Head Fruit-Ff 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12107 Dogfish Fruit-Ff 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12096 Dogfish Head Hazy O Hazy IPA 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12123 Dogfish Head Spring Variety 2/12/12 oz Can,1,0,0,0,0,0,0,1,0,0,0,0,0
12098 Dogfish Head Hazy O Hazy IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12097 Dogfish Head Hazy O Hazy IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12095 Dogfish Head Hazy O Hazy IPA 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12115 Dogfish Sixty One 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12110 Dogfish Head IPA F Hol 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12094 Dogfish Head Kisses Between Mr. & Mrs Ridiculous 1/12/375 mL Btl,8,0,0,0,0,0,0,0,0,8,0,0,8
12023 Dogfish Head Liquid Truth 1/24/12 oz,0,0,0,0,0,0,0,0,0,0,0,0,0
12020 Dogfish Head Liquid Truth Serum 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12111 Dogfish Head Lupu Luau 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12121 Dogfish Head Mango Smoovie 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12112 Dogfish Head Mix Media 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4012 Sam Adams Just the Haze NA 4/6/12 oz Can,79,0,0,6,0,0,5,8,0,60,2,0,58
12037 Dogfish Head Namaste 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12122 Dogfish Head Lemon Quest NA 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12036 Dogfish Head Namaste 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12113 Dogfish Head Ocys Ab 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12114 Dogfish Head Penn Tux 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12078 Dogfish Head Punkin Ale 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12080 Dogfish Head Punkin Ale 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12079 Dogfish Head Punkin Ale 5.2 Gal Keg,13,0,0,0,0,0,0,0,0,13,1,0,12
12064 Dogfish Keg Raison D'Extra 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
200603 Dogfish Head Roasted Peanut Vodka 1/12/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12019 Dogfish Head Seaquench Ale 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12018 Dogfish Head Seaquench Ale 1/12/19.2 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12015 Dogfish Head Seaquench Ale 4/6/12 oz Can,107,0,0,4,0,0,0,8,0,95,2,0,93
12044 Dogfish Head Slightly Mighty 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12016 Dogfish Head Seaquench Ale 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12017 Dogfish Head Seaquench Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12045 Dogfish Head Slightly Mighty 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12046 Dogfish Head Slightly Mighty 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12047 Dogfish Head Slightly Mighty 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
200604 Dogfish Head Sonic Archeology 1/12/750 mL Btl,43,0,0,0,0,0,0, (0),0,43,0,0,43
200609 Dogfish Head Straight Whiskey 6/750 mL Btl,14,0,0,0,0,0,0,6,0,8,0,0,8
12117 Dogfish Head Sud Comf 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12116 Dogfish Sud Comf 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12076 Dogfish Head Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12092 Dogfish Head This is Ridiculous 1/12/375 mL Btl,5,0,0,0,0,0,0,0,0,5,0,0,5
200606 Dogfish Head Strawberry Honeyberry Vodka Lemonade 6/4/12 oz Can,94,0,0,0,0,0,0, (9),0,103,0,0,103
12119 Dogfish Head Wd Age Bb 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12118 Dogfish Wd Age Bb 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12062 Dogfish Head Worldwide Stout 6/4/12 oz Btl,78,0,0,0,0,0,0,1,0,77,0,0,77
12120 Dogfish World Wide Stout 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12109 Dogfish Head Ind Ba 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12075 Dogfish Head Sun Day Feels 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
12093 Dogfish Head This Is Mrs Ridiculous 1/12/375 mL Btl,11,0,0,0,0,0,0,1,0,10,0,0,10
3832 Sam Adams Breakaway Blonde Ale 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3859 Sam Adams Summer Variety 2/12/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3804 Sam Adams Boston Lager 15.5 Gal Keg,35,0,0,0,0,0,0, (1),0,36,0,0,36
3802 Sam Adams Boston Lager 5.2 Gal Keg,20,0,0,0,0,0,0,0,0,20,1,0,19
3829 Sam Adams Boston Lager 2/12/12 oz Can,49,0,0,12,0,0,0,2,0,35,0,0,35
3817 Sam Adams Boston Lager 2/12/12 oz Btl,9,0,0,0,0,0,0,9,0,0,0,0,0
3849 Sam Adams Boston Lager 1/28/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3818 Sam Adams Boston Lager 4/6/12 oz Btl,56,0,0,19,4,0,1,4,0,28,32,0, (4)
3821 Sam Adams Cherry Wheat 4/6/12 oz Btl,231,0,0,8,1,0,1,13,0,208,11,0,197
3812 Sam Adams Cherry Wheat 15.5 Gal Keg,26,0,0,0,0,0,0,1,0,25,0,0,25
3952 Sam Adams Cold Snap 2/12/12 oz Can,39,0,0,0,0,0,0, (1),0,39,0,0,39
3841 Sam Adams Cold Snap 2/12/12 oz Btl,6,0,0,0,0,0,0,6,0,0,0,0,0
3840 Sam Adams Cold Snap 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3808 Sam Adams Cold Snap 15.5 Gal Keg,3,0,0,0,0,0,0,2,0,1,0,0,1
3866 Sam Adams Cold Snap 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
3852 Sam Adams Gameday Variety 2/12/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3823 Sam Adams Gameday Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
3815 Sam Adams Holiday White Ale 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3872 Sam Adams Holiday White Ale 2/12/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3954 Sam Adams Jack-O Pumpkin Ale 2/12/12 oz Btl,8,0,0,3,0,0,0,5,0,0,4,0, (4)
3953 Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,260,0,0,20,6,0,1,1,0,232,73,0,159
8660 Truly Hard Seltzer Fruit Punch 1/12/24 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8677 Truly Hard Seltzer Wild Berry 1/12/24 oz Can,179,0,0,15,3,0,0, (9),0,170,5,0,165
3813 Sam Adams Octoberfest 15.5 Gal Keg,398,0,0,11,4,0,1,1,0,381,11,6,364
3862 Sam Adams Octoberfest 5.2 Gal Keg,188,0,0,3,0,0,1,6,0,178,3,0,175
3923 Sam Adams Octoberfest 1/28/12oz Btl,"1,050",0,0,100,0,0,0,0,0,950,50,0,900
3921 Sam Adams Octoberfest 2/12/12 oz Can,502,0,0,63,5,0,0,1,0,433,58,0,375
3918 Sam Adams Octoberfest 2/12/12 oz Btl,170,0,0,150,10,0,0,1,0,9,10,0, (1)
3919 Sam Adams Octoberfest 4/6/12 oz Btl,657,0,0,149,36,0,7,15,0,450,267,0,183
3908 Sam Adams Porch Rocker 2/12/12 oz Btl,4,0,0,0,0,0,0,9,0, (5),0,0, (5)
3907 Sam Adams Porch Rocker 4/6/12 oz Btl, (9),0,0,1,0,0,0, (14),0,4,0,0,4
3807 Sam Adams Summer Ale 15.5 Gal Keg,6,0,0,0,0,0,0,6,0,0,0,0,0
3860 Sam Adams Summer Ale 5.2 Gal Keg, (5),0,0,0,0,0,0, (5),0,0,0,0,0
3843 Sam Adams Summer Ale 2/12/12 oz Btl,1,0,0,0,0,0,0,1,0,0,0,0,0
3844 Sam Adams Summer Ale 4/6/12 oz Btl,9,0,0,0,0,0,0,7,0,2,0,0,2
3842 Sam Adams Summer Ale 2/12/12 oz Can, (5),0,0,0,0,0,0, (5),0,0,0,0,0
3857 Sam Adams Summer Variety 1/24/12 oz Loose Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3854 Sam Adams Fall Legends Variety 2/12/12 oz Can,209,0,0,30,0,0,1,27,0,151,65,0,86
3853 Sam Adams Beerfest Variety 2/12/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3847 Sam Adams Sweater Weather 1/24/12 oz Loose Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4009 Sam Adams Wicked Double IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4003 Sam Adams Wicked Easy Lager 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4002 Sam Adams Wicked Easy Lager 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4001 Sam Adams Wicked Easy Lager 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4000 Sam Adams Wicked Easy Lager 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4004 Sam Adams Wicked Hazy IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4005 Sam Adams Wicked Hazy IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4007 Sam Adams Wicked Hazy IPA 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4006 Sam Adams Wicked Hazy IPA 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
3864 Sam Adams Winter Lager 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
3845 Sam Adams Beers For Cheers Variety 2/12/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3851 Sam Adams Winter Break Variety 1/24/12 oz Loose Can,0,0,0,0,0,0,0,0,0,0,0,0,0
3806 Sam Adams Winter Lager 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
3944 Sam Adams Winter Lager 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
3827 Sam Adams Winter Lager 2/12/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3826 Sam Adams Winter Lager 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
8686 Truly Hard Seltzer Extra Peach Mango 1/24/16 oz,0,0,0,0,0,0,0,0,0,0,0,0,0
8692 Truly Hard Seltzer Berry Variety 2/12/12 oz Can,473,0,0,0,0,0,0,0,0,473,23,0,450
8695 Truly Hard Seltzer Black Cherry 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8696 Truly Hard Seltzer Blueberry 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8684 Truly Hard Seltzer Citrus Variety 2/12/12 oz Can,392,0,0,0,2,0,0, (11),0,401,21,0,380
8700 Truly Hard Seltzer Celebrations Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8666 Truly Hard Seltzer Fruit Punch Variety 2/12/12 oz Can,242,0,0,0,0,0,0, (17),0,259,13,0,246
8680 Truly Hard Seltzer Ice Tea Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8685 Truly Hard Seltzer Lemon Tea 1/12/24 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8669 Truly Hard Seltzer Lemon Tea 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8667 Truly Hard Seltzer Lemonade Variety 1/30/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8674 Truly Hard Seltzer Lemonade Variety 2/12/12 oz Can,147,0,0,1,0,0,0,2,0,144,11,0,133
8665 Truly Hard Seltzer Lemonade Boozy Freeze Pops 1/72/100 mL,0,0,0,0,0,0,0,0,0,0,0,0,0
8681 Truly Hard Seltzer Lemonade Variety 1/24/12 oz Loose Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8687 Truly Hard Seltzer Extra Black Raspberry 1/24/16 oz,0,0,0,0,0,0,0,0,0,0,0,0,0
8688 Truly Hard Seltzer Lime 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8673 Truly Hard Seltzer Lemonade 1/12/24 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8699 Truly Hard Seltzer Pineapple 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8676 Truly Hard Seltzer Pineapple 1/12/24 oz Can,51,0,0,2,0,0,0,5,0,44,0,0,44
8683 Truly Hard Seltzer Strawberry Lemonade 1/24/12 Loose oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8670 Truly Hard Seltzer Strawberry Lemonade 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8682 Truly Hard Seltzer Strawberry Lemonade 1/12/24 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8697 Truly Hard Seltzer Tropical Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8668 Truly Star Squad Variety 1/30/12 oz Can,52,0,0,0,0,0,0,0,0,52,0,0,52
8693 Truly Party Pack Variety 1/24/12 oz Loose Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8675 Truly Hard Seltzer Watermelon Kiwi 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
8691 Truly Hard Seltzer Wild Berry 4/6/12 oz Can,24,0,0,0,0,0,0, (1),0,25,0,0,25
8672 Truly Hard Seltzer Wild Berry Keg 15.5 Gal Keg,2,0,0,0,0,0,0, (1),0,3,0,0,3
