Customer Num,Customer Name,Brand Family,Load Sheet Date,Case Equiv   2025,Case Equiv   2026,Case Equiv Unit Difference,Case Equiv Percentage Difference,$vol   2025,$vol   2026,$vol Unit Difference,$vol Percentage Difference,Gross Profit   2025,Gross Profit   2026,Gross Profit Unit Difference,Gross Profit Percentage Difference
190913,Main Street Liquor,Angry Orchard,3/12/2026,,-1.00,-1.00,0.0%,,($38.50),($38.50),0.0%,,($14.31),($14.31),0.0%
190913,Main Street Liquor,Coors,3/20/2025,1.00,,-1.00,-100.0%,$17.00,,($17.00),-100.0%,$5.16,,($5.16),-100.0%
190913,Main Street Liquor,Yuengling Lager,3/19/2026,,2.67,2.67,0.0%,,$51.00,$51.00,0.0%,,$13.70,$13.70,0.0%
190913,Main Street Liquor,White Claw,1/8/2026,,1.60,1.60,0.0%,,$60.00,$60.00,0.0%,,$14.21,$14.21,0.0%
190913,Main Street Liquor,Arnold Palmer,4/3/2025,5.00,,-5.00,-100.0%,$152.70,,($152.70),-100.0%,$38.94,,($38.94),-100.0%
190913,Main Street Liquor,Coors Edge,3/26/2026,,2.00,2.00,0.0%,,$43.90,$43.90,0.0%,,$12.67,$12.67,0.0%
190913,Main Street Liquor,Mike's Harder,5/15/2025,5.94,,-5.94,-100.0%,$171.00,,($171.00),-100.0%,$47.00,,($47.00),-100.0%
190913,Main Street Liquor,Modelo Especial,5/28/2026,,79.33,79.33,0.0%,,"$2,402.15","$2,402.15",0.0%,,$632.82,$632.82,0.0%
190913,Main Street Liquor,Yuengling Lager,4/24/2025,5.00,,-5.00,-100.0%,$130.00,,($130.00),-100.0%,$43.67,,($43.67),-100.0%
190913,Main Street Liquor,Coors Light,4/2/2026,,30.00,30.00,0.0%,,$587.00,$587.00,0.0%,,$171.72,$171.72,0.0%
190913,Main Street Liquor,Modelo Especial,6/5/2025,29.33,,-29.33,-100.0%,$873.40,,($873.40),-100.0%,$207.32,,($207.32),-100.0%
190913,Main Street Liquor,Twisted Tea,4/3/2025,3.00,,-3.00,-100.0%,$85.50,,($85.50),-100.0%,$23.40,,($23.40),-100.0%
190913,Main Street Liquor,Victoria,5/1/2025,1.33,,-1.33,-100.0%,$37.00,,($37.00),-100.0%,$10.71,,($10.71),-100.0%
190913,Main Street Liquor,Twisted Tea,1/8/2026,,4.00,4.00,0.0%,,$116.00,$116.00,0.0%,,$29.40,$29.40,0.0%
190913,Main Street Liquor,Pabst Blue Ribbon,4/3/2025,6.00,,-6.00,-100.0%,$81.00,,($81.00),-100.0%,$19.75,,($19.75),-100.0%
190913,Main Street Liquor,White Claw,5/22/2026,,19.40,19.40,0.0%,,$660.45,$660.45,0.0%,,$186.94,$186.94,0.0%
190913,Main Street Liquor,Pacifico,5/14/2026,,2.00,2.00,0.0%,,$63.00,$63.00,0.0%,,$17.89,$17.89,0.0%
190913,Main Street Liquor,Mike's Hard Lemonade,6/18/2026,,9.74,9.74,0.0%,,$310.50,$310.50,0.0%,,$84.75,$84.75,0.0%
190913,Main Street Liquor,Corona NA,6/19/2025,3.00,,-3.00,-100.0%,$93.00,,($93.00),-100.0%,$21.42,,($21.42),-100.0%
190913,Main Street Liquor,Coors Light,4/3/2025,26.50,,-26.50,-100.0%,$538.80,,($538.80),-100.0%,$162.11,,($162.11),-100.0%
190913,Main Street Liquor,White Claw,2/5/2026,,1.60,1.60,0.0%,,$60.00,$60.00,0.0%,,$14.21,$14.21,0.0%
190913,Main Street Liquor,Coors,1/16/2025,3.00,,-3.00,-100.0%,$73.80,,($73.80),-100.0%,$20.97,,($20.97),-100.0%
190913,Main Street Liquor,Miller High Life,4/30/2026,,2.67,2.67,0.0%,,$32.10,$32.10,0.0%,,$7.33,$7.33,0.0%
190913,Main Street Liquor,Corona Premier,4/2/2026,,2.00,2.00,0.0%,,$57.80,$57.80,0.0%,,$15.97,$15.97,0.0%
190913,Main Street Liquor,White Claw,2/20/2025,1.60,,-1.60,-100.0%,$55.00,,($55.00),-100.0%,$12.71,,($12.71),-100.0%
190913,Main Street Liquor,Sierra Nevada,6/18/2026,,1.00,1.00,0.0%,,$37.50,$37.50,0.0%,,$10.33,$10.33,0.0%
190913,Main Street Liquor,Dogfish Head Beer,3/13/2026,,2.00,2.00,0.0%,,$74.80,$74.80,0.0%,,$21.85,$21.85,0.0%
190913,Main Street Liquor,Twisted Tea,5/1/2026,,3.00,3.00,0.0%,,$93.75,$93.75,0.0%,,$26.55,$26.55,0.0%
190913,Main Street Liquor,Modelo Chelada,6/16/2026,,2.00,2.00,0.0%,,$62.60,$62.60,0.0%,,$17.24,$17.24,0.0%
190913,Main Street Liquor,Corona Familiar,5/1/2026,,4.00,4.00,0.0%,,$111.00,$111.00,0.0%,,$32.12,$32.12,0.0%
190913,Main Street Liquor,Modelo Chelada,6/26/2026,,13.00,13.00,0.0%,,$399.10,$399.10,0.0%,,$95.02,$95.02,0.0%
190913,Main Street Liquor,Coors Light,6/11/2026,,20.33,20.33,0.0%,,$489.20,$489.20,0.0%,,$134.47,$134.47,0.0%
190913,Main Street Liquor,Victoria,5/23/2025,3.33,,-3.33,-100.0%,$96.00,,($96.00),-100.0%,$26.91,,($26.91),-100.0%
190913,Main Street Liquor,White Claw,6/12/2025,14.00,,-14.00,-100.0%,$457.00,,($457.00),-100.0%,$125.87,,($125.87),-100.0%
190913,Main Street Liquor,Corona Extra,2/13/2025,52.92,,-52.92,-100.0%,"$1,698.75",,"($1,698.75)",-100.0%,$493.07,,($493.07),-100.0%
190913,Main Street Liquor,Twisted Tea,2/12/2026,,5.00,5.00,0.0%,,$151.75,$151.75,0.0%,,$41.75,$41.75,0.0%
190913,Main Street Liquor,Corona Sunbrew,4/30/2026,,4.00,4.00,0.0%,,$124.00,$124.00,0.0%,,$27.48,$27.48,0.0%
190913,Main Street Liquor,Coors,4/16/2026,,-1.00,-1.00,0.0%,,($17.00),($17.00),0.0%,,($4.67),($4.67),0.0%
190913,Main Street Liquor,Twisted Tea,4/16/2026,,6.00,6.00,0.0%,,$174.00,$174.00,0.0%,,$45.60,$45.60,0.0%
190913,Main Street Liquor,Corona Light,5/23/2025,3.00,,-3.00,-100.0%,$94.00,,($94.00),-100.0%,$26.36,,($26.36),-100.0%
190913,Main Street Liquor,Pacifico,4/30/2026,,4.00,4.00,0.0%,,$118.00,$118.00,0.0%,,$32.40,$32.40,0.0%
190913,Main Street Liquor,Twisted Tea,5/1/2025,4.00,,-4.00,-100.0%,$114.00,,($114.00),-100.0%,$31.20,,($31.20),-100.0%
190913,Main Street Liquor,Cayman Jack,4/17/2025,4.74,,-4.74,-100.0%,$161.00,,($161.00),-100.0%,$45.16,,($45.16),-100.0%
190913,Main Street Liquor,Lite,3/26/2026,,4.50,4.50,0.0%,,$105.60,$105.60,0.0%,,$27.83,$27.83,0.0%
190913,Main Street Liquor,Bardstown Green River,2/27/2025,0.08,,-0.08,-100.0%,$38.67,,($38.67),-100.0%,$12.49,,($12.49),-100.0%
190913,Main Street Liquor,Corona Familiar,3/6/2025,1.33,,-1.33,-100.0%,$37.00,,($37.00),-100.0%,$10.71,,($10.71),-100.0%
190913,Main Street Liquor,Corona Familiar,5/1/2025,1.33,,-1.33,-100.0%,$37.00,,($37.00),-100.0%,$10.71,,($10.71),-100.0%
190913,Main Street Liquor,Lite,4/17/2025,20.50,,-20.50,-100.0%,$447.10,,($447.10),-100.0%,$119.64,,($119.64),-100.0%
190913,Main Street Liquor,Modelo Chelada,4/23/2026,,3.00,3.00,0.0%,,$93.90,$93.90,0.0%,,$25.86,$25.86,0.0%
190913,Main Street Liquor,Fosters,3/26/2026,,3.18,3.18,0.0%,,$75.00,$75.00,0.0%,,$21.23,$21.23,0.0%
190913,Main Street Liquor,Lite,6/12/2025,7.50,,-7.50,-100.0%,$176.00,,($176.00),-100.0%,$46.86,,($46.86),-100.0%
190913,Main Street Liquor,Miller High Life,1/30/2025,7.00,,-7.00,-100.0%,$93.45,,($93.45),-100.0%,$21.92,,($21.92),-100.0%
190913,Main Street Liquor,Samuel Adams,1/15/2026,,3.00,3.00,0.0%,,$104.40,$104.40,0.0%,,$28.11,$28.11,0.0%
190913,Main Street Liquor,Modelo Especial,6/19/2025,3.33,,-3.33,-100.0%,$99.60,,($99.60),-100.0%,$27.95,,($27.95),-100.0%
190913,Main Street Liquor,Mike's Harder,4/2/2026,,3.94,3.94,0.0%,,$117.00,$117.00,0.0%,,$33.99,$33.99,0.0%
190913,Main Street Liquor,Pabst Blue Ribbon,2/20/2025,3.00,,-3.00,-100.0%,$40.50,,($40.50),-100.0%,$10.63,,($10.63),-100.0%
190913,Main Street Liquor,Sun Cruiser,5/22/2026,,9.60,9.60,0.0%,,$424.00,$424.00,0.0%,,$216.56,$216.56,0.0%
190913,Main Street Liquor,Victoria,5/7/2026,,2.00,2.00,0.0%,,$62.70,$62.70,0.0%,,$17.60,$17.60,0.0%
190913,Main Street Liquor,Voodoo Family,2/5/2026,,3.00,3.00,0.0%,,$106.00,$106.00,0.0%,,$28.12,$28.12,0.0%
190913,Main Street Liquor,White Claw,6/19/2025,10.00,,-10.00,-100.0%,$322.00,,($322.00),-100.0%,$88.90,,($88.90),-100.0%
190913,Main Street Liquor,Corona Extra,3/19/2026,,14.00,14.00,0.0%,,$428.25,$428.25,0.0%,,$113.53,$113.53,0.0%
190913,Main Street Liquor,Mike's Harder,6/26/2026,,2.94,2.94,0.0%,,$87.00,$87.00,0.0%,,$23.96,$23.96,0.0%
190913,Main Street Liquor,Coors,1/29/2026,,2.00,2.00,0.0%,,$49.20,$49.20,0.0%,,$13.98,$13.98,0.0%
190913,Main Street Liquor,Voodoo Family,5/22/2026,,2.00,2.00,0.0%,,$76.20,$76.20,0.0%,,$19.80,$19.80,0.0%
190913,Main Street Liquor,Corona Light,2/5/2026,,2.00,2.00,0.0%,,$62.50,$62.50,0.0%,,$9.49,$9.49,0.0%
190913,Main Street Liquor,Corona Extra,4/15/2025,6.00,,-6.00,-100.0%,$187.80,,($187.80),-100.0%,$51.73,,($51.73),-100.0%
190913,Main Street Liquor,Corona Extra,6/5/2026,,81.58,81.58,0.0%,,"$2,644.20","$2,644.20",0.0%,,$742.48,$742.48,0.0%
190913,Main Street Liquor,Corona Refresca,2/13/2025,2.00,,-2.00,-100.0%,$62.00,,($62.00),-100.0%,$17.24,,($17.24),-100.0%
190913,Main Street Liquor,Pabst Blue Ribbon,1/9/2025,5.00,,-5.00,-100.0%,$67.50,,($67.50),-100.0%,$17.69,,($17.69),-100.0%
190913,Main Street Liquor,Modelo Chelada,2/12/2026,,0.00,0.00,0.0%,,$2.60,$2.60,0.0%,,$5.50,$5.50,0.0%
190913,Main Street Liquor,Coors,2/26/2026,,1.00,1.00,0.0%,,$17.00,$17.00,0.0%,,$5.16,$5.16,0.0%
190913,Main Street Liquor,Modelo Negra,2/27/2025,3.00,,-3.00,-100.0%,$94.50,,($94.50),-100.0%,$26.84,,($26.84),-100.0%
190913,Main Street Liquor,Samuel Adams,4/2/2026,,2.00,2.00,0.0%,,$69.60,$69.60,0.0%,,$18.74,$18.74,0.0%
190913,Main Street Liquor,Modelo Especial,4/30/2026,,53.83,53.83,0.0%,,"$1,636.80","$1,636.80",0.0%,,$393.95,$393.95,0.0%
190913,Main Street Liquor,Coors Light,2/7/2025,5.00,,-5.00,-100.0%,$92.70,,($92.70),-100.0%,$25.78,,($25.78),-100.0%
190913,Main Street Liquor,Blue Moon,2/26/2026,,1.60,1.60,0.0%,,$46.60,$46.60,0.0%,,$11.55,$11.55,0.0%
190913,Main Street Liquor,Corona Light,6/5/2026,,1.00,1.00,0.0%,,$31.50,$31.50,0.0%,,$8.87,$8.87,0.0%
190913,Main Street Liquor,Coors Light,3/13/2026,,5.00,5.00,0.0%,,$150.80,$150.80,0.0%,,$42.94,$42.94,0.0%
190913,Main Street Liquor,Corona Extra,5/14/2026,,30.67,30.67,0.0%,,"$1,011.95","$1,011.95",0.0%,,$261.93,$261.93,0.0%
190913,Main Street Liquor,Modelo Especial,3/27/2025,4.75,,-4.75,-100.0%,$158.70,,($158.70),-100.0%,$44.50,,($44.50),-100.0%
190913,Main Street Liquor,Twisted Tea,3/27/2025,5.00,,-5.00,-100.0%,$148.00,,($148.00),-100.0%,$40.35,,($40.35),-100.0%
190913,Main Street Liquor,Poker Import,6/26/2026,,2.79,2.79,0.0%,,$135.00,$135.00,0.0%,,$39.75,$39.75,0.0%
190913,Main Street Liquor,Sierra Nevada,2/26/2026,,4.00,4.00,0.0%,,$141.00,$141.00,0.0%,,$40.60,$40.60,0.0%
190913,Main Street Liquor,Twisted Tea,5/29/2025,7.00,,-7.00,-100.0%,$205.00,,($205.00),-100.0%,$56.70,,($56.70),-100.0%
190913,Main Street Liquor,Mike's Harder,2/26/2026,,3.92,3.92,0.0%,,$116.00,$116.00,0.0%,,$33.69,$33.69,0.0%
190913,Main Street Liquor,Sun Cruiser,4/17/2025,10.00,,-10.00,-100.0%,$450.00,,($450.00),-100.0%,$236.30,,($236.30),-100.0%
190913,Main Street Liquor,Twisted Tea,5/28/2026,,7.00,7.00,0.0%,,$209.75,$209.75,0.0%,,$56.95,$56.95,0.0%
190913,Main Street Liquor,Modelo Negra,4/23/2026,,2.00,2.00,0.0%,,$63.00,$63.00,0.0%,,$17.89,$17.89,0.0%
190913,Main Street Liquor,Corona Extra,4/1/2025,10.50,,-10.50,-100.0%,$385.95,,($385.95),-100.0%,$103.58,,($103.58),-100.0%
190913,Main Street Liquor,Truly,6/26/2026,,-1.00,-1.00,0.0%,,($30.40),($30.40),0.0%,,($7.66),($7.66),0.0%
190913,Main Street Liquor,Voodoo Family,2/26/2026,,2.00,2.00,0.0%,,$73.60,$73.60,0.0%,,$19.88,$19.88,0.0%
190913,Main Street Liquor,Modelo Especial,5/23/2025,56.25,,-56.25,-100.0%,"$1,738.60",,"($1,738.60)",-100.0%,$453.76,,($453.76),-100.0%
190913,Main Street Liquor,Voodoo Family,3/26/2026,,5.00,5.00,0.0%,,$165.10,$165.10,0.0%,,$42.94,$42.94,0.0%
190913,Main Street Liquor,Voodoo Family,2/27/2025,5.00,,-5.00,-100.0%,$187.90,,($187.90),-100.0%,$49.58,,($49.58),-100.0%
190913,Main Street Liquor,Cape May,6/18/2026,,5.00,5.00,0.0%,,$212.00,$212.00,0.0%,,$63.09,$63.09,0.0%
190913,Main Street Liquor,Lite,3/5/2026,,8.75,8.75,0.0%,,$211.00,$211.00,0.0%,,$56.83,$56.83,0.0%
190913,Main Street Liquor,Mike's Hard Lemonade,2/20/2025,8.74,,-8.74,-100.0%,$276.25,,($276.25),-100.0%,$76.09,,($76.09),-100.0%
190913,Main Street Liquor,Angry Orchard,6/19/2025,2.00,,-2.00,-100.0%,$78.00,,($78.00),-100.0%,$25.59,,($25.59),-100.0%
190913,Main Street Liquor,Cape May,3/7/2025,-2.00,,2.00,-100.0%,($80.00),,$80.00,-100.0%,($24.30),,$24.30,-100.0%
190913,Main Street Liquor,Modelo Chelada,4/3/2025,8.00,,-8.00,-100.0%,$247.80,,($247.80),-100.0%,$63.47,,($63.47),-100.0%
190913,Main Street Liquor,White Claw,3/26/2026,,4.00,4.00,0.0%,,$145.00,$145.00,0.0%,,$39.97,$39.97,0.0%
190913,Main Street Liquor,Cape May,3/27/2026,,-2.00,-2.00,0.0%,,($83.00),($83.00),0.0%,,($24.60),($24.60),0.0%
190913,Main Street Liquor,Coors Light,5/14/2026,,35.08,35.08,0.0%,,$745.75,$745.75,0.0%,,$209.66,$209.66,0.0%
190913,Main Street Liquor,Modelo Especial,4/16/2026,,4.00,4.00,0.0%,,$125.20,$125.20,0.0%,,$34.48,$34.48,0.0%
190913,Main Street Liquor,Cayman Jack,5/22/2026,,5.74,5.74,0.0%,,$195.00,$195.00,0.0%,,$56.41,$56.41,0.0%
190913,Main Street Liquor,Modelo Chelada,4/2/2026,,6.00,6.00,0.0%,,$187.80,$187.80,0.0%,,$51.73,$51.73,0.0%
190913,Main Street Liquor,Cape May,3/27/2025,5.00,,-5.00,-100.0%,$212.00,,($212.00),-100.0%,$62.76,,($62.76),-100.0%
190913,Main Street Liquor,Modelo Especial,3/6/2025,1.33,,-1.33,-100.0%,$37.00,,($37.00),-100.0%,$10.71,,($10.71),-100.0%
190913,Main Street Liquor,Samuel Adams,4/17/2025,5.00,,-5.00,-100.0%,$174.00,,($174.00),-100.0%,$46.85,,($46.85),-100.0%
190913,Main Street Liquor,White Claw,4/30/2026,,13.20,13.20,0.0%,,$444.45,$444.45,0.0%,,$118.19,$118.19,0.0%
190913,Main Street Liquor,Pacifico,4/28/2025,2.00,,-2.00,-100.0%,$63.00,,($63.00),-100.0%,$17.89,,($17.89),-100.0%
190913,Main Street Liquor,Voodoo Family,4/2/2026,,3.00,3.00,0.0%,,$106.50,$106.50,0.0%,,$29.94,$29.94,0.0%
190913,Main Street Liquor,Dogfish Head Beer,5/28/2026,,1.00,1.00,0.0%,,$34.80,$34.80,0.0%,,$9.92,$9.92,0.0%
190913,Main Street Liquor,Coors,6/5/2026,,3.00,3.00,0.0%,,$73.80,$73.80,0.0%,,$20.97,$20.97,0.0%
190913,Main Street Liquor,White Claw,5/14/2026,,5.60,5.60,0.0%,,$203.00,$203.00,0.0%,,$55.96,$55.96,0.0%
190913,Main Street Liquor,Miller High Life,6/26/2026,,9.00,9.00,0.0%,,$140.45,$140.45,0.0%,,$33.85,$33.85,0.0%
190913,Main Street Liquor,Corona Familiar,6/16/2026,,1.33,1.33,0.0%,,$37.00,$37.00,0.0%,,$10.71,$10.71,0.0%
190913,Main Street Liquor,Lite,1/15/2026,,10.00,10.00,0.0%,,$187.60,$187.60,0.0%,,$47.63,$47.63,0.0%
190913,Main Street Liquor,Modelo Especial,6/18/2026,,5.42,5.42,0.0%,,$188.20,$188.20,0.0%,,$54.19,$54.19,0.0%
190913,Main Street Liquor,Corona Extra,4/9/2026,,3.50,3.50,0.0%,,$132.60,$132.60,0.0%,,$37.68,$37.68,0.0%
190913,Main Street Liquor,Twisted Tea,3/7/2025,-2.00,,2.00,-100.0%,($57.00),,$57.00,-100.0%,($15.10),,$15.10,-100.0%
190913,Main Street Liquor,Victoria,2/27/2025,3.33,,-3.33,-100.0%,$97.85,,($97.85),-100.0%,$27.61,,($27.61),-100.0%
190913,Main Street Liquor,Truly,2/26/2026,,3.00,3.00,0.0%,,$95.00,$95.00,0.0%,,$26.78,$26.78,0.0%
190913,Main Street Liquor,Blue Moon,3/5/2026,,5.00,5.00,0.0%,,$170.00,$170.00,0.0%,,$47.38,$47.38,0.0%
190913,Main Street Liquor,Corona NA,1/30/2025,3.00,,-3.00,-100.0%,$94.05,,($94.05),-100.0%,$27.21,,($27.21),-100.0%
190913,Main Street Liquor,Lite,4/16/2026,,11.00,11.00,0.0%,,$276.30,$276.30,0.0%,,$73.32,$73.32,0.0%
190913,Main Street Liquor,Bardstown Green River,3/6/2025,0.17,,-0.17,-100.0%,$54.67,,($54.67),-100.0%,$18.64,,($18.64),-100.0%
190913,Main Street Liquor,Modelo Especial,6/25/2025,2.92,,-2.92,-100.0%,$107.00,,($107.00),-100.0%,$28.56,,($28.56),-100.0%
190913,Main Street Liquor,Dogfish Head Beer,2/13/2025,3.00,,-3.00,-100.0%,$111.60,,($111.60),-100.0%,$33.00,,($33.00),-100.0%
190913,Main Street Liquor,Miller High Life,6/11/2026,,5.33,5.33,0.0%,,$64.20,$64.20,0.0%,,$14.66,$14.66,0.0%
190913,Main Street Liquor,Coors Light,2/27/2025,21.25,,-21.25,-100.0%,$480.00,,($480.00),-100.0%,$148.72,,($148.72),-100.0%
190913,Main Street Liquor,Modelo Especial,1/9/2025,1.33,,-1.33,-100.0%,$37.50,,($37.50),-100.0%,$11.21,,($11.21),-100.0%
190913,Main Street Liquor,Modelo Especial,6/27/2025,54.33,,-54.33,-100.0%,"$1,661.40",,"($1,661.40)",-100.0%,$432.85,,($432.85),-100.0%
190913,Main Street Liquor,White Claw,2/13/2025,1.60,,-1.60,-100.0%,$55.00,,($55.00),-100.0%,$12.71,,($12.71),-100.0%
190913,Main Street Liquor,Lite,1/22/2026,,8.83,8.83,0.0%,,$206.40,$206.40,0.0%,,$54.66,$54.66,0.0%
190913,Main Street Liquor,Victoria,2/12/2026,,1.33,1.33,0.0%,,$37.00,$37.00,0.0%,,$10.71,$10.71,0.0%
190913,Main Street Liquor,Coors Light,5/1/2025,29.33,,-29.33,-100.0%,$551.90,,($551.90),-100.0%,$160.10,,($160.10),-100.0%
190913,Main Street Liquor,Corona Premier,2/5/2026,,2.00,2.00,0.0%,,$57.80,$57.80,0.0%,,$15.97,$15.97,0.0%
190913,Main Street Liquor,Lite,2/27/2025,7.50,,-7.50,-100.0%,$173.00,,($173.00),-100.0%,$46.68,,($46.68),-100.0%
190913,Main Street Liquor,Modelo Especial,4/17/2025,7.08,,-7.08,-100.0%,$246.45,,($246.45),-100.0%,$70.70,,($70.70),-100.0%
190913,Main Street Liquor,Cape May,1/29/2026,,5.00,5.00,0.0%,,$212.00,$212.00,0.0%,,$62.13,$62.13,0.0%
190913,Main Street Liquor,Coors,6/12/2025,1.00,,-1.00,-100.0%,$27.00,,($27.00),-100.0%,$8.77,,($8.77),-100.0%
190913,Main Street Liquor,Lite,5/8/2026,,5.00,5.00,0.0%,,$134.40,$134.40,0.0%,,$34.69,$34.69,0.0%
190913,Main Street Liquor,Coors Light,4/7/2026,,17.67,17.67,0.0%,,$399.80,$399.80,0.0%,,$114.00,$114.00,0.0%
190913,Main Street Liquor,Modelo Chelada,5/28/2026,,10.00,10.00,0.0%,,$306.50,$306.50,0.0%,,$72.46,$72.46,0.0%
190913,Main Street Liquor,White Claw,5/15/2026,,-2.00,-2.00,0.0%,,($64.40),($64.40),0.0%,,($17.78),($17.78),0.0%
190913,Main Street Liquor,Bardstown Green River,4/24/2025,0.17,,-0.17,-100.0%,$54.67,,($54.67),-100.0%,$18.64,,($18.64),-100.0%
190913,Main Street Liquor,Coors,5/8/2025,2.00,,-2.00,-100.0%,$49.20,,($49.20),-100.0%,$13.98,,($13.98),-100.0%
190913,Main Street Liquor,Corona Extra,6/26/2026,,28.58,28.58,0.0%,,$959.25,$959.25,0.0%,,$251.66,$251.66,0.0%
190913,Main Street Liquor,Coors Light,1/23/2025,16.00,,-16.00,-100.0%,$384.60,,($384.60),-100.0%,$119.50,,($119.50),-100.0%
190913,Main Street Liquor,Victoria,4/23/2026,,1.33,1.33,0.0%,,$37.00,$37.00,0.0%,,$10.71,$10.71,0.0%
190913,Main Street Liquor,Coors,6/26/2026,,2.00,2.00,0.0%,,$49.20,$49.20,0.0%,,$13.98,$13.98,0.0%
190913,Main Street Liquor,Corona Extra,1/16/2025,10.00,,-10.00,-100.0%,$311.50,,($311.50),-100.0%,$86.95,,($86.95),-100.0%
190913,Main Street Liquor,Modelo Chelada,3/27/2025,3.00,,-3.00,-100.0%,$93.90,,($93.90),-100.0%,$25.86,,($25.86),-100.0%
190913,Main Street Liquor,Voodoo Family,6/11/2026,,3.00,3.00,0.0%,,$106.50,$106.50,0.0%,,$29.94,$29.94,0.0%
190913,Main Street Liquor,New Belgium Brewing Company,5/28/2026,,1.00,1.00,0.0%,,$38.10,$38.10,0.0%,,$11.10,$11.10,0.0%
190913,Main Street Liquor,Truly,5/22/2026,,5.00,5.00,0.0%,,$152.00,$152.00,0.0%,,$38.30,$38.30,0.0%
190913,Main Street Liquor,Cayman Jack,2/26/2026,,4.87,4.87,0.0%,,$159.50,$159.50,0.0%,,$43.27,$43.27,0.0%
190913,Main Street Liquor,Coors Light,3/27/2025,13.00,,-13.00,-100.0%,$295.10,,($295.10),-100.0%,$83.54,,($83.54),-100.0%
190913,Main Street Liquor,Modelo Chelada,3/20/2025,2.00,,-2.00,-100.0%,$62.60,,($62.60),-100.0%,$18.50,,($18.50),-100.0%
190913,Main Street Liquor,Yuengling Lager,4/23/2026,,7.67,7.67,0.0%,,$184.00,$184.00,0.0%,,$56.34,$56.34,0.0%
190913,Main Street Liquor,Coors Light,6/18/2026,,25.67,25.67,0.0%,,$532.00,$532.00,0.0%,,$143.59,$143.59,0.0%
190913,Main Street Liquor,Twisted Tea,6/5/2025,15.00,,-15.00,-100.0%,$447.75,,($447.75),-100.0%,$124.55,,($124.55),-100.0%
190913,Main Street Liquor,Angry Orchard,2/20/2025,2.00,,-2.00,-100.0%,$72.00,,($72.00),-100.0%,$20.33,,($20.33),-100.0%
190913,Main Street Liquor,Voodoo Family,5/28/2026,,1.00,1.00,0.0%,,$35.50,$35.50,0.0%,,$9.98,$9.98,0.0%
190913,Main Street Liquor,Cayman Jack,6/26/2026,,2.87,2.87,0.0%,,$96.00,$96.00,0.0%,,$26.35,$26.35,0.0%
190913,Main Street Liquor,Modelo Chelada,6/19/2025,3.00,,-3.00,-100.0%,$93.90,,($93.90),-100.0%,$25.86,,($25.86),-100.0%
190913,Main Street Liquor,Yuengling Lager,5/23/2025,5.00,,-5.00,-100.0%,$133.00,,($133.00),-100.0%,$42.97,,($42.97),-100.0%
190913,Main Street Liquor,Victoria,4/24/2025,1.00,,-1.00,-100.0%,$29.50,,($29.50),-100.0%,$8.10,,($8.10),-100.0%
190913,Main Street Liquor,Fosters,6/19/2025,6.35,,-6.35,-100.0%,$141.00,,($141.00),-100.0%,$37.96,,($37.96),-100.0%
190913,Main Street Liquor,Victoria,2/7/2025,1.00,,-1.00,-100.0%,$31.35,,($31.35),-100.0%,$8.80,,($8.80),-100.0%
190913,Main Street Liquor,Blue Moon,2/19/2026,,1.60,1.60,0.0%,,$46.60,$46.60,0.0%,,$11.55,$11.55,0.0%
190913,Main Street Liquor,Corona NA,3/6/2025,3.00,,-3.00,-100.0%,$93.00,,($93.00),-100.0%,$21.42,,($21.42),-100.0%
190913,Main Street Liquor,Miller High Life,4/10/2025,6.00,,-6.00,-100.0%,$78.35,,($78.35),-100.0%,$18.28,,($18.28),-100.0%
190913,Main Street Liquor,Pabst Blue Ribbon,3/27/2025,5.00,,-5.00,-100.0%,$79.50,,($79.50),-100.0%,$21.14,,($21.14),-100.0%
190913,Main Street Liquor,Blue Moon,6/5/2026,,8.00,8.00,0.0%,,$267.50,$267.50,0.0%,,$74.56,$74.56,0.0%
190913,Main Street Liquor,Coors Light,4/23/2026,,20.67,20.67,0.0%,,$456.25,$456.25,0.0%,,$124.07,$124.07,0.0%
190913,Main Street Liquor,Victoria,5/8/2026,,1.33,1.33,0.0%,,$37.00,$37.00,0.0%,,$10.71,$10.71,0.0%
190913,Main Street Liquor,New Belgium Brewing Company,5/14/2026,,1.00,1.00,0.0%,,$38.10,$38.10,0.0%,,$11.10,$11.10,0.0%
190913,Main Street Liquor,Mike's Harder,5/22/2026,,1.96,1.96,0.0%,,$58.00,$58.00,0.0%,,$15.97,$15.97,0.0%
190913,Main Street Liquor,Pabst Blue Ribbon,3/13/2025,11.67,,-11.67,-100.0%,$177.50,,($177.50),-100.0%,$46.06,,($46.06),-100.0%
190913,Main Street Liquor,Miller High Life,6/5/2025,8.67,,-8.67,-100.0%,$110.45,,($110.45),-100.0%,$25.61,,($25.61),-100.0%
190913,Main Street Liquor,Happy Thursday Spiked Refresher,6/5/2026,,2.00,2.00,0.0%,,$59.80,$59.80,0.0%,,$16.43,$16.43,0.0%
190913,Main Street Liquor,Modelo Chelada,2/19/2026,,1.00,1.00,0.0%,,$31.30,$31.30,0.0%,,$8.62,$8.62,0.0%
190913,Main Street Liquor,Modelo Especial,3/13/2026,,54.00,54.00,0.0%,,"$1,622.00","$1,622.00",0.0%,,$418.66,$418.66,0.0%
190913,Main Street Liquor,Twisted Tea,5/14/2026,,20.00,20.00,0.0%,,$603.25,$603.25,0.0%,,$167.25,$167.25,0.0%
