Customer Num,Customer Name,Brand Family,Load Sheet Date,Case Equiv   2025,Case Equiv   2026,Case Equiv Unit Difference,Case Equiv Percentage Difference,$vol   2025,$vol   2026,$vol Unit Difference,$vol Percentage Difference,Gross Profit   2025,Gross Profit   2026,Gross Profit Unit Difference,Gross Profit Percentage Difference
36007,Shop Rite Of Wallington,Sierra Nevada,4/22/2025,1.00,,-1.00,-100.0%,$40.50,,($40.50),-100.0%,$11.83,,($11.83),-100.0%
36007,Shop Rite Of Wallington,Amstel,4/21/2026,,5.00,5.00,0.0%,,$156.25,$156.25,0.0%,,$40.30,$40.30,0.0%
36007,Shop Rite Of Wallington,Voodoo Family,3/31/2026,,13.00,13.00,0.0%,,$475.00,$475.00,0.0%,,$128.36,$128.36,0.0%
36007,Shop Rite Of Wallington,Heineken Light,5/13/2025,2.00,,-2.00,-100.0%,$62.70,,($62.70),-100.0%,$15.96,,($15.96),-100.0%
36007,Shop Rite Of Wallington,Pilsner Urquell,6/19/2026,,5.00,5.00,0.0%,,$160.70,$160.70,0.0%,,$44.59,$44.59,0.0%
36007,Shop Rite Of Wallington,Corona Premier,4/10/2026,,5.00,5.00,0.0%,,$144.50,$144.50,0.0%,,$39.93,$39.93,0.0%
36007,Shop Rite Of Wallington,Corona Extra,6/24/2025,9.67,,-9.67,-100.0%,$367.00,,($367.00),-100.0%,$98.09,,($98.09),-100.0%
36007,Shop Rite Of Wallington,Lagunitas,3/18/2025,2.60,,-2.60,-100.0%,$107.05,,($107.05),-100.0%,$39.77,,($39.77),-100.0%
36007,Shop Rite Of Wallington,Tyskie Gronie,1/31/2025,25.82,,-25.82,-100.0%,$487.00,,($487.00),-100.0%,$120.66,,($120.66),-100.0%
36007,Shop Rite Of Wallington,Amstel,3/20/2026,,5.00,5.00,0.0%,,$151.75,$151.75,0.0%,,$39.25,$39.25,0.0%
36007,Shop Rite Of Wallington,Coors Light,3/3/2025,-117.50,,117.50,-100.0%,"($2,350.00)",,"$2,350.00",-100.0%,($618.19),,$618.19,-100.0%
36007,Shop Rite Of Wallington,Peroni,5/13/2025,-0.40,,0.40,-100.0%,$1.60,,($1.60),-100.0%,$0.63,,($0.63),-100.0%
36007,Shop Rite Of Wallington,Athletic,1/9/2026,,5.00,5.00,0.0%,,$146.90,$146.90,0.0%,,$32.90,$32.90,0.0%
36007,Shop Rite Of Wallington,Coors Light,2/3/2025,31.50,,-31.50,-100.0%,$735.65,,($735.65),-100.0%,$226.64,,($226.64),-100.0%
36007,Shop Rite Of Wallington,Fosters,6/17/2025,6.35,,-6.35,-100.0%,$141.00,,($141.00),-100.0%,$37.96,,($37.96),-100.0%
36007,Shop Rite Of Wallington,Peroni,2/17/2026,,1.87,1.87,0.0%,,$64.70,$64.70,0.0%,,$16.68,$16.68,0.0%
36007,Shop Rite Of Wallington,Schofferhofer,5/20/2025,5.15,,-5.15,-100.0%,$179.00,,($179.00),-100.0%,$62.16,,($62.16),-100.0%
36007,Shop Rite Of Wallington,Mike's Hard Lemonade,3/17/2026,,14.21,14.21,0.0%,,$465.00,$465.00,0.0%,,$128.01,$128.01,0.0%
36007,Shop Rite Of Wallington,Angry Orchard,1/16/2026,,1.60,1.60,0.0%,,$51.00,$51.00,0.0%,,$15.66,$15.66,0.0%
36007,Shop Rite Of Wallington,Angry Orchard,2/27/2026,,7.00,7.00,0.0%,,$234.00,$234.00,0.0%,,$63.27,$63.27,0.0%
36007,Shop Rite Of Wallington,Corona Familiar,4/17/2026,,2.00,2.00,0.0%,,$63.00,$63.00,0.0%,,$17.74,$17.74,0.0%
36007,Shop Rite Of Wallington,White Claw,3/20/2026,,33.40,33.40,0.0%,,"$1,115.55","$1,115.55",0.0%,,$308.26,$308.26,0.0%
36007,Shop Rite Of Wallington,Cape May,6/17/2025,16.67,,-16.67,-100.0%,$720.40,,($720.40),-100.0%,$209.06,,($209.06),-100.0%
36007,Shop Rite Of Wallington,Grolsch,3/25/2025,2.80,,-2.80,-100.0%,$97.80,,($97.80),-100.0%,$24.32,,($24.32),-100.0%
36007,Shop Rite Of Wallington,Corona Premier,1/24/2025,-1.00,,1.00,-100.0%,($31.25),,$31.25,-100.0%,($8.75),,$8.75,-100.0%
36007,Shop Rite Of Wallington,Modelo Negra,5/24/2025,3.00,,-3.00,-100.0%,$94.50,,($94.50),-100.0%,$26.84,,($26.84),-100.0%
36007,Shop Rite Of Wallington,Heineken USA,1/3/2025,4.00,,-4.00,-100.0%,$93.00,,($93.00),-100.0%,$21.66,,($21.66),-100.0%
36007,Shop Rite Of Wallington,Miller Extra Light,4/14/2026,,2.00,2.00,0.0%,,$55.60,$55.60,0.0%,,$14.00,$14.00,0.0%
36007,Shop Rite Of Wallington,Angry Orchard,5/13/2025,2.00,,-2.00,-100.0%,$54.00,,($54.00),-100.0%,$14.07,,($14.07),-100.0%
36007,Shop Rite Of Wallington,Corona Extra,1/16/2026,,14.58,14.58,0.0%,,$542.50,$542.50,0.0%,,$141.56,$141.56,0.0%
36007,Shop Rite Of Wallington,Shiner,2/17/2026,,3.44,3.44,0.0%,,$122.00,$122.00,0.0%,,$35.57,$35.57,0.0%
36007,Shop Rite Of Wallington,Coors,6/2/2026,,15.50,15.50,0.0%,,$350.20,$350.20,0.0%,,$97.97,$97.97,0.0%
36007,Shop Rite Of Wallington,Coors Light,3/31/2026,,70.50,70.50,0.0%,,"$1,591.70","$1,591.70",0.0%,,$455.59,$455.59,0.0%
36007,Shop Rite Of Wallington,Hofbrau Usa,6/30/2026,,4.67,4.67,0.0%,,$200.00,$200.00,0.0%,,$61.24,$61.24,0.0%
36007,Shop Rite Of Wallington,Blue Moon,6/9/2026,,12.00,12.00,0.0%,,$396.00,$396.00,0.0%,,$109.96,$109.96,0.0%
36007,Shop Rite Of Wallington,Dos Equis,6/13/2025,5.00,,-5.00,-100.0%,$145.00,,($145.00),-100.0%,$44.55,,($44.55),-100.0%
36007,Shop Rite Of Wallington,Hard Mountain Dew,4/29/2025,15.00,,-15.00,-100.0%,$430.00,,($430.00),-100.0%,$98.95,,($98.95),-100.0%
36007,Shop Rite Of Wallington,Coors,4/29/2025,5.00,,-5.00,-100.0%,$123.00,,($123.00),-100.0%,$33.70,,($33.70),-100.0%
36007,Shop Rite Of Wallington,Coors Light,5/20/2025,18.00,,-18.00,-100.0%,$367.50,,($367.50),-100.0%,$112.08,,($112.08),-100.0%
36007,Shop Rite Of Wallington,Heineken USA,6/30/2026,,5.90,5.90,0.0%,,$135.00,$135.00,0.0%,,$38.31,$38.31,0.0%
36007,Shop Rite Of Wallington,Voodoo Family,2/27/2026,,5.00,5.00,0.0%,,$185.80,$185.80,0.0%,,$48.68,$48.68,0.0%
36007,Shop Rite Of Wallington,Corona Premier,2/7/2025,5.00,,-5.00,-100.0%,$155.00,,($155.00),-100.0%,$43.10,,($43.10),-100.0%
36007,Shop Rite Of Wallington,Pilsner Urquell,3/10/2026,,5.00,5.00,0.0%,,$159.55,$159.55,0.0%,,$44.09,$44.09,0.0%
36007,Shop Rite Of Wallington,Modelo Oro,5/20/2025,5.00,,-5.00,-100.0%,$134.75,,($134.75),-100.0%,$19.00,,($19.00),-100.0%
36007,Shop Rite Of Wallington,Blue Moon,4/1/2025,1.60,,-1.60,-100.0%,$46.60,,($46.60),-100.0%,$11.55,,($11.55),-100.0%
36007,Shop Rite Of Wallington,Blue Moon,6/13/2025,10.00,,-10.00,-100.0%,$308.50,,($308.50),-100.0%,$78.53,,($78.53),-100.0%
36007,Shop Rite Of Wallington,Voodoo Family,1/24/2025,1.00,,-1.00,-100.0%,$38.10,,($38.10),-100.0%,$9.90,,($9.90),-100.0%
36007,Shop Rite Of Wallington,Pabst Blue Ribbon,2/21/2025,7.67,,-7.67,-100.0%,$119.80,,($119.80),-100.0%,$30.39,,($30.39),-100.0%
36007,Shop Rite Of Wallington,Sierra Nevada,5/20/2025,10.00,,-10.00,-100.0%,$354.50,,($354.50),-100.0%,$102.22,,($102.22),-100.0%
36007,Shop Rite Of Wallington,Crooked Tea,2/21/2025,4.79,,-4.79,-100.0%,$183.50,,($183.50),-100.0%,$34.96,,($34.96),-100.0%
36007,Shop Rite Of Wallington,Coors Edge,6/28/2025,2.00,,-2.00,-100.0%,$43.90,,($43.90),-100.0%,$12.67,,($12.67),-100.0%
36007,Shop Rite Of Wallington,Corona Extra,3/25/2025,5.83,,-5.83,-100.0%,$217.50,,($217.50),-100.0%,$62.38,,($62.38),-100.0%
36007,Shop Rite Of Wallington,Lite,6/23/2026,,23.25,23.25,0.0%,,$550.40,$550.40,0.0%,,$143.25,$143.25,0.0%
36007,Shop Rite Of Wallington,Pabst Blue Ribbon,1/30/2026,,9.92,9.92,0.0%,,$166.10,$166.10,0.0%,,$43.82,$43.82,0.0%
36007,Shop Rite Of Wallington,Corona Extra,1/17/2025,4.00,,-4.00,-100.0%,$125.20,,($125.20),-100.0%,$34.48,,($34.48),-100.0%
36007,Shop Rite Of Wallington,Corona Extra,4/29/2025,40.00,,-40.00,-100.0%,"$1,262.50",,"($1,262.50)",-100.0%,$363.43,,($363.43),-100.0%
36007,Shop Rite Of Wallington,Corona Premier,2/14/2025,10.00,,-10.00,-100.0%,$312.50,,($312.50),-100.0%,$87.45,,($87.45),-100.0%
36007,Shop Rite Of Wallington,Victoria,2/13/2026,,2.00,2.00,0.0%,,$62.70,$62.70,0.0%,,$17.60,$17.60,0.0%
36007,Shop Rite Of Wallington,White Claw,4/14/2025,61.40,,-61.40,-100.0%,"$1,921.00",,"($1,921.00)",-100.0%,$411.70,,($411.70),-100.0%
36007,Shop Rite Of Wallington,Lite,1/20/2026,,59.58,59.58,0.0%,,"$1,263.55","$1,263.55",0.0%,,$314.43,$314.43,0.0%
36007,Shop Rite Of Wallington,Modelo Negra,4/8/2025,2.00,,-2.00,-100.0%,$62.60,,($62.60),-100.0%,$17.24,,($17.24),-100.0%
36007,Shop Rite Of Wallington,Pabst Blue Ribbon,5/13/2025,10.42,,-10.42,-100.0%,$173.00,,($173.00),-100.0%,$44.67,,($44.67),-100.0%
36007,Shop Rite Of Wallington,Tyskie Gronie,4/29/2025,32.17,,-32.17,-100.0%,$583.30,,($583.30),-100.0%,$144.78,,($144.78),-100.0%
36007,Shop Rite Of Wallington,Dogfish Head Beer,4/14/2026,,2.40,2.40,0.0%,,$87.30,$87.30,0.0%,,$23.65,$23.65,0.0%
36007,Shop Rite Of Wallington,Heineken USA,6/9/2026,,92.58,92.58,0.0%,,"$2,896.75","$2,896.75",0.0%,,$736.23,$736.23,0.0%
36007,Shop Rite Of Wallington,Coors Light,2/18/2025,10.00,,-10.00,-100.0%,$246.00,,($246.00),-100.0%,$69.90,,($69.90),-100.0%
36007,Shop Rite Of Wallington,Lite,2/7/2025,10.00,,-10.00,-100.0%,$246.00,,($246.00),-100.0%,$66.81,,($66.81),-100.0%
36007,Shop Rite Of Wallington,Lite,5/24/2025,5.00,,-5.00,-100.0%,$135.00,,($135.00),-100.0%,$32.68,,($32.68),-100.0%
36007,Shop Rite Of Wallington,Peroni,2/3/2025,9.34,,-9.34,-100.0%,$316.25,,($316.25),-100.0%,$79.64,,($79.64),-100.0%
36007,Shop Rite Of Wallington,Yuengling Lager,3/31/2026,,14.75,14.75,0.0%,,$342.60,$342.60,0.0%,,$97.10,$97.10,0.0%
36007,Shop Rite Of Wallington,Yuengling Lager,6/13/2025,7.67,,-7.67,-100.0%,$131.00,,($131.00),-100.0%,$31.97,,($31.97),-100.0%
36007,Shop Rite Of Wallington,Bardstown Green River,4/8/2025,0.50,,-0.50,-100.0%,$162.00,,($162.00),-100.0%,$53.91,,($53.91),-100.0%
36007,Shop Rite Of Wallington,Corona Extra,3/21/2025,3.00,,-3.00,-100.0%,$93.90,,($93.90),-100.0%,$25.86,,($25.86),-100.0%
36007,Shop Rite Of Wallington,Miller High Life,2/7/2025,11.25,,-11.25,-100.0%,$204.25,,($204.25),-100.0%,$50.88,,($50.88),-100.0%
36007,Shop Rite Of Wallington,Yuengling Lager,6/9/2025,10.00,,-10.00,-100.0%,$258.00,,($258.00),-100.0%,$75.96,,($75.96),-100.0%
36007,Shop Rite Of Wallington,Blue Moon,3/13/2026,,8.00,8.00,0.0%,,$269.00,$269.00,0.0%,,$76.08,$76.08,0.0%
36007,Shop Rite Of Wallington,Tyskie Gronie,2/27/2026,,21.15,21.15,0.0%,,$364.50,$364.50,0.0%,,$91.61,$91.61,0.0%
36007,Shop Rite Of Wallington,Coors,5/19/2026,,5.00,5.00,0.0%,,$97.80,$97.80,0.0%,,$28.27,$28.27,0.0%
36007,Shop Rite Of Wallington,Corona Light,6/19/2026,,0.00,0.00,0.0%,,($13.75),($13.75),0.0%,,($8.75),($8.75),0.0%
36007,Shop Rite Of Wallington,Voodoo Family,5/24/2025,6.00,,-6.00,-100.0%,$213.00,,($213.00),-100.0%,$59.88,,($59.88),-100.0%
36007,Shop Rite Of Wallington,Corona Sunbrew,3/25/2025,3.00,,-3.00,-100.0%,$95.25,,($95.25),-100.0%,$27.21,,($27.21),-100.0%
36007,Shop Rite Of Wallington,Dogfish Head Beer,3/24/2026,,10.00,10.00,0.0%,,$342.60,$342.60,0.0%,,$94.73,$94.73,0.0%
36007,Shop Rite Of Wallington,Pabst Blue Ribbon,4/14/2026,,5.33,5.33,0.0%,,$88.00,$88.00,0.0%,,$23.24,$23.24,0.0%
36007,Shop Rite Of Wallington,Victoria,5/1/2026,,1.00,1.00,0.0%,,$31.35,$31.35,0.0%,,$8.80,$8.80,0.0%
36007,Shop Rite Of Wallington,Voodoo Family,1/21/2025,3.00,,-3.00,-100.0%,$106.50,,($106.50),-100.0%,$29.94,,($29.94),-100.0%
36007,Shop Rite Of Wallington,Yuengling Flight,4/29/2025,3.75,,-3.75,-100.0%,$60.00,,($60.00),-100.0%,$13.42,,($13.42),-100.0%
36007,Shop Rite Of Wallington,Modelo Negra,6/6/2025,2.00,,-2.00,-100.0%,$63.00,,($63.00),-100.0%,$17.89,,($17.89),-100.0%
36007,Shop Rite Of Wallington,Cusquena,6/30/2026,,2.00,2.00,0.0%,,$51.60,$51.60,0.0%,,$13.79,$13.79,0.0%
36007,Shop Rite Of Wallington,White Claw,5/8/2026,,26.00,26.00,0.0%,,$861.90,$861.90,0.0%,,$238.04,$238.04,0.0%
36007,Shop Rite Of Wallington,Coors Light,4/4/2025,10.00,,-10.00,-100.0%,$258.00,,($258.00),-100.0%,$76.71,,($76.71),-100.0%
36007,Shop Rite Of Wallington,Blue Moon,4/7/2026,,9.60,9.60,0.0%,,$312.60,$312.60,0.0%,,$85.70,$85.70,0.0%
36007,Shop Rite Of Wallington,Peroni,4/4/2025,4.67,,-4.67,-100.0%,$162.25,,($162.25),-100.0%,$38.58,,($38.58),-100.0%
36007,Shop Rite Of Wallington,Modelo Especial,3/21/2025,4.00,,-4.00,-100.0%,$125.20,,($125.20),-100.0%,$34.48,,($34.48),-100.0%
36007,Shop Rite Of Wallington,Amstel,3/25/2025,5.00,,-5.00,-100.0%,$159.25,,($159.25),-100.0%,$40.65,,($40.65),-100.0%
36007,Shop Rite Of Wallington,Coors Light,3/31/2025,16.67,,-16.67,-100.0%,$394.00,,($394.00),-100.0%,$110.44,,($110.44),-100.0%
36007,Shop Rite Of Wallington,Coors Light,3/20/2026,,14.00,14.00,0.0%,,$293.30,$293.30,0.0%,,$83.73,$83.73,0.0%
36007,Shop Rite Of Wallington,Corona Familiar,4/8/2025,2.00,,-2.00,-100.0%,$63.00,,($63.00),-100.0%,$17.74,,($17.74),-100.0%
36007,Shop Rite Of Wallington,Lite,4/17/2026,,5.75,5.75,0.0%,,$137.20,$137.20,0.0%,,$36.79,$36.79,0.0%
36007,Shop Rite Of Wallington,Miller High Life,5/6/2025,10.00,,-10.00,-100.0%,$188.50,,($188.50),-100.0%,$48.16,,($48.16),-100.0%
36007,Shop Rite Of Wallington,Radeberger,5/20/2025,1.41,,-1.41,-100.0%,$30.64,,($30.64),-100.0%,$10.73,,($10.73),-100.0%
36007,Shop Rite Of Wallington,Corona Light,6/13/2025,10.00,,-10.00,-100.0%,$312.50,,($312.50),-100.0%,$87.45,,($87.45),-100.0%
36007,Shop Rite Of Wallington,Czechvar,3/21/2025,4.67,,-4.67,-100.0%,$165.00,,($165.00),-100.0%,$45.24,,($45.24),-100.0%
36007,Shop Rite Of Wallington,Narragansett,6/13/2025,5.67,,-5.67,-100.0%,$115.50,,($115.50),-100.0%,$27.39,,($27.39),-100.0%
36007,Shop Rite Of Wallington,Pacifico,4/22/2025,1.00,,-1.00,-100.0%,$31.50,,($31.50),-100.0%,$8.95,,($8.95),-100.0%
36007,Shop Rite Of Wallington,Hofbrau Usa,1/14/2025,2.80,,-2.80,-100.0%,$114.00,,($114.00),-100.0%,$32.24,,($32.24),-100.0%
36007,Shop Rite Of Wallington,Pabst Blue Ribbon,1/6/2025,5.00,,-5.00,-100.0%,$87.50,,($87.50),-100.0%,$23.43,,($23.43),-100.0%
36007,Shop Rite Of Wallington,Flying Dog Brewing Co,6/3/2025,4.80,,-4.80,-100.0%,$189.00,,($189.00),-100.0%,$58.53,,($58.53),-100.0%
36007,Shop Rite Of Wallington,Dos Equis,6/9/2026,,5.00,5.00,0.0%,,$145.00,$145.00,0.0%,,$44.55,$44.55,0.0%
36007,Shop Rite Of Wallington,Miller High Life,6/16/2026,,6.75,6.75,0.0%,,$137.85,$137.85,0.0%,,$33.66,$33.66,0.0%
36007,Shop Rite Of Wallington,Voodoo Family,4/10/2026,,8.00,8.00,0.0%,,$288.70,$288.70,0.0%,,$75.06,$75.06,0.0%
36007,Shop Rite Of Wallington,Cusquena,5/24/2025,2.00,,-2.00,-100.0%,$51.60,,($51.60),-100.0%,$13.79,,($13.79),-100.0%
36007,Shop Rite Of Wallington,Cape May,2/14/2025,10.93,,-10.93,-100.0%,$456.70,,($456.70),-100.0%,$135.48,,($135.48),-100.0%
36007,Shop Rite Of Wallington,Coors Light,6/9/2025,106.25,,-106.25,-100.0%,"$2,252.00",,"($2,252.00)",-100.0%,$609.35,,($609.35),-100.0%
36007,Shop Rite Of Wallington,Sun Cruiser,2/17/2026,,10.00,10.00,0.0%,,$438.00,$438.00,0.0%,,$232.32,$232.32,0.0%
36007,Shop Rite Of Wallington,Twisted Tea,3/14/2025,3.00,,-3.00,-100.0%,$85.50,,($85.50),-100.0%,$22.65,,($22.65),-100.0%
36007,Shop Rite Of Wallington,Blue Moon,3/6/2026,,2.00,2.00,0.0%,,$68.00,$68.00,0.0%,,$18.95,$18.95,0.0%
36007,Shop Rite Of Wallington,Coors Light,5/22/2026,,14.17,14.17,0.0%,,$335.60,$335.60,0.0%,,$94.67,$94.67,0.0%
36007,Shop Rite Of Wallington,Lite,3/24/2026,,7.92,7.92,0.0%,,$188.25,$188.25,0.0%,,$47.54,$47.54,0.0%
36007,Shop Rite Of Wallington,Voodoo Family,5/13/2025,12.00,,-12.00,-100.0%,$416.70,,($416.70),-100.0%,$108.94,,($108.94),-100.0%
36007,Shop Rite Of Wallington,Modelo Especial,3/4/2025,-1.00,,1.00,-100.0%,($31.25),,$31.25,-100.0%,($8.87),,$8.87,-100.0%
36007,Shop Rite Of Wallington,Twisted Tea,5/30/2025,25.00,,-25.00,-100.0%,$737.00,,($737.00),-100.0%,$202.10,,($202.10),-100.0%
36007,Shop Rite Of Wallington,Sixpoint,4/15/2025,2.00,,-2.00,-100.0%,$67.00,,($67.00),-100.0%,$18.76,,($18.76),-100.0%
36007,Shop Rite Of Wallington,Lite,5/29/2026,,7.75,7.75,0.0%,,$194.60,$194.60,0.0%,,$50.65,$50.65,0.0%
36007,Shop Rite Of Wallington,Voodoo Family,1/9/2026,,6.00,6.00,0.0%,,$220.80,$220.80,0.0%,,$56.44,$56.44,0.0%
36007,Shop Rite Of Wallington,Victoria,5/29/2026,,2.00,2.00,0.0%,,$59.00,$59.00,0.0%,,$16.20,$16.20,0.0%
36007,Shop Rite Of Wallington,Yuengling Black & Tan,5/20/2025,1.00,,-1.00,-100.0%,$27.00,,($27.00),-100.0%,$7.88,,($7.88),-100.0%
36007,Shop Rite Of Wallington,Cape May,5/6/2025,9.00,,-9.00,-100.0%,$384.00,,($384.00),-100.0%,$113.10,,($113.10),-100.0%
36007,Shop Rite Of Wallington,Corona Extra,4/21/2026,,10.00,10.00,0.0%,,$301.25,$301.25,0.0%,,$77.25,$77.25,0.0%
36007,Shop Rite Of Wallington,Sapporo,3/31/2026,,6.83,6.83,0.0%,,$210.50,$210.50,0.0%,,$54.86,$54.86,0.0%
36007,Shop Rite Of Wallington,Sun Cruiser,3/20/2026,,9.50,9.50,0.0%,,$421.75,$421.75,0.0%,,$218.32,$218.32,0.0%
36007,Shop Rite Of Wallington,Cape May,5/5/2026,,4.60,4.60,0.0%,,$182.00,$182.00,0.0%,,$54.02,$54.02,0.0%
36007,Shop Rite Of Wallington,Coors,5/13/2025,20.50,,-20.50,-100.0%,$445.00,,($445.00),-100.0%,$125.38,,($125.38),-100.0%
36007,Shop Rite Of Wallington,Corona Familiar,6/13/2025,2.00,,-2.00,-100.0%,$63.00,,($63.00),-100.0%,$17.74,,($17.74),-100.0%
36007,Shop Rite Of Wallington,Heineken USA,4/11/2025,19.00,,-19.00,-100.0%,$562.25,,($562.25),-100.0%,$140.01,,($140.01),-100.0%
36007,Shop Rite Of Wallington,Lite,6/6/2025,4.17,,-4.17,-100.0%,$95.25,,($95.25),-100.0%,$22.61,,($22.61),-100.0%
36007,Shop Rite Of Wallington,Peroni,3/31/2026,,14.01,14.01,0.0%,,$467.70,$467.70,0.0%,,$119.33,$119.33,0.0%
36007,Shop Rite Of Wallington,Miller High Life,4/8/2025,1.17,,-1.17,-100.0%,$24.40,,($24.40),-100.0%,$5.71,,($5.71),-100.0%
36007,Shop Rite Of Wallington,Voodoo Family,4/17/2026,,3.00,3.00,0.0%,,$106.50,$106.50,0.0%,,$29.94,$29.94,0.0%
36007,Shop Rite Of Wallington,Grolsch,3/31/2026,,2.80,2.80,0.0%,,$97.80,$97.80,0.0%,,$24.32,$24.32,0.0%
36007,Shop Rite Of Wallington,White Claw,2/21/2025,14.00,,-14.00,-100.0%,$466.50,,($466.50),-100.0%,$130.07,,($130.07),-100.0%
36007,Shop Rite Of Wallington,Yuengling Flight,4/17/2026,,1.25,1.25,0.0%,,$20.00,$20.00,0.0%,,$4.47,$4.47,0.0%
36007,Shop Rite Of Wallington,New Belgium Brewing Company,5/22/2026,,1.00,1.00,0.0%,,$38.10,$38.10,0.0%,,$11.10,$11.10,0.0%
36007,Shop Rite Of Wallington,Miller Genuine Draft,6/3/2025,5.00,,-5.00,-100.0%,$115.00,,($115.00),-100.0%,$31.51,,($31.51),-100.0%
36007,Shop Rite Of Wallington,Schofferhofer,5/16/2025,4.69,,-4.69,-100.0%,$148.00,,($148.00),-100.0%,$49.63,,($49.63),-100.0%
36007,Shop Rite Of Wallington,Voodoo Family,2/18/2025,7.00,,-7.00,-100.0%,$253.70,,($253.70),-100.0%,$69.70,,($69.70),-100.0%
36007,Shop Rite Of Wallington,Samuel Adams,5/16/2025,10.00,,-10.00,-100.0%,$328.00,,($328.00),-100.0%,$87.70,,($87.70),-100.0%
36007,Shop Rite Of Wallington,Sapporo,6/26/2026,,4.75,4.75,0.0%,,$152.00,$152.00,0.0%,,$41.03,$41.03,0.0%
36007,Shop Rite Of Wallington,Corona Familiar,5/22/2026,,2.00,2.00,0.0%,,$63.00,$63.00,0.0%,,$17.74,$17.74,0.0%
36007,Shop Rite Of Wallington,Miller Extra Light,4/4/2025,2.00,,-2.00,-100.0%,$49.20,,($49.20),-100.0%,$13.26,,($13.26),-100.0%
36007,Shop Rite Of Wallington,Blue Moon,6/30/2026,,14.00,14.00,0.0%,,$455.50,$455.50,0.0%,,$124.93,$124.93,0.0%
36007,Shop Rite Of Wallington,Cape May,3/3/2026,,9.80,9.80,0.0%,,$400.00,$400.00,0.0%,,$113.85,$113.85,0.0%
36007,Shop Rite Of Wallington,Miller High Life,4/23/2026,,5.00,5.00,0.0%,,$102.50,$102.50,0.0%,,$26.53,$26.53,0.0%
36007,Shop Rite Of Wallington,Amstel,6/28/2025,4.00,,-4.00,-100.0%,$121.40,,($121.40),-100.0%,$31.40,,($31.40),-100.0%
36007,Shop Rite Of Wallington,Fosters,6/2/2026,,6.35,6.35,0.0%,,$141.00,$141.00,0.0%,,$37.96,$37.96,0.0%
36007,Shop Rite Of Wallington,Heineken Light,2/27/2026,,3.00,3.00,0.0%,,$93.75,$93.75,0.0%,,$23.52,$23.52,0.0%
36007,Shop Rite Of Wallington,Heineken USA,3/6/2026,,5.42,5.42,0.0%,,$151.90,$151.90,0.0%,,$38.82,$38.82,0.0%
36007,Shop Rite Of Wallington,Truly,6/24/2025,25.00,,-25.00,-100.0%,$710.00,,($710.00),-100.0%,$147.75,,($147.75),-100.0%
36007,Shop Rite Of Wallington,Coors,3/17/2026,,8.25,8.25,0.0%,,$184.20,$184.20,0.0%,,$52.86,$52.86,0.0%
36007,Shop Rite Of Wallington,Corona Premier,2/13/2026,,5.00,5.00,0.0%,,$134.75,$134.75,0.0%,,$38.26,$38.26,0.0%
36007,Shop Rite Of Wallington,Molson,3/10/2026,,2.00,2.00,0.0%,,$44.20,$44.20,0.0%,,$12.61,$12.61,0.0%
36007,Shop Rite Of Wallington,Grolsch,5/20/2025,2.80,,-2.80,-100.0%,$97.80,,($97.80),-100.0%,$24.32,,($24.32),-100.0%
36007,Shop Rite Of Wallington,Coors Light,6/24/2025,10.00,,-10.00,-100.0%,$188.50,,($188.50),-100.0%,$60.80,,($60.80),-100.0%
36007,Shop Rite Of Wallington,Monkey Family,6/26/2026,,3.00,3.00,0.0%,,$93.00,$93.00,0.0%,,$29.31,$29.31,0.0%
36007,Shop Rite Of Wallington,Peroni,3/25/2025,1.87,,-1.87,-100.0%,$64.70,,($64.70),-100.0%,$14.79,,($14.79),-100.0%
36007,Shop Rite Of Wallington,Yuengling Lager,2/18/2025,12.50,,-12.50,-100.0%,$286.00,,($286.00),-100.0%,$84.02,,($84.02),-100.0%
36007,Shop Rite Of Wallington,Coors,2/6/2026,,5.00,5.00,0.0%,,$123.00,$123.00,0.0%,,$34.12,$34.12,0.0%
36007,Shop Rite Of Wallington,Corona Extra,5/6/2025,3.00,,-3.00,-100.0%,$93.90,,($93.90),-100.0%,$25.86,,($25.86),-100.0%
36007,Shop Rite Of Wallington,Schofferhofer,6/2/2026,,5.62,5.62,0.0%,,$188.00,$188.00,0.0%,,$61.08,$61.08,0.0%
36007,Shop Rite Of Wallington,Radeberger,6/30/2025,4.23,,-4.23,-100.0%,$91.92,,($91.92),-100.0%,$32.19,,($32.19),-100.0%
36007,Shop Rite Of Wallington,Red Stripe,5/15/2026,,2.80,2.80,0.0%,,$84.00,$84.00,0.0%,,$25.01,$25.01,0.0%
36007,Shop Rite Of Wallington,Tyskie Gronie,6/23/2026,,39.19,39.19,0.0%,,$753.00,$753.00,0.0%,,$183.75,$183.75,0.0%
36007,Shop Rite Of Wallington,Blue Moon,3/20/2026,,5.00,5.00,0.0%,,$170.00,$170.00,0.0%,,$48.11,$48.11,0.0%
36007,Shop Rite Of Wallington,Cayman Jack,1/3/2025,9.34,,-9.34,-100.0%,$312.50,,($312.50),-100.0%,$87.38,,($87.38),-100.0%
36007,Shop Rite Of Wallington,Lite,6/9/2025,18.17,,-18.17,-100.0%,$434.00,,($434.00),-100.0%,$114.44,,($114.44),-100.0%
36007,Shop Rite Of Wallington,Lite,6/16/2026,,5.00,5.00,0.0%,,$127.50,$127.50,0.0%,,$34.23,$34.23,0.0%
36007,Shop Rite Of Wallington,Victoria,6/20/2025,1.00,,-1.00,-100.0%,$31.35,,($31.35),-100.0%,$8.45,,($8.45),-100.0%
