Customer Num,Customer Name,Brand Family,Load Sheet Date,Case Equiv   2025,Case Equiv   2026,Case Equiv Unit Difference,Case Equiv Percentage Difference,$vol   2025,$vol   2026,$vol Unit Difference,$vol Percentage Difference,Gross Profit   2025,Gross Profit   2026,Gross Profit Unit Difference,Gross Profit Percentage Difference
28011,Liquor Mart (North Arlington),Modelo Especial,2/6/2025,5.00,,-5.00,-100.0%,$162.50,,($162.50),-100.0%,$41.85,,($41.85),-100.0%
28011,Liquor Mart (North Arlington),Sapporo,6/4/2025,2.83,,-2.83,-100.0%,$88.50,,($88.50),-100.0%,$25.73,,($25.73),-100.0%
28011,Liquor Mart (North Arlington),Corona Extra,7/22/2026,,10.50,10.50,0.0%,,$387.45,$387.45,0.0%,,$104.03,$104.03,0.0%
28011,Liquor Mart (North Arlington),Angry Orchard,6/27/2025,10.00,,-10.00,-100.0%,$306.00,,($306.00),-100.0%,$82.85,,($82.85),-100.0%
28011,Liquor Mart (North Arlington),Monkey Family,7/11/2025,5.00,,-5.00,-100.0%,$171.50,,($171.50),-100.0%,$46.56,,($46.56),-100.0%
28011,Liquor Mart (North Arlington),Corona Light,2/14/2025,4.00,,-4.00,-100.0%,$127.00,,($127.00),-100.0%,$35.98,,($35.98),-100.0%
28011,Liquor Mart (North Arlington),Corona Extra,6/30/2025,62.58,,-62.58,-100.0%,"$2,064.25",,"($2,064.25)",-100.0%,$589.10,,($589.10),-100.0%
28011,Liquor Mart (North Arlington),Corona Extra,7/15/2025,1.75,,-1.75,-100.0%,$65.25,,($65.25),-100.0%,$18.71,,($18.71),-100.0%
28011,Liquor Mart (North Arlington),Cape May,5/22/2025,2.80,,-2.80,-100.0%,$113.90,,($113.90),-100.0%,$36.90,,($36.90),-100.0%
28011,Liquor Mart (North Arlington),Coors Light,4/25/2025,1.00,,-1.00,-100.0%,$28.00,,($28.00),-100.0%,$9.14,,($9.14),-100.0%
28011,Liquor Mart (North Arlington),Coors Light,7/11/2025,12.25,,-12.25,-100.0%,$248.10,,($248.10),-100.0%,$71.17,,($71.17),-100.0%
28011,Liquor Mart (North Arlington),Lagunitas,6/5/2026,,1.00,1.00,0.0%,,$42.05,$42.05,0.0%,,$17.04,$17.04,0.0%
28011,Liquor Mart (North Arlington),Saratoga,7/16/2026,,3.50,3.50,0.0%,,$70.50,$70.50,0.0%,,$16.26,$16.26,0.0%
28011,Liquor Mart (North Arlington),Cerveza Republica LA Tuya,2/25/2026,,2.80,2.80,0.0%,,$60.00,$60.00,0.0%,,$2.68,$2.68,0.0%
28011,Liquor Mart (North Arlington),Corona Premier,4/27/2026,,2.00,2.00,0.0%,,$57.80,$57.80,0.0%,,$17.37,$17.37,0.0%
28011,Liquor Mart (North Arlington),Heineken USA,7/23/2026,,5.00,5.00,0.0%,,$160.75,$160.75,0.0%,,$41.80,$41.80,0.0%
28011,Liquor Mart (North Arlington),Truly,6/19/2025,5.00,,-5.00,-100.0%,$152.00,,($152.00),-100.0%,$38.30,,($38.30),-100.0%
28011,Liquor Mart (North Arlington),Modelo Chelada,7/6/2026,,3.00,3.00,0.0%,,$93.25,$93.25,0.0%,,$26.06,$26.06,0.0%
28011,Liquor Mart (North Arlington),Modelo Especial,6/24/2025,5.00,,-5.00,-100.0%,$157.50,,($157.50),-100.0%,$45.50,,($45.50),-100.0%
28011,Liquor Mart (North Arlington),Modelo Especial,4/21/2025,8.00,,-8.00,-100.0%,$246.75,,($246.75),-100.0%,$66.35,,($66.35),-100.0%
28011,Liquor Mart (North Arlington),Sierra Nevada,6/5/2025,1.00,,-1.00,-100.0%,$35.50,,($35.50),-100.0%,$10.63,,($10.63),-100.0%
28011,Liquor Mart (North Arlington),Heineken 0.0,3/18/2025,0.93,,-0.93,-100.0%,$35.00,,($35.00),-100.0%,$11.97,,($11.97),-100.0%
28011,Liquor Mart (North Arlington),Heineken USA,7/27/2026,,1.18,1.18,0.0%,,$30.00,$30.00,0.0%,,$10.66,$10.66,0.0%
28011,Liquor Mart (North Arlington),Heineken USA,5/22/2025,10.00,,-10.00,-100.0%,$313.50,,($313.50),-100.0%,$79.90,,($79.90),-100.0%
28011,Liquor Mart (North Arlington),Heineken USA,4/28/2026,,1.18,1.18,0.0%,,$30.00,$30.00,0.0%,,$10.66,$10.66,0.0%
28011,Liquor Mart (North Arlington),Lagunitas,4/15/2025,1.00,,-1.00,-100.0%,$38.80,,($38.80),-100.0%,$14.49,,($14.49),-100.0%
28011,Liquor Mart (North Arlington),Mike's Hard Dirty Lemonade,7/22/2026,,-2.00,-2.00,0.0%,,($60.00),($60.00),0.0%,,($16.56),($16.56),0.0%
28011,Liquor Mart (North Arlington),Miller High Life,5/13/2026,,-3.00,-3.00,0.0%,,($60.15),($60.15),0.0%,,($14.57),($14.57),0.0%
28011,Liquor Mart (North Arlington),Corona Extra,7/25/2025,4.00,,-4.00,-100.0%,$125.20,,($125.20),-100.0%,$34.48,,($34.48),-100.0%
28011,Liquor Mart (North Arlington),Modelo Chelada,3/12/2025,-1.00,,1.00,-100.0%,($30.00),,$30.00,-100.0%,($5.87),,$5.87,-100.0%
28011,Liquor Mart (North Arlington),White Claw,2/3/2025,10.00,,-10.00,-100.0%,$320.15,,($320.15),-100.0%,$88.72,,($88.72),-100.0%
28011,Liquor Mart (North Arlington),Famosa,7/27/2026,,1.00,1.00,0.0%,,$31.00,$31.00,0.0%,,$9.63,$9.63,0.0%
28011,Liquor Mart (North Arlington),Heineken 0.0,6/30/2025,1.87,,-1.87,-100.0%,$62.70,,($62.70),-100.0%,$17.51,,($17.51),-100.0%
28011,Liquor Mart (North Arlington),Modelo Especial,3/7/2025,3.00,,-3.00,-100.0%,$97.50,,($97.50),-100.0%,$25.11,,($25.11),-100.0%
28011,Liquor Mart (North Arlington),Modelo Especial,6/12/2026,,3.17,3.17,0.0%,,$105.80,$105.80,0.0%,,$29.67,$29.67,0.0%
28011,Liquor Mart (North Arlington),Pacifico,3/31/2025,2.00,,-2.00,-100.0%,$65.00,,($65.00),-100.0%,$16.74,,($16.74),-100.0%
28011,Liquor Mart (North Arlington),Quilmes,7/23/2026,,5.00,5.00,0.0%,,$155.00,$155.00,0.0%,,$32.40,$32.40,0.0%
28011,Liquor Mart (North Arlington),Twisted Tea,3/14/2025,4.15,,-4.15,-100.0%,$199.00,,($199.00),-100.0%,$52.90,,($52.90),-100.0%
28011,Liquor Mart (North Arlington),Coors Light,3/10/2025,5.25,,-5.25,-100.0%,$128.10,,($128.10),-100.0%,$40.52,,($40.52),-100.0%
28011,Liquor Mart (North Arlington),Lagunitas,4/28/2026,,1.00,1.00,0.0%,,$42.05,$42.05,0.0%,,$17.04,$17.04,0.0%
28011,Liquor Mart (North Arlington),Voodoo Family,4/3/2025,4.00,,-4.00,-100.0%,$135.30,,($135.30),-100.0%,$28.62,,($28.62),-100.0%
28011,Liquor Mart (North Arlington),Lite,3/24/2026,,12.00,12.00,0.0%,,$226.60,$226.60,0.0%,,$59.83,$59.83,0.0%
28011,Liquor Mart (North Arlington),Modelo Especial,5/28/2025,1.00,,-1.00,-100.0%,$31.75,,($31.75),-100.0%,$9.07,,($9.07),-100.0%
28011,Liquor Mart (North Arlington),Steel Reserve,6/24/2025,6.00,,-6.00,-100.0%,$93.85,,($93.85),-100.0%,$23.19,,($23.19),-100.0%
28011,Liquor Mart (North Arlington),Yuengling Flight,5/29/2026,,1.25,1.25,0.0%,,$20.00,$20.00,0.0%,,$4.49,$4.49,0.0%
28011,Liquor Mart (North Arlington),Cayman Jack,3/19/2026,,-0.93,-0.93,0.0%,,($32.50),($32.50),0.0%,,($9.41),($9.41),0.0%
28011,Liquor Mart (North Arlington),Tyskie Gronie,7/3/2025,2.82,,-2.82,-100.0%,$50.60,,($50.60),-100.0%,$13.21,,($13.21),-100.0%
28011,Liquor Mart (North Arlington),Yuengling Lager,4/7/2025,1.25,,-1.25,-100.0%,$22.10,,($22.10),-100.0%,$6.68,,($6.68),-100.0%
28011,Liquor Mart (North Arlington),Dogfish Head Beer,4/14/2026,,-1.00,-1.00,0.0%,,($34.80),($34.80),0.0%,,($9.92),($9.92),0.0%
28011,Liquor Mart (North Arlington),Fever Tree,4/6/2026,,0.57,0.57,0.0%,,$28.50,$28.50,0.0%,,$11.11,$11.11,0.0%
28011,Liquor Mart (North Arlington),Lite,3/18/2025,1.33,,-1.33,-100.0%,$26.20,,($26.20),-100.0%,$5.30,,($5.30),-100.0%
28011,Liquor Mart (North Arlington),Modelo Negra,6/26/2025,3.00,,-3.00,-100.0%,$94.50,,($94.50),-100.0%,$26.84,,($26.84),-100.0%
28011,Liquor Mart (North Arlington),Peroni,2/19/2026,,4.74,4.74,0.0%,,$160.90,$160.90,0.0%,,$41.86,$41.86,0.0%
28011,Liquor Mart (North Arlington),Pabst Blue Ribbon,4/15/2025,-1.25,,1.25,-100.0%,($23.00),,$23.00,-100.0%,($6.38),,$6.38,-100.0%
28011,Liquor Mart (North Arlington),Steel Reserve,5/16/2025,5.00,,-5.00,-100.0%,$79.50,,($79.50),-100.0%,$20.01,,($20.01),-100.0%
28011,Liquor Mart (North Arlington),Yuengling Lager,2/10/2026,,3.00,3.00,0.0%,,$78.00,$78.00,0.0%,,$26.77,$26.77,0.0%
28011,Liquor Mart (North Arlington),Peroni,4/21/2025,4.67,,-4.67,-100.0%,$163.00,,($163.00),-100.0%,$40.88,,($40.88),-100.0%
28011,Liquor Mart (North Arlington),White Claw,5/18/2026,,1.60,1.60,0.0%,,$60.00,$60.00,0.0%,,$14.21,$14.21,0.0%
28011,Liquor Mart (North Arlington),Pacifico,3/12/2026,,2.00,2.00,0.0%,,$65.00,$65.00,0.0%,,$16.74,$16.74,0.0%
28011,Liquor Mart (North Arlington),Yuengling Lager,3/28/2025,1.00,,-1.00,-100.0%,$26.00,,($26.00),-100.0%,$8.73,,($8.73),-100.0%
28011,Liquor Mart (North Arlington),Samuel Adams,7/6/2026,,6.80,6.80,0.0%,,$232.90,$232.90,0.0%,,$63.40,$63.40,0.0%
28011,Liquor Mart (North Arlington),Yuengling Lager,5/15/2026,,3.00,3.00,0.0%,,$78.00,$78.00,0.0%,,$26.68,$26.68,0.0%
28011,Liquor Mart (North Arlington),Yuengling Lager,5/29/2026,,3.75,3.75,0.0%,,$60.00,$60.00,0.0%,,$13.61,$13.61,0.0%
28011,Liquor Mart (North Arlington),Corona NA,5/8/2025,1.00,,-1.00,-100.0%,$35.00,,($35.00),-100.0%,$11.14,,($11.14),-100.0%
28011,Liquor Mart (North Arlington),Modelo Negra,5/11/2026,,1.00,1.00,0.0%,,$31.50,$31.50,0.0%,,$8.94,$8.94,0.0%
28011,Liquor Mart (North Arlington),Modelo Chelada,3/14/2025,2.00,,-2.00,-100.0%,$60.00,,($60.00),-100.0%,$11.74,,($11.74),-100.0%
28011,Liquor Mart (North Arlington),Pabst Blue Ribbon,3/7/2025,1.25,,-1.25,-100.0%,$23.00,,($23.00),-100.0%,$6.38,,($6.38),-100.0%
28011,Liquor Mart (North Arlington),Sierra Nevada,4/25/2025,1.00,,-1.00,-100.0%,$35.50,,($35.50),-100.0%,$10.63,,($10.63),-100.0%
28011,Liquor Mart (North Arlington),Leinenkugel,6/25/2025,1.00,,-1.00,-100.0%,$37.00,,($37.00),-100.0%,$10.61,,($10.61),-100.0%
28011,Liquor Mart (North Arlington),Lagunitas,6/18/2026,,3.00,3.00,0.0%,,$109.85,$109.85,0.0%,,$38.74,$38.74,0.0%
28011,Liquor Mart (North Arlington),Corona Extra,4/30/2025,5.83,,-5.83,-100.0%,$217.50,,($217.50),-100.0%,$62.38,,($62.38),-100.0%
28011,Liquor Mart (North Arlington),Heineken 0.0,6/29/2026,,2.80,2.80,0.0%,,$94.05,$94.05,0.0%,,$26.25,$26.25,0.0%
28011,Liquor Mart (North Arlington),Twisted Tea,4/9/2025,8.00,,-8.00,-100.0%,$248.00,,($248.00),-100.0%,$75.15,,($75.15),-100.0%
28011,Liquor Mart (North Arlington),Hard Mountain Dew,4/15/2026,,1.00,1.00,0.0%,,$28.50,$28.50,0.0%,,$7.55,$7.55,0.0%
28011,Liquor Mart (North Arlington),Coors Light,6/13/2025,3.33,,-3.33,-100.0%,$64.80,,($64.80),-100.0%,$17.19,,($17.19),-100.0%
28011,Liquor Mart (North Arlington),Tyskie Gronie,2/20/2025,-0.93,,0.93,-100.0%,($28.30),,$28.30,-100.0%,($7.57),,$7.57,-100.0%
28011,Liquor Mart (North Arlington),Corona Extra,3/18/2026,,6.00,6.00,0.0%,,$189.25,$189.25,0.0%,,$53.42,$53.42,0.0%
28011,Liquor Mart (North Arlington),Sixpoint,2/18/2026,,1.00,1.00,0.0%,,$35.85,$35.85,0.0%,,$12.22,$12.22,0.0%
28011,Liquor Mart (North Arlington),Samuel Adams,7/14/2026,,-1.00,-1.00,0.0%,,($34.80),($34.80),0.0%,,($9.37),($9.37),0.0%
28011,Liquor Mart (North Arlington),Sun Cruiser,6/25/2026,,5.00,5.00,0.0%,,$213.00,$213.00,0.0%,,$114.16,$114.16,0.0%
28011,Liquor Mart (North Arlington),Castellani Etichetta Gialla,6/29/2026,,1.06,1.06,0.0%,,$80.00,$80.00,0.0%,,$19.92,$19.92,0.0%
28011,Liquor Mart (North Arlington),Dogfish Head Beer,2/18/2026,,0.80,0.80,0.0%,,$31.10,$31.10,0.0%,,$9.88,$9.88,0.0%
28011,Liquor Mart (North Arlington),Hofbrau Usa,5/22/2025,0.93,,-0.93,-100.0%,$44.00,,($44.00),-100.0%,$16.75,,($16.75),-100.0%
28011,Liquor Mart (North Arlington),Costenita,7/24/2025,1.48,,-1.48,-100.0%,$90.00,,($90.00),-100.0%,$23.98,,($23.98),-100.0%
28011,Liquor Mart (North Arlington),Pacifico,7/17/2025,1.00,,-1.00,-100.0%,$32.50,,($32.50),-100.0%,$8.37,,($8.37),-100.0%
28011,Liquor Mart (North Arlington),Voodoo Family,5/7/2026,,3.00,3.00,0.0%,,$108.00,$108.00,0.0%,,$27.00,$27.00,0.0%
28011,Liquor Mart (North Arlington),Sierra Nevada,2/6/2026,,2.00,2.00,0.0%,,$75.50,$75.50,0.0%,,$24.15,$24.15,0.0%
28011,Liquor Mart (North Arlington),Cape May,4/30/2025,3.00,,-3.00,-100.0%,$122.80,,($122.80),-100.0%,$43.74,,($43.74),-100.0%
28011,Liquor Mart (North Arlington),Heineken USA,3/31/2025,1.83,,-1.83,-100.0%,$63.60,,($63.60),-100.0%,$18.09,,($18.09),-100.0%
28011,Liquor Mart (North Arlington),Jack Daniels Country Cocktails,5/26/2026,,1.00,1.00,0.0%,,$29.96,$29.96,0.0%,,$9.70,$9.70,0.0%
28011,Liquor Mart (North Arlington),Weihenstephaner,4/7/2025,0.93,,-0.93,-100.0%,$43.00,,($43.00),-100.0%,$13.60,,($13.60),-100.0%
28011,Liquor Mart (North Arlington),Modelo Negra,6/5/2026,,1.00,1.00,0.0%,,$31.75,$31.75,0.0%,,$9.07,$9.07,0.0%
28011,Liquor Mart (North Arlington),Southern Tier,2/18/2026,,1.00,1.00,0.0%,,$34.50,$34.50,0.0%,,$12.44,$12.44,0.0%
28011,Liquor Mart (North Arlington),Heineken USA,3/27/2026,,1.75,1.75,0.0%,,$64.50,$64.50,0.0%,,$17.02,$17.02,0.0%
28011,Liquor Mart (North Arlington),Corona NA,5/30/2025,3.00,,-3.00,-100.0%,$93.00,,($93.00),-100.0%,$21.42,,($21.42),-100.0%
28011,Liquor Mart (North Arlington),Yuengling Lager,4/21/2026,,2.00,2.00,0.0%,,$56.00,$56.00,0.0%,,$17.64,$17.64,0.0%
28011,Liquor Mart (North Arlington),Cape May,6/5/2026,,0.80,0.80,0.0%,,$33.00,$33.00,0.0%,,$10.78,$10.78,0.0%
28011,Liquor Mart (North Arlington),Corona Extra,7/3/2025,5.83,,-5.83,-100.0%,$216.00,,($216.00),-100.0%,$62.13,,($62.13),-100.0%
28011,Liquor Mart (North Arlington),Mike's Hard Lemonade,7/22/2026,,-1.00,-1.00,0.0%,,($28.00),($28.00),0.0%,,($4.53),($4.53),0.0%
28011,Liquor Mart (North Arlington),Heineken USA,7/11/2025,1.75,,-1.75,-100.0%,$64.50,,($64.50),-100.0%,$18.82,,($18.82),-100.0%
28011,Liquor Mart (North Arlington),Arnold Palmer,7/6/2026,,1.00,1.00,0.0%,,$33.30,$33.30,0.0%,,$9.23,$9.23,0.0%
28011,Liquor Mart (North Arlington),Modelo Chelada,4/14/2026,,2.00,2.00,0.0%,,$66.00,$66.00,0.0%,,$19.24,$19.24,0.0%
28011,Liquor Mart (North Arlington),Modelo Especial,6/23/2026,,8.75,8.75,0.0%,,$321.00,$321.00,0.0%,,$85.69,$85.69,0.0%
28011,Liquor Mart (North Arlington),Miller High Life,6/29/2026,,3.00,3.00,0.0%,,$62.65,$62.65,0.0%,,$16.43,$16.43,0.0%
28011,Liquor Mart (North Arlington),Heineken USA,6/12/2025,28.00,,-28.00,-100.0%,$891.05,,($891.05),-100.0%,$234.79,,($234.79),-100.0%
28011,Liquor Mart (North Arlington),Tecate,4/7/2025,1.00,,-1.00,-100.0%,$27.00,,($27.00),-100.0%,$8.34,,($8.34),-100.0%
28011,Liquor Mart (North Arlington),Blue Moon,6/19/2026,,3.00,3.00,0.0%,,$97.50,$97.50,0.0%,,$27.19,$27.19,0.0%
28011,Liquor Mart (North Arlington),Heineken USA,4/11/2025,5.00,,-5.00,-100.0%,$160.75,,($160.75),-100.0%,$41.80,,($41.80),-100.0%
28011,Liquor Mart (North Arlington),Corona Extra,2/10/2026,,5.83,5.83,0.0%,,$216.00,$216.00,0.0%,,$62.13,$62.13,0.0%
28011,Liquor Mart (North Arlington),Cape May,2/18/2026,,0.80,0.80,0.0%,,$33.00,$33.00,0.0%,,$10.59,$10.59,0.0%
28011,Liquor Mart (North Arlington),Poker Import,2/27/2025,-1.86,,1.86,-100.0%,($100.00),,$100.00,-100.0%,($30.60),,$30.60,-100.0%
28011,Liquor Mart (North Arlington),Steel Reserve,7/7/2026,,5.00,5.00,0.0%,,$79.50,$79.50,0.0%,,$20.01,$20.01,0.0%
28011,Liquor Mart (North Arlington),Corona Light,6/29/2026,,2.00,2.00,0.0%,,$63.00,$63.00,0.0%,,$17.74,$17.74,0.0%
28011,Liquor Mart (North Arlington),Coors Light,2/18/2026,,5.00,5.00,0.0%,,$99.75,$99.75,0.0%,,$33.15,$33.15,0.0%
28011,Liquor Mart (North Arlington),Yuengling Lager,4/21/2025,5.00,,-5.00,-100.0%,$134.00,,($134.00),-100.0%,$44.06,,($44.06),-100.0%
28011,Liquor Mart (North Arlington),Dillon's Cocktails,7/7/2026,,0.00,0.00,0.0%,,$0.00,$0.00,0.0%,,$0.00,$0.00,0.0%
28011,Liquor Mart (North Arlington),Fat Tire Family,4/7/2025,1.00,,-1.00,-100.0%,$38.60,,($38.60),-100.0%,$11.60,,($11.60),-100.0%
28011,Liquor Mart (North Arlington),Twisted Tea,5/11/2026,,5.00,5.00,0.0%,,$154.00,$154.00,0.0%,,$43.00,$43.00,0.0%
28011,Liquor Mart (North Arlington),Yuengling Lager,5/1/2026,,5.00,5.00,0.0%,,$80.00,$80.00,0.0%,,$18.15,$18.15,0.0%
28011,Liquor Mart (North Arlington),White Claw,6/5/2026,,7.00,7.00,0.0%,,$225.40,$225.40,0.0%,,$62.23,$62.23,0.0%
28011,Liquor Mart (North Arlington),Cape May,5/13/2026,,1.00,1.00,0.0%,,$46.00,$46.00,0.0%,,$15.73,$15.73,0.0%
28011,Liquor Mart (North Arlington),Coors Light,4/6/2026,,6.75,6.75,0.0%,,$155.70,$155.70,0.0%,,$50.09,$50.09,0.0%
28011,Liquor Mart (North Arlington),Corona Light,7/10/2025,2.00,,-2.00,-100.0%,$70.00,,($70.00),-100.0%,$21.74,,($21.74),-100.0%
28011,Liquor Mart (North Arlington),Happy Thursday Spiked Refresher,4/30/2025,-3.00,,3.00,-100.0%,($89.70),,$89.70,-100.0%,($17.14),,$17.14,-100.0%
28011,Liquor Mart (North Arlington),Lite,6/26/2025,10.00,,-10.00,-100.0%,$167.00,,($167.00),-100.0%,$41.30,,($41.30),-100.0%
28011,Liquor Mart (North Arlington),Lagunitas,2/6/2026,,1.00,1.00,0.0%,,$42.05,$42.05,0.0%,,$14.76,$14.76,0.0%
28011,Liquor Mart (North Arlington),Lite,2/28/2025,10.00,,-10.00,-100.0%,$214.40,,($214.40),-100.0%,$56.61,,($56.61),-100.0%
28011,Liquor Mart (North Arlington),Mike's Harder,7/29/2025,1.00,,-1.00,-100.0%,$29.50,,($29.50),-100.0%,$8.34,,($8.34),-100.0%
28011,Liquor Mart (North Arlington),Dogfish Head Beer,2/21/2025,1.00,,-1.00,-100.0%,$37.80,,($37.80),-100.0%,$12.92,,($12.92),-100.0%
28011,Liquor Mart (North Arlington),Lite,6/5/2025,12.00,,-12.00,-100.0%,$219.50,,($219.50),-100.0%,$57.86,,($57.86),-100.0%
28011,Liquor Mart (North Arlington),Topo Chico,2/3/2025,2.00,,-2.00,-100.0%,$64.00,,($64.00),-100.0%,$20.22,,($20.22),-100.0%
28011,Liquor Mart (North Arlington),Samuel Adams,2/4/2025,8.00,,-8.00,-100.0%,$266.80,,($266.80),-100.0%,$72.56,,($72.56),-100.0%
28011,Liquor Mart (North Arlington),Modelo Aquas Frescas,6/23/2026,,2.00,2.00,0.0%,,$64.00,$64.00,0.0%,,$15.74,$15.74,0.0%
28011,Liquor Mart (North Arlington),Pabst Blue Ribbon,4/15/2026,,2.00,2.00,0.0%,,$35.00,$35.00,0.0%,,$9.56,$9.56,0.0%
28011,Liquor Mart (North Arlington),Coors Light,3/18/2025,1.33,,-1.33,-100.0%,$26.20,,($26.20),-100.0%,$5.30,,($5.30),-100.0%
28011,Liquor Mart (North Arlington),Corona Extra,2/3/2025,6.83,,-6.83,-100.0%,$249.00,,($249.00),-100.0%,$72.45,,($72.45),-100.0%
28011,Liquor Mart (North Arlington),Modelo Especial,6/27/2025,4.00,,-4.00,-100.0%,$127.00,,($127.00),-100.0%,$36.28,,($36.28),-100.0%
28011,Liquor Mart (North Arlington),Modelo Especial,7/25/2025,25.00,,-25.00,-100.0%,$782.60,,($782.60),-100.0%,$196.63,,($196.63),-100.0%
28011,Liquor Mart (North Arlington),Sierra Nevada,6/10/2025,4.00,,-4.00,-100.0%,$141.00,,($141.00),-100.0%,$40.60,,($40.60),-100.0%
28011,Liquor Mart (North Arlington),Sun Cruiser,4/7/2026,,6.00,6.00,0.0%,,$264.00,$264.00,0.0%,,$139.78,$139.78,0.0%
28011,Liquor Mart (North Arlington),Modelo Negra,3/7/2025,3.00,,-3.00,-100.0%,$96.75,,($96.75),-100.0%,$25.81,,($25.81),-100.0%
28011,Liquor Mart (North Arlington),Dogfish Head Beer,5/29/2026,,0.80,0.80,0.0%,,$29.10,$29.10,0.0%,,$7.88,$7.88,0.0%
28011,Liquor Mart (North Arlington),Monkey Family,4/15/2025,3.00,,-3.00,-100.0%,$109.50,,($109.50),-100.0%,$29.52,,($29.52),-100.0%
28011,Liquor Mart (North Arlington),Modelo Especial,5/18/2026,,1.17,1.17,0.0%,,$43.20,$43.20,0.0%,,$12.43,$12.43,0.0%
28011,Liquor Mart (North Arlington),Coors Light,3/4/2025,2.00,,-2.00,-100.0%,$52.50,,($52.50),-100.0%,$16.45,,($16.45),-100.0%
28011,Liquor Mart (North Arlington),Voodoo Family,3/14/2025,1.00,,-1.00,-100.0%,$38.60,,($38.60),-100.0%,$11.60,,($11.60),-100.0%
28011,Liquor Mart (North Arlington),Samuel Adams,7/23/2026,,2.00,2.00,0.0%,,$64.00,$64.00,0.0%,,$17.74,$17.74,0.0%
28011,Liquor Mart (North Arlington),White Claw,6/5/2025,6.60,,-6.60,-100.0%,$228.00,,($228.00),-100.0%,$62.76,,($62.76),-100.0%
28011,Liquor Mart (North Arlington),Heineken USA,3/7/2025,2.00,,-2.00,-100.0%,$72.00,,($72.00),-100.0%,$24.50,,($24.50),-100.0%
28011,Liquor Mart (North Arlington),Tyskie Gronie,5/26/2026,,2.82,2.82,0.0%,,$50.60,$50.60,0.0%,,$13.21,$13.21,0.0%
28011,Liquor Mart (North Arlington),Heineken USA,5/12/2025,4.92,,-4.92,-100.0%,$176.10,,($176.10),-100.0%,$48.98,,($48.98),-100.0%
28011,Liquor Mart (North Arlington),Coors Light,4/15/2026,,10.00,10.00,0.0%,,$246.00,$246.00,0.0%,,$69.90,$69.90,0.0%
28011,Liquor Mart (North Arlington),Samuel Adams,3/26/2025,-1.00,,1.00,-100.0%,($31.80),,$31.80,-100.0%,($8.67),,$8.67,-100.0%
28011,Liquor Mart (North Arlington),Fosters,5/13/2026,,3.18,3.18,0.0%,,$75.00,$75.00,0.0%,,$21.23,$21.23,0.0%
28011,Liquor Mart (North Arlington),Modelo Chelada,4/21/2025,2.00,,-2.00,-100.0%,$63.50,,($63.50),-100.0%,$18.14,,($18.14),-100.0%
28011,Liquor Mart (North Arlington),Modelo Especial,6/4/2025,3.00,,-3.00,-100.0%,$97.50,,($97.50),-100.0%,$25.11,,($25.11),-100.0%
28011,Liquor Mart (North Arlington),Leinenkugel,3/4/2025,3.00,,-3.00,-100.0%,$104.40,,($104.40),-100.0%,$28.68,,($28.68),-100.0%
28011,Liquor Mart (North Arlington),Magners,3/19/2026,,-0.80,-0.80,0.0%,,($22.00),($22.00),0.0%,,$1.67,$1.67,0.0%
28011,Liquor Mart (North Arlington),Corona Extra,6/10/2025,3.00,,-3.00,-100.0%,$93.90,,($93.90),-100.0%,$25.86,,($25.86),-100.0%
28011,Liquor Mart (North Arlington),Jack Daniels Country Cocktails,2/5/2025,4.33,,-4.33,-100.0%,$140.00,,($140.00),-100.0%,$44.39,,($44.39),-100.0%
28011,Liquor Mart (North Arlington),Yuengling Lager,6/12/2025,3.00,,-3.00,-100.0%,$78.00,,($78.00),-100.0%,$26.75,,($26.75),-100.0%
28011,Liquor Mart (North Arlington),Coors Light,5/26/2026,,17.50,17.50,0.0%,,$382.40,$382.40,0.0%,,$109.20,$109.20,0.0%
28011,Liquor Mart (North Arlington),Modelo Especial,5/6/2025,11.33,,-11.33,-100.0%,$361.00,,($361.00),-100.0%,$93.41,,($93.41),-100.0%
28011,Liquor Mart (North Arlington),Angry Orchard,6/29/2026,,5.00,5.00,0.0%,,$168.00,$168.00,0.0%,,$45.94,$45.94,0.0%
28011,Liquor Mart (North Arlington),Heineken USA,3/18/2025,2.36,,-2.36,-100.0%,$56.00,,($56.00),-100.0%,$17.32,,($17.32),-100.0%
28011,Liquor Mart (North Arlington),Jack Daniels Country Cocktails,4/25/2025,0.83,,-0.83,-100.0%,$29.96,,($29.96),-100.0%,$9.86,,($9.86),-100.0%
28011,Liquor Mart (North Arlington),Monkey Family,7/27/2026,,4.00,4.00,0.0%,,$127.00,$127.00,0.0%,,$37.01,$37.01,0.0%
28011,Liquor Mart (North Arlington),Pacifico,7/25/2025,2.00,,-2.00,-100.0%,$63.00,,($63.00),-100.0%,$16.83,,($16.83),-100.0%
28011,Liquor Mart (North Arlington),Angry Orchard,4/15/2025,2.00,,-2.00,-100.0%,$54.00,,($54.00),-100.0%,$14.07,,($14.07),-100.0%
28011,Liquor Mart (North Arlington),Corona Extra,5/8/2025,41.00,,-41.00,-100.0%,"$1,305.50",,"($1,305.50)",-100.0%,$380.92,,($380.92),-100.0%
28011,Liquor Mart (North Arlington),Corona Extra,4/27/2026,,7.92,7.92,0.0%,,$268.50,$268.50,0.0%,,$75.77,$75.77,0.0%
28011,Liquor Mart (North Arlington),White Claw,6/30/2025,16.60,,-16.60,-100.0%,$538.00,,($538.00),-100.0%,$146.06,,($146.06),-100.0%
