Sales Rep Assigned,Customer Num,Customer Name,Shipping Address,City,Distribution Area,Product Num,Product Name,Date,Buyer Count   1/1/2025 - 12/31/2026,Units   1/1/2025 - 12/31/2026,Revenue   1/1/2025 - 12/31/2026,Gross Profit   1/1/2025 - 12/31/2026
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),9 Marshall Hill Road,West Milford,Passaic-FF,201077,Green River Honey 1/750 mL Btl,6/11/2026,1.00,-18.00,($330.00),($107.73)
Anthony Palmisano,230903,Black Bear Golf(A),138 New Jersey 23,Franklin,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,4/15/2026,1.00,6.00,$208.00,$66.91
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),9 Marshall Hill Road,West Milford,Passaic-FF,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,4/2/2026,1.00,6.00,$226.00,$68.91
Anthony Palmisano,1031,Highland Wine&Liquor Inc,1926 Union Valley Rd K,Hewitt,Passaic-FF,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,6/6/2025,1.00,6.00,$204.00,$62.91
Anthony Palmisano,231213,The Kites (P),2 Chamonix Drive,Vernon,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,8/21/2025,1.00,6.00,$208.00,$66.91
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),9 Marshall Hill Road,West Milford,Passaic-FF,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,8/11/2025,1.00,6.00,$218.00,$60.91
Anthony Palmisano,231210,Bally Owen Golf Club,105 Wheatsworth Rd,Hamburg,Sussex,201054,Green River Wheated 1/750 mL,5/6/2025,1.00,-2.00,($54.34),($18.30)
Anthony Palmisano,231302,Thirsty Farmer,31 Loomis Ave,Sussex,Sussex,201051,Green River Bourbon 1/750 mL Btl,9/24/2025,1.00,6.00,$162.00,$53.91
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,8/4/2025,1.00,6.00,$218.00,$60.91
Anthony Palmisano,6002,Roserne Liquors North,1150 NJ-23,Kinnelon,Morris 3,201053,Green River Rye 1/750 mL,1/21/2025,1.00,1.00,$27.17,$26.99
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),207 Ringwood Ave,Wanaque,Passaic-FF,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,4/30/2025,1.00,1.00,$38.33,$12.15
Anthony Palmisano,3001,Best Cellars (Wanaque),1069 Ringwood Ave,Wanaque,Passaic-FF,201051,Green River Bourbon 1/750 mL Btl,9/5/2025,1.00,1.00,$29.33,$11.32
Anthony Palmisano,7001,Home Wine and Liquors,92 RT 23,Riverdale,Morris 3,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/3/2026,1.00,6.00,$244.00,$86.91
Anthony Palmisano,231805,Meloi Liquors,10 NJ-23,Montague,Sussex,201051,Green River Bourbon 1/750 mL Btl,2/19/2026,1.00,6.00,$161.00,$52.91
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/17/2026,1.00,12.00,$436.00,$121.82
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),9 Marshall Hill Road,West Milford,Passaic-FF,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,4/2/2026,1.00,6.00,$208.00,$66.91
Anthony Palmisano,3011,Flip's Bar (P),18 Railroad Ave,Wanaque,Passaic-FF,201051,Green River Bourbon 1/750 mL Btl,7/30/2025,1.00,2.00,$54.67,$18.64
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),500 NJ-23,Pompton Plains,Morris 3,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/18/2025,1.00,1.00,$38.67,$12.49
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,8/4/2025,1.00,12.00,$436.00,$121.82
Anthony Palmisano,3001,Best Cellars (Wanaque),1069 Ringwood Ave,Wanaque,Passaic-FF,201072,Green River Bourbon 250th Army Anniversary 1/750 mL,11/21/2025,1.00,6.00,$218.00,$60.91
Anthony Palmisano,231213,The Kites (P),2 Chamonix Drive,Vernon,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,7/9/2025,1.00,6.00,$204.00,$62.91
Anthony Palmisano,7001,Home Wine and Liquors,92 RT 23,Riverdale,Morris 3,201051,Green River Bourbon 1/750 mL Btl,2/13/2026,1.00,6.00,$161.00,$52.91
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),500 NJ-23,Pompton Plains,Morris 3,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,2/18/2025,1.00,1.00,$34.67,$11.15
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),9 Marshall Hill Road,West Milford,Passaic-FF,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,8/11/2025,1.00,6.00,$196.00,$54.91
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),207 Ringwood Ave,Wanaque,Passaic-FF,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,4/30/2025,1.00,1.00,$34.50,$10.99
Anthony Palmisano,4004,The River Of Beer,133 Main St,Bloomingdale,Passaic,201054,Green River Wheated 1/750 mL,11/20/2025,1.00,6.00,$161.00,$52.91
Anthony Palmisano,230903,Black Bear Golf(A),138 New Jersey 23,Franklin,Sussex,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,6/18/2025,1.00,1.00,$37.67,$11.49
Anthony Palmisano,231302,Thirsty Farmer,31 Loomis Ave,Sussex,Sussex,201051,Green River Bourbon 1/750 mL Btl,6/11/2026,1.00,6.00,$161.00,$52.91
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),9 Marshall Hill Road,West Milford,Passaic-FF,201054,Green River Wheated 1/750 mL,12/10/2025,1.00,6.00,$161.00,$52.91
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),207 Ringwood Ave,Wanaque,Passaic-FF,201051,Green River Bourbon 1/750 mL Btl,4/30/2025,1.00,1.00,$27.17,$9.15
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,2/17/2026,1.00,12.00,$392.00,$109.82
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),207 Ringwood Ave,Wanaque,Passaic-FF,201053,Green River Rye 1/750 mL,4/30/2025,1.00,1.00,$27.17,$9.15
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/17/2026,1.00,12.00,$436.00,$121.82
Anthony Palmisano,231213,The Kites (P),2 Chamonix Drive,Vernon,Sussex,201051,Green River Bourbon 1/750 mL Btl,5/9/2025,1.00,2.00,$54.67,$18.64
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),9 Marshall Hill Road,West Milford,Passaic-FF,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/20/2026,1.00,6.00,$226.00,$68.91
Anthony Palmisano,230930,Brick & Brew,27 NJ-23,Franklin,Sussex,201051,Green River Bourbon 1/750 mL Btl,6/26/2025,1.00,2.00,$54.67,$18.64
Anthony Palmisano,8008,Shoppers Disc(A)Pompton,744 Hamburg Tpke,Pompton Lakes,Passaic,201077,Green River Honey 1/750 mL Btl,7/17/2026,1.00,18.00,$330.00,$107.73
Anthony Palmisano,6002,Roserne Liquors North,1150 NJ-23,Kinnelon,Morris 3,201054,Green River Wheated 1/750 mL,1/21/2025,1.00,1.00,$27.17,$26.99
Anthony Palmisano,8008,Shoppers Disc(A)Pompton,744 Hamburg Tpke,Pompton Lakes,Passaic,201051,Green River Bourbon 1/750 mL Btl,4/28/2026,1.00,1.00,$26.83,$8.82
Anthony Palmisano,231213,The Kites (P),2 Chamonix Drive,Vernon,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,5/14/2025,1.00,6.00,$204.00,$62.91
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201052,Green River Full Proof 1/750 mL,4/17/2025,1.00,6.00,$218.00,$60.91
Anthony Palmisano,5001,River Place Food Store,1284 Rt. 23,Butler,Morris 3,201051,Green River Bourbon 1/750 mL Btl,3/17/2026,1.00,6.00,$161.00,$52.91
Anthony Palmisano,2003,Ringwood W&L,130 Skyline Drive,Ringwood,Passaic-FF,201051,Green River Bourbon 1/750 mL Btl,3/13/2025,1.00,3.00,$81.00,$26.96
Anthony Palmisano,6002,Roserne Liquors North,1150 NJ-23,Kinnelon,Morris 3,201051,Green River Bourbon 1/750 mL Btl,1/21/2025,1.00,1.00,$27.17,($80.01)
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),9 Marshall Hill Road,West Milford,Passaic-FF,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,8/11/2025,1.00,6.00,$218.00,$60.91
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),207 Ringwood Ave,Wanaque,Passaic-FF,201054,Green River Wheated 1/750 mL,4/30/2025,1.00,1.00,$27.17,$9.15
Anthony Palmisano,231210,Bally Owen Golf Club,105 Wheatsworth Rd,Hamburg,Sussex,201054,Green River Wheated 1/750 mL,4/22/2025,1.00,4.00,$108.67,$36.61
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201054,Green River Wheated 1/750 mL,11/13/2025,1.00,12.00,$308.00,$91.82
Anthony Palmisano,230903,Black Bear Golf(A),138 New Jersey 23,Franklin,Sussex,201054,Green River Wheated 1/750 mL,4/15/2026,1.00,6.00,$161.00,$52.91
Anthony Palmisano,3001,Best Cellars (Wanaque),1069 Ringwood Ave,Wanaque,Passaic-FF,201051,Green River Bourbon 1/750 mL Btl,4/29/2026,1.00,1.00,$26.83,$8.82
Anthony Palmisano,4004,The River Of Beer,133 Main St,Bloomingdale,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/18/2025,1.00,2.00,$81.33,$28.97
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201053,Green River Rye 1/750 mL,11/13/2025,1.00,6.00,$154.00,$45.91
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),9 Marshall Hill Road,West Milford,Passaic-FF,201077,Green River Honey 1/750 mL Btl,5/20/2026,1.00,18.00,$330.00,$107.73
Anthony Palmisano,2003,Ringwood W&L,130 Skyline Drive,Ringwood,Passaic-FF,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/13/2025,1.00,2.00,$75.33,$22.97
Anthony Palmisano,3001,Best Cellars (Wanaque),1069 Ringwood Ave,Wanaque,Passaic-FF,201077,Green River Honey 1/750 mL Btl,5/20/2026,1.00,6.00,$115.00,$40.91
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),207 Ringwood Ave,Wanaque,Passaic-FF,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,4/30/2025,1.00,1.00,$38.33,$12.15
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201054,Green River Wheated 1/750 mL,4/17/2025,1.00,6.00,$154.00,$45.91
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),207 Ringwood Ave,Wanaque,Passaic-FF,201052,Green River Full Proof 1/750 mL,4/30/2025,1.00,1.00,$38.50,$12.32
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,123 Crystal Springs Rd,Hamburg,Sussex,201054,Green River Wheated 1/750 mL,1/28/2025,1.00,6.00,$162.00,$160.91
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201076,Green River Wheated Full Proof 1/750 ml Btl,3/24/2026,1.00,18.00,$654.00,$182.73
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,123 Crystal Springs Rd,Hamburg,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,5/29/2025,1.00,6.00,$204.00,$62.91
Anthony Palmisano,230903,Black Bear Golf(A),138 New Jersey 23,Franklin,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,6/18/2025,1.00,2.00,$68.00,$20.97
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),500 NJ-23,Pompton Plains,Morris 3,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,7/14/2025,1.00,12.00,$436.00,$121.82
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,4/17/2025,1.00,6.00,$218.00,$60.91
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),9 Marshall Hill Road,West Milford,Passaic-FF,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/23/2025,1.00,6.00,$200.00,$198.91
Anthony Palmisano,3001,Best Cellars (Wanaque),1069 Ringwood Ave,Wanaque,Passaic-FF,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/5/2025,1.00,1.00,$40.67,$14.49
Anthony Palmisano,231210,Bally Owen Golf Club,105 Wheatsworth Rd,Hamburg,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,5/6/2025,1.00,-2.00,($69.00),($21.97)
Anthony Palmisano,231210,Bally Owen Golf Club,105 Wheatsworth Rd,Hamburg,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,8/20/2025,1.00,2.00,$73.33,$26.30
Anthony Palmisano,230903,Black Bear Golf(A),138 New Jersey 23,Franklin,Sussex,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,6/18/2025,1.00,2.00,$75.33,$22.97
Anthony Palmisano,6002,Roserne Liquors North,1150 NJ-23,Kinnelon,Morris 3,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/21/2025,1.00,1.00,$38.33,$38.15
Anthony Palmisano,2003,Ringwood W&L,130 Skyline Drive,Ringwood,Passaic-FF,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,3/13/2025,1.00,2.00,$68.00,$20.97
Anthony Palmisano,231213,The Kites (P),2 Chamonix Drive,Vernon,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,7/29/2025,1.00,6.00,$204.00,$62.91
Anthony Palmisano,3001,Best Cellars (Wanaque),1069 Ringwood Ave,Wanaque,Passaic-FF,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/23/2026,1.00,6.00,$226.00,$68.91
Anthony Palmisano,230903,Black Bear Golf(A),138 New Jersey 23,Franklin,Sussex,201054,Green River Wheated 1/750 mL,6/23/2025,1.00,-2.00,($54.67),($18.64)
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,123 Crystal Springs Rd,Hamburg,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,3/13/2026,1.00,6.00,$208.00,$66.91
Anthony Palmisano,230903,Black Bear Golf(A),138 New Jersey 23,Franklin,Sussex,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,6/18/2025,1.00,1.00,$37.67,$11.49
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),500 NJ-23,Pompton Plains,Morris 3,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,7/14/2025,1.00,6.00,$218.00,$60.91
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),207 Ringwood Ave,Wanaque,Passaic-FF,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,4/30/2025,1.00,1.00,$38.33,$12.15
Anthony Palmisano,230903,Black Bear Golf(A),138 New Jersey 23,Franklin,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,6/23/2025,1.00,-2.00,($69.33),($22.30)
Anthony Palmisano,7001,Home Wine and Liquors,92 RT 23,Riverdale,Morris 3,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,10/14/2025,1.00,2.00,$81.33,$28.97
Anthony Palmisano,231213,The Kites (P),2 Chamonix Drive,Vernon,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,6/24/2026,1.00,6.00,$208.00,$66.91
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,Bloomingdale,Passaic,201051,Green River Bourbon 1/750 mL Btl,4/17/2025,1.00,6.00,$154.00,$45.91
Anthony Palmisano,230903,Black Bear Golf(A),138 New Jersey 23,Franklin,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,4/25/2025,1.00,2.00,$69.33,$22.30
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),9 Marshall Hill Road,West Milford,Passaic-FF,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,5/20/2026,1.00,6.00,$218.00,$60.91
Brian Sengebush,190108,Harrigan's Rest. (P),144 Main Rd,Montville,Morris 1,201077,Green River Honey 1/750 mL Btl,5/14/2026,1.00,1.00,$20.00,$7.65
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/20/2026,1.00,6.00,$218.00,$60.91
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,10/29/2025,1.00,6.00,$208.00,$66.91
Brian Sengebush,190104,Black Rabbit Saloon LLC,8 Main Rd,Montville,Morris 1,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/14/2025,1.00,1.00,$38.67,$12.49
Brian Sengebush,191007,Charley's Tavern,57 NJ-181,Lake Hopatcong,Morris 1,201051,Green River Bourbon 1/750 mL Btl,6/16/2025,1.00,1.00,$27.33,$9.32
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/16/2025,1.00,-3.00,($109.00),($30.46)
Brian Sengebush,190108,Harrigan's Rest. (P),144 Main Rd,Montville,Morris 1,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,10/30/2025,1.00,1.00,$40.67,$14.49
Brian Sengebush,190503,The Station,99 Midvale Rd.,Mountain Lakes,Morris 1,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,9/29/2025,1.00,1.00,$36.67,$13.15
Brian Sengebush,190217,Nostrana Ristorante,91 Elcock Ave,Boonton,Morris 1,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,7/15/2026,1.00,6.00,$208.00,$66.91
Brian Sengebush,230428,O'reilly Pub (P),271 Spring St,Newton,Sussex,201051,Green River Bourbon 1/750 mL Btl,9/19/2025,1.00,1.00,$29.33,$11.32
Brian Sengebush,191509,The Beacon,453 River Styx Rd,Hopatcong,Sussex,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/3/2025,1.00,1.00,$38.67,$12.49
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,3/31/2026,1.00,6.00,$226.00,$68.91
Brian Sengebush,190709,Adams (P),123 Hibernia Ave,Rockaway,Morris 1,201051,Green River Bourbon 1/750 mL Btl,6/10/2025,1.00,1.00,$27.33,$9.32
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201060,Bardstown Discovery Series #11 1/750 mL Btl,10/8/2025,1.00,1.00,$104.67,$27.15
Brian Sengebush,190503,The Station,99 Midvale Rd.,Mountain Lakes,Morris 1,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,10/8/2025,1.00,2.00,$73.33,$26.30
Brian Sengebush,191505,Mckenna's Pub (P),260 Espanong Rd,Lake Hopatcong,Morris 1,201077,Green River Honey 1/750 mL Btl,5/28/2026,1.00,1.00,$20.00,$7.65
Brian Sengebush,190214,Johnnie's Tavern,301 Boonton Ave,Boonton,Morris 1,201051,Green River Bourbon 1/750 mL Btl,6/5/2025,1.00,1.00,$27.33,$9.32
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201074,Bardstown Discovery #13 1/750 mL Btl,10/8/2025,1.00,2.00,$205.32,$50.29
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,12/19/2025,1.00,6.00,$208.00,$66.91
Brian Sengebush,191407,Pub 199,199 Howard Blvd,Mt Arlington,Morris 1,201077,Green River Honey 1/750 mL Btl,5/13/2026,1.00,1.00,$20.00,$7.65
Brian Sengebush,191009,Mason Street Grille,24 Mason St,Lake Hopatcong,Morris 1,201051,Green River Bourbon 1/750 mL Btl,6/26/2025,1.00,1.00,$27.33,$9.32
Brian Sengebush,231715,Gyp's Tavern,25 Us-206,Sandyston,Sussex,201051,Green River Bourbon 1/750 mL Btl,6/10/2025,1.00,1.00,$27.33,$9.32
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/18/2025,1.00,3.00,$109.00,$30.46
Brian Sengebush,230103,St.Moritz Grill & Bar,9 White Deer Plaza,Sparta,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,7/14/2026,1.00,1.00,$36.67,$13.15
Brian Sengebush,231715,Gyp's Tavern,25 Us-206,Sandyston,Sussex,201051,Green River Bourbon 1/750 mL Btl,5/26/2026,1.00,3.00,$80.50,$26.46
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201061,Bardstown Discovery Series #12 1/750 mL Btl,10/8/2025,1.00,1.00,$104.67,$27.15
Brian Sengebush,191509,The Beacon,453 River Styx Rd,Hopatcong,Sussex,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/24/2025,1.00,1.00,$40.67,$14.49
Brian Sengebush,190108,Harrigan's Rest. (P),144 Main Rd,Montville,Morris 1,201054,Green River Wheated 1/750 mL,4/22/2026,1.00,6.00,$161.00,$52.91
Brian Sengebush,230103,St.Moritz Grill & Bar,9 White Deer Plaza,Sparta,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,5/20/2026,1.00,1.00,$36.67,$13.15
Brian Sengebush,190220,Reservoir Tavern(A),92 Parsippany Blvd,Boonton,Morris 1,201051,Green River Bourbon 1/750 mL Btl,2/14/2025,1.00,3.00,$81.50,$27.46
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201073,Bardstown Collaboration Series Pierre Ferrand 1/750 mL Btl,10/8/2025,1.00,2.00,$205.32,$50.29
Brian Sengebush,190206,Ombra,516 Main St,Boonton,Morris 1,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/5/2026,1.00,2.00,$81.33,$28.97
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/12/2025,1.00,3.00,$109.00,$30.46
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,5/13/2026,1.00,6.00,$226.00,$68.91
Brian Sengebush,190108,Harrigan's Rest. (P),144 Main Rd,Montville,Morris 1,201054,Green River Wheated 1/750 mL,10/30/2025,1.00,1.00,$27.00,$8.99
Brian Sengebush,191509,The Beacon,453 River Styx Rd,Hopatcong,Sussex,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,7/29/2025,1.00,1.00,$38.67,$12.49
Brian Sengebush,191007,Charley's Tavern,57 NJ-181,Lake Hopatcong,Morris 1,201077,Green River Honey 1/750 mL Btl,6/15/2026,1.00,1.00,$20.00,$7.65
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201063,Bardstown Collaboration Series Goose Island 1/750 mL Btl,10/8/2025,1.00,2.00,$149.33,$39.64
Brian Sengebush,191509,The Beacon,453 River Styx Rd,Hopatcong,Sussex,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/3/2025,1.00,1.00,$38.67,$12.49
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,12/26/2025,1.00,6.00,$226.00,$68.91
Brian Sengebush,191505,Mckenna's Pub (P),260 Espanong Rd,Lake Hopatcong,Morris 1,201051,Green River Bourbon 1/750 mL Btl,9/24/2025,1.00,1.00,$29.33,$11.32
Brian Sengebush,191509,The Beacon,453 River Styx Rd,Hopatcong,Sussex,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/3/2025,1.00,1.00,$40.67,$14.49
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,9/12/2025,1.00,6.00,$196.00,$54.91
Brian Sengebush,230103,St.Moritz Grill & Bar,9 White Deer Plaza,Sparta,Sussex,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,9/9/2025,1.00,1.00,$36.67,$13.15
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,9/12/2025,1.00,6.00,$218.00,$60.91
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,9/16/2025,1.00,3.00,$109.00,$30.46
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sparta,Sussex,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,9/18/2025,1.00,-3.00,($109.00),($30.46)
