Customer Num,Customer Name,Draft Package,Shipping Address,City,County,Distribution Area,Buyer Count   2026,Units   2026
170268,The Ashford/Six 26,2) Draft and Package,145 Newark Ave,Jersey City,Hudson,Hudson,1.00,41.00
170275,Buddy's,2) Draft and Package,247 Washington St,Jersey City,Hudson,Hudson,1.00,46.00
170276,Mamak House,3) Package Only,Rt 1 So. Danforth Ave,Jersey City,Hudson,Hudson,1.00,28.00
170277,Bareburger (Jersey City),2) Draft and Package,143 Newark Ave,Jersey City,Hudson,Hudson,1.00,94.00
170278,Hyatt House Jersey City,2) Draft and Package,1 Exchange Place,Jersey City,Hudson,Hudson,1.00,192.00
170280,Stingray Lounge,2) Draft and Package,1210 Washington St,Hoboken,Hudson,Hudson,1.00,37.00
170282,The Hoboken Biergarten,2) Draft and Package,1422 Grand Street,Hoboken,Hudson,Hudson,1.00,642.00
170288,Canopy Jersey City,2) Draft and Package,159 Morgan St,Jersey City,Hudson,Hudson,1.00,36.00
170291,IKOS Greek Mediterranean,2) Draft and Package,190 Steuben St,Jersey City,Hudson,Hudson,1.00,114.00
170293,Dagda,2) Draft and Package,123 Newark Ave.,Jersey City,Hudson,Hudson,1.00,3357.14
170294,Halifax Restaurant,3) Package Only,225 River St,Hoboken,Hudson,Hudson,1.00,132.00
170313,Astor Bar & Grill,2) Draft and Package,725 Montgomery St,Jersey City,Hudson,Hudson,1.00,19.00
170314,The Brightside Tavern,2) Draft and Package,141 Bright St,Jersey City,Hudson,Hudson,1.00,12.00
170332,Abbey's Pub,2) Draft and Package,326 Third St,Jersey City,Hudson,Hudson,1.00,45.00
170367,Punjab Meet House,3) Package Only,25 Christopher Columbus Dr,Jersey City,Hudson,Hudson,1.00,13.00
170430,Franklin Social Club,2) Draft and Package,292 Barrow St,Jersey City,Hudson,Hudson,1.00,2.00
170463,Willie Mcbride's Pub/Rest,2) Draft and Package,616 Grand St,Hoboken,Hudson,Hudson,1.00,20.00
170467,80 River St Restaurant,2) Draft and Package,80 River St,Hoboken,Hudson,Hudson,1.00,2.00
170468,The Ferryman On 1st,2) Draft and Package,94 Bloomfield St,Hoboken,Hudson,Hudson,1.00,52.00
170469,Pier 13,2) Draft and Package,1301 Sinatra Driver North,Hoboken,Hudson,Hudson,1.00,387.00
170471,Union Hall,2) Draft and Package,306 Sinatra Drive,Hoboken,Hudson,Hudson,1.00,410.50
170914,Chili's Secaucus,2) Draft and Package,700 Plaza Drive,Secaucus,Hudson,Hudson,1.00,18.00
170915,The Franklin Bar & Restaurant,2) Draft and Package,780 5th St.,Secaucus,Hudson,Hudson,1.00,18.00
170916,Courtyard Secaucus Meadowlands,3) Package Only,455 Harmon Meadow Blvd.,Secaucus,Hudson,Hudson,1.00,21.00
171004,Donegal Saloon,2) Draft and Package,337 Kearny Ave,Kearny,Hudson,Hudson,1.00,111.00
171011,Belo Bar,2) Draft and Package,104 Hudson St,Hoboken,Hudson,Hudson,1.00,9.00
171012,Shepherd/Knucklehead Hobo,2) Draft and Package,1313 Willow Ave,Hoboken,Hudson,Hudson,1.00,17.00
171018,Urban Coal House,2) Draft and Package,116 14th St,Hoboken,Hudson,Hudson,1.00,52.00
171118,Antique Bar And Bakery,2) Draft and Package,122 Willow Ave,Hoboken,Hudson,Hudson,1.00,145.00
171308,Hook And Reel,2) Draft and Package,200 Passaic Ave Unit 6,Kearny,Hudson,Hudson,1.00,3.00
171309,KPot Korean BBQ & Hot Pot,2) Draft and Package,200 Passaic Ave,Kearny,Hudson,Hudson,1.00,12.00
171340,PF Changs China Bistro (West NY),2) Draft and Package,10 Port Imperial Blvd,West New York,Hudson,Hudson,1.00,13.00
171352,Urban Tandoor,2) Draft and Package,206 Harrison Ave,Harrison,Hudson,Hudson,1.00,10.00
171353,Fork Hill Kitchen,2) Draft and Package,201 16th Street,Union City,Hudson,Hudson,1.00,38.00
171360,Keeper's,2) Draft and Package,1100 S 5th St.,Harrison,Hudson,Sales,1.00,37.00
171412,Left Bank Burger Bar (A),2) Draft and Package,194 Newark Ave,Jersey City,Hudson,Hudson,1.00,5.00
171413,Green Rock Tap & Grill,2) Draft and Package,70 Hudson St.,Hoboken,Hudson,Hudson,1.00,6.00
172016,Karma Kafe,3) Package Only,505 Washington St,Hoboken,Hudson,Hudson,1.00,40.00
172050,Bar Sagua,2) Draft and Package,6501 Dewey Ave,West New York,Hudson,Hudson,1.00,125.00
173037,Hudson Golf,2) Draft and Package,16 Hudson Place,Hoboken,Hudson,Hudson,1.00,25.00
173039,The Brass Rail Restaurant,2) Draft and Package,135 Washington St,Hoboken,Hudson,Hudson,1.00,112.00
173042,EMPYREAN INDIAN KITCHEN,3) Package Only,20 HUDSON PL.,Hoboken,Hudson,Sales,1.00,20.00
173043,The Shannon,2) Draft and Package,106 1st Street,Hoboken,Hudson,Hudson,1.00,65.00
173053,Finnegans,2) Draft and Package,734 Willow Ave,Hoboken,Hudson,Hudson,1.00,87.00
173054,10th & Willow Bar & Grill,2) Draft and Package,935 Willow Ave,Hoboken,Hudson,Hudson,1.00,5.00
173059,The Stewed Cow,2) Draft and Package,400 Adams St,Hoboken,Hudson,Hudson,1.00,16.00
173060,8th Street Tavern,2) Draft and Package,800 Washington St,Hoboken,Hudson,Hudson,1.00,19.00
173068,The Hutten Tavern,2) Draft and Package,225 Hutten St,Jersey City,Hudson,Hudson,1.00,26.00
173069,Curry On,2) Draft and Package,765 Newark Ave,Jersey City,Hudson,Hudson,1.00,32.00
173072,Rasoi Restaurant,2) Draft and Package,810 Newark Ave,Jersey City,Hudson,Hudson,1.00,20.00
173073,Corkscrew Bar,2) Draft and Package,61 Congress St,Jersey City,Hudson,Hudson,1.00,169.00
173078,Cheese+Wine,2) Draft and Package,720 Monroe St C102,Hoboken,Hudson,Hudson,1.00,46.00
173079,Snack Bar,2) Draft and Package,520 Adams ST,Hoboken,Hudson,Hudson,1.00,33.00
173900,Otaiko Hibachi & Sushi,3) Package Only,125 Lefante Way,Bayonne,Hudson,Hudson,1.00,115.00
174001,Shorty's,2) Draft and Package,279 Broadway,Bayonne,Hudson,Hudson,1.00,38.00
174151,Eddy's Bar & Liquor,2) Draft and Package,504 Kennedy Blvd,Bayonne,Hudson,Hudson,1.00,45.00
174153,OTS BY LLC (Aqua),2) Draft and Package,54 Flagship St.,Bayonne,Hudson,Hudson,1.00,2.00
178011,The Highwood,2) Draft and Package,500 Ave @ Port Imperial,Weehawken,Hudson,Hudson,1.00,539.00
178013,Hudson Blue,2) Draft and Package,4800 Ave @ Port Imperial,Weehawken,Hudson,Hudson,1.00,10.00
178018,Rancho Mateo,2) Draft and Package,9011 Palisade Ave,North Bergen,Hudson,Hudson,1.00,69.00
178104,Asian Grill & Sushi,2) Draft and Package,7827 Bergenline Ave,North Bergen,Hudson,Hudson,1.00,29.00
178107,Empyrean Bistro & Bar,2) Draft and Package,800 Jackson Street,Hoboken,Hudson,Hudson,1.00,30.00
179012,Plank Road Inn (A),2) Draft and Package,1538 Paterson Plank Road,Secaucus,Hudson,Hudson,1.00,13.00
179013,Dublin Yard,2) Draft and Package,146 Front St,Secaucus,Hudson,Hudson,1.00,40.00
179018,Te-Amo,3) Package Only,1299 Paterson Plank Rd,Secaucus,Hudson,Hudson,1.00,34.00
190004,54 Main Cafe,2) Draft and Package,54 Main St,Madison,Morris,Morris 2,1.00,4.00
190016,12 Islands Greek Taverna,2) Draft and Package,1255 Valley Rd,Stirling,Morris,Morris 2,1.00,87.00
190018,Big Ed's (Circle Bowl),2) Draft and Package,1107 Route 46 W,Ledgewood,Morris,Morris 2,1.00,162.00
190021,Randolph Diner,2) Draft and Package,517 New Jersey 10,Randolph,Morris,Morris 2,1.00,12.00
190024,Jt Mcq's Sports Bar (P),3) Package Only,540 NJ-10,Randolph,Morris,Morris 2,1.00,51.00
190032,The Thirsty Turtle (Florham Park),2) Draft and Package,186 Columbia Turnpike,Florham Park,Morris,Morris 2,1.00,6.00
190035,Revolution Bar,2) Draft and Package,9 South Street,Morristown,Morris,Morris 2,1.00,15.00
190042,Dublin Pub (A),2) Draft and Package,4 Pine Street,Morristown,Morris,Morris 2,1.00,26.00
190045,Tavern Off The Green,2) Draft and Package,127 Morris St,Morristown,Morris,Morris 2,1.00,21.00
190068,River Grille,2) Draft and Package,34 River Rd,Chatham,Morris,Morris 2,1.00,29.00
190072,Laundromat,2) Draft and Package,4 Dehart St,Morristown,Morris,Morris 2,1.00,2.00
190080,Archer Hotel-Florham Pk.,2) Draft and Package,130 Park Ave,Florham Park,Morris,Morris 2,1.00,1.00
190102,Lake Valhalla Club (P),2) Draft and Package,13 Vista Rd,Montville,Morris,Morris 1,1.00,252.00
190104,Black Rabbit Saloon LLC,2) Draft and Package,8 Main Rd,Montville,Morris,Morris 1,1.00,100.00
190106,Rails Steakhouse (A),2) Draft and Package,10 Whitehall Road,Towaco,Morris,Morris 1,1.00,193.00
190108,Harrigan's Rest. (P),2) Draft and Package,144 Main Rd,Montville,Morris,Morris 1,1.00,412.00
190112,Hoovers Tavern,2) Draft and Package,960 Tabor Rd,Morris Plains,Morris,Morris 2,1.00,78.00
190202,Boonton Elks,3) Package Only,125 Cornelia St,Boonton,Morris,Morris 1,1.00,21.00
190203,Boonton Lanes,3) Package Only,720 Myrtle Ave,Boonton,Morris,Morris 1,1.00,502.00
190205,Sharky's West (P),2) Draft and Package,108 Boonton Ave,Boonton,Morris,Morris 1,1.00,358.00
190206,Ombra,2) Draft and Package,516 Main St,Boonton,Morris,Morris 1,1.00,33.00
190210,Matta Donna (Z),2) Draft and Package,304 Myrtle Ave,Boonton,Morris,Morris 1,1.00,56.00
190214,Johnnie's Tavern,2) Draft and Package,301 Boonton Ave,Boonton,Morris,Morris 1,1.00,2009.00
190217,Nostrana Ristorante,2) Draft and Package,91 Elcock Ave,Boonton,Morris,Morris 1,1.00,88.00
190219,Columbia Inn,2) Draft and Package,29 Main Rd.,Montville,Morris,Morris 1,1.00,218.00
190220,Reservoir Tavern(A),2) Draft and Package,92 Parsippany Blvd,Boonton,Morris,Morris 1,1.00,314.00
190230,Stirling Hotel,2) Draft and Package,227 Main Ave,Stirling,Morris,Morris 2,1.00,10.00
190299,Vintage Tavern,2) Draft and Package,342 Valley Rd,Gillette,Morris,Morris 2,1.00,15.00
190301,American Lgn Lake Hiawath,3) Package Only,91 N Beverwyck Rd,Lake Hiawatha,Morris,Morris 1,1.00,61.00
190306,Lena y Carbon VII Parsippany,2) Draft and Package,450 N Beverwyck Rd,Parsippany,Morris,Morris 1,1.00,216.00
190312,The Knoll Country Club & Catering,3) Package Only,12 Knoll Lane,Boonton,Morris,Morris 1,1.00,531.00
190328,Tiff's Grill & Ale House,2) Draft and Package,231 Speedwell Ave,Morris Plains,Morris,Morris 2,1.00,12.00
190330,Parkside Tavern,2) Draft and Package,9 Speedwell Ave,Morristown,Morris,Morris 2,1.00,145.00
190429,Sheraton Parsippany Hotel,2) Draft and Package,199 Smith Rd,Parsippany,Morris,Morris 2,1.00,9.00
190431,SOCIAL HUB BY DHABA,2) Draft and Package,1735 RT 46,Parsippany,Morris,Morris 2,1.00,30.00
190503,The Station,2) Draft and Package,99 Midvale Rd.,Mountain Lakes,Morris,Morris 1,1.00,26.00
190505,Old Mill Tavern,2) Draft and Package,55 Rte 24,Chester,Morris,Morris 2,1.00,22.00
190512,Omg Burger & Brew,2) Draft and Package,141 Schooley's Mtn. Rd,Long Valley,Morris,Morris 2,1.00,11.00
190513,Redwoods Bar & Grill,2) Draft and Package,459 Main St.,Chester,Morris,Morris 2,1.00,4.00
190601,Thatcher Mcghee's (A),2) Draft and Package,53 Broadway,Denville,Morris,Morris 1,1.00,797.00
190605,Hunan Taste (Z),3) Package Only,67 Bloomfield Ave,Denville,Morris,Morris 1,1.00,194.00
190606,Peace Pipe Cc (P),2) Draft and Package,1 Lee Road,Denville,Morris,Morris 1,1.00,241.00
190607,Rockaway River Cc(P),2) Draft and Package,39 Pocono Rd,Denville,Morris,Morris 1,1.00,395.00
190608,Cedar Lake Club,2) Draft and Package,134 Cedar Lake E,Denville,Morris,Morris 1,1.00,54.00
190613,Rock Ridge Community,3) Package Only,55 Entrance Way,Denville,Morris,Morris 1,1.00,90.00
190615,The Second Half On Main,2) Draft and Package,5 E Main St Ste 15,Denville,Morris,Morris 1,1.00,157.00
190618,Sogo,2) Draft and Package,248 Rt 46 West,Denville,Morris,Morris 2,1.00,135.00
190702,Smith's Tavern,2) Draft and Package,175 E Main St,Rockaway,Morris,Morris 1,1.00,785.00
190704,Tavern On The Rocks,2) Draft and Package,9 Wall St,Rockaway,Morris,Morris 1,1.00,602.00
190706,Mill Lane Tavern,2) Draft and Package,8 Mill Lane,Rockaway,Morris,Morris 1,1.00,599.00
190707,The Exchange,2) Draft and Package,160 E Main St,Rockaway,Morris,Morris 1,1.00,407.00
190708,American Lgn Rockaway,2) Draft and Package,210 Chestnut Terr,Rockaway,Morris,Morris 1,1.00,120.00
190709,Adams (P),2) Draft and Package,123 Hibernia Ave,Rockaway,Morris,Morris 1,1.00,495.00
190710,Hilton Garden Inn Rockaway,2) Draft and Package,375 Mt Hope Ave,Rockaway,Morris,Morris 1,1.00,92.00
190712,White Meadow Lake Cc,2) Draft and Package,100 White Meadow Rd,Rockaway,Morris,Morris 1,1.00,201.00
190714,Green Pond Yacht Club (Z),3) Package Only,7 Dawson Drive,Green Pond,Morris,Morris 1,1.00,33.00
190716,Lake Telemark Country Clu,3) Package Only,38 Telemark Road,Rockaway,Morris,Morris 1,1.00,11.00
190717,Luzzi's (Z),3) Package Only,439 Green Pond Rd,Rockaway,Morris,Morris 1,1.00,48.00
190718,Marcella Community Club,3) Package Only,831 Greenpond Road,Rockaway,Morris,Morris 1,1.00,186.00
190721,Liquor Point,2) Draft and Package,260 RT 46 East,Dover,Morris,Morris 2,1.00,22.00
190723,Muldoon's Steak & Pub,2) Draft and Package,301 Mt Hope Ave,Rockaway,Morris,Morris 1,1.00,83.00
190724,PF Changs,2) Draft and Package,375 mountain ave rockaway mall,Rockaway,Morris,Morris 1,1.00,59.00
190796,The Office Bar/Los Arrieros,2) Draft and Package,34 West Clinton St.,Dover,Morris,Morris 2,1.00,50.00
190803,Germania Park,2) Draft and Package,56 Conger St.,Dover,Morris,Morris 1,1.00,59.00
190807,The Club (NAFIB4-22-A-0036),2) Draft and Package,Picatinny Arsenal 121 buffington road,Picatinny,Morris,Morris 1,1.00,85.00
190813,Picatinney Golf(NAFIB4-22-A-0036),2) Draft and Package,Bldg 121b,Picatinny,Morris,Morris 1,1.00,360.00
190815,Sam Adam's Pub (NAFIB4-22-A-0036),2) Draft and Package,Bldg 121a,Picatinny,Morris,Morris 1,1.00,23.00
190902,Betsy Ross Diner,2) Draft and Package,5708 Berkshire Valley Rd,Oak Ridge,Morris,Morris 1,1.00,16019.05
190903,Taphouse 15,2) Draft and Package,75 NJ-15,Wharton,Morris,Morris 1,1.00,253.00
190905,Rockaway River Barn,2) Draft and Package,11 Greenpond Rd,Rockaway,Morris,Morris 1,1.00,464.00
190908,4 Seasons Restaurant,2) Draft and Package,322 S Main St,Wharton,Morris,Morris 3,1.00,30.00
190910,NORTE 175,2) Draft and Package,175 N Main St,Wharton,Morris,Morris 1,1.00,94.00
190914,Colossal Restaurant,2) Draft and Package,392 N Main St,Wharton,Morris,Morris 1,1.00,6459.07
190918,Luna Restaurant & Bar,3) Package Only,42 N Main St,Wharton,Morris,Morris 1,1.00,336.00
190919,Amer Lgn Of Wharton 91,2) Draft and Package,99 N Main St,Wharton,Morris,Morris 1,1.00,238.00
190921,White Owl Tavern,2) Draft and Package,17 Fern Ave,Wharton,Morris,Morris 1,1.00,97.00
190923,Knotty Pine Pub (P),2) Draft and Package,242 E Union Turnpike,Wharton,Morris,Morris 1,1.00,922.00
190925,Olive Garden Rockaway,2) Draft and Package,323 Mt Hope Ave.,Rockaway,Morris,Morris 1,1.00,80.00
191001,Stone Water,2) Draft and Package,125 New Jersey 181,Lake Hopatcong,Morris,Morris 1,1.00,159.00
191004,Club 15(P),2) Draft and Package,619 NJ-15,Jefferson,Morris,Morris 1,1.00,1012.00
191006,Gatwyns II (P),2) Draft and Package,900 Route 15 North,Lake Hopatcong,Morris,Morris 1,1.00,255.00
191007,Charley's Tavern,2) Draft and Package,57 NJ-181,Lake Hopatcong,Morris,Morris 1,1.00,1553.00
191008,Jefferson Diner & Tav(P),2) Draft and Package,5 Bowling Green Parkway,Lake Hopatcong,Morris,Morris 1,1.00,199.00
191009,Mason Street Grille,2) Draft and Package,24 Mason St,Lake Hopatcong,Morris,Morris 1,1.00,1391.00
191103,Whistle Stop (P),2) Draft and Package,2775 Route 23 S,Newfoundland,Morris,Passaic,1.00,1323.00
191104,Chapala Grill - Lake Hopatcong,2) Draft and Package,161 NJ-181,Lake Hopatcong,Morris,Morris 1,1.00,177.00
191202,Casa Bianca (P),2) Draft and Package,5266 Berkshire Valley Rd,Oak Ridge,Morris,Morris 1,1.00,70.00
191203,American Lgn Oak Ridge Post 423,3) Package Only,28 Legion Road,Oak Ridge,Morris,Morris 1,1.00,259.00
191206,Bella Vista,2) Draft and Package,11 Moquis Trail,Oak Ridge,Morris,Morris 1,1.00,12.00
191207,Daily Planet (A),2) Draft and Package,526 Roosevelt Ave,Oak Ridge,Morris,Morris 1,1.00,629.00
191208,The Grill Room,2) Draft and Package,53 Schoolhouse Road,Oak Ridge,Morris,Morris 1,1.00,252.00
191209,Valley Tavern,3) Package Only,5604 Berkshire Valley Rd,Oak Ridge,Morris,Morris 1,1.00,241.00
191219,Berkshire Valley Gc,2) Draft and Package,28 Cozy Lake Rd,Oak Ridge,Morris,Morris 1,1.00,324.00
191301,Lake Hopatcong Yacht Club,2) Draft and Package,75 N Bertrand Rd,Mt Arlington,Morris,Morris 1,1.00,63.00
191305,Chapala Mexican Grill 4,2) Draft and Package,25 Lakeside Blvd,Hopatcong,Sussex,Sales,1.00,140.00
191306,Shore Hills Country Club,3) Package Only,Vail Rd And Morse Pl,Landing,Morris,Morris 1,1.00,11.00
191403,Davy's Dogs,2) Draft and Package,14 Howard Blvd,Mt Arlington,Morris,Morris 1,1.00,63.00
191405,Pat's Bar (P),2) Draft and Package,390 Howard Blvd,Mt Arlington,Morris,Morris 1,1.00,685.00
191406,Courtyard Marriott Mt Arl,3) Package Only,15 Howard Blvd,Mt Arlington,Morris,Morris 1,1.00,210.00
191407,Pub 199,2) Draft and Package,199 Howard Blvd,Mt Arlington,Morris,Morris 1,1.00,803.00
191500,Lake Hopatcong Cruises,3) Package Only,37 Nolans Point Park Rd,Lake Hopatcong,Morris,Morris 1,1.00,45.00
191502,Alice's (Z),2) Draft and Package,24 Nolan Point Park Rd,Lake Hopatcong,Morris,Morris 1,1.00,143.00
191504,Jefferson House (A),2) Draft and Package,139 Nolan's Point Rd,Lake Hopatcong,Morris,Morris 1,1.00,553.00
191505,Mckenna's Pub (P),2) Draft and Package,260 Espanong Rd,Lake Hopatcong,Morris,Morris 1,1.00,618.00
191507,The Windlass Rest (A),2) Draft and Package,45 Nolans Point Park Rd,Lake Hopatcong,Morris,Morris 1,1.00,230.00
191508,Elks Post 782 (Z),2) Draft and Package,201 Howard Blvd,Mt Arlington,Morris,Morris 1,1.00,493.00
191509,The Beacon,2) Draft and Package,453 River Styx Rd,Hopatcong,Sussex,Sussex,1.00,320.00
191510,Lola's Restaurant,2) Draft and Package,300 Lakeside Ave,Hopatcong,Sussex,Sussex,1.00,339.00
191521,Patricks Pub (P),2) Draft and Package,470 River Styx Rd,Hopatcong,Sussex,Sussex,1.00,288.00
191523,Rustic Texmex & Sports Bar,2) Draft and Package,47 maxim Drive,Hopatcong,Sussex,Sales,1.00,160.00
191524,GRIFFIN & HOWE,3) Package Only,270 STANHOPE SPARTA RD,Andover,Sussex,Sussex,1.00,79.00
191527,Garden State Yacht Club,3) Package Only,33 Point Pleasant Road,Hopatcong,Sussex,Morris 1,1.00,10.00
191601,Stoll Street Tavern,2) Draft and Package,100 Stoll St,Netcong,Morris,Morris 1,1.00,987.00
191603,Sabor Latino,2) Draft and Package,136 Main St,Netcong,Morris,Morris 1,1.00,178.00
191609,Ron's Landmark,2) Draft and Package,85 Main St,Netcong,Morris,Morris 1,1.00,60.00
191618,Polo's Bar And Grill,2) Draft and Package,140 ledgewood ave,Netcong,Morris,Morris 1,1.00,247.00
191704,Stonewood Tavern,2) Draft and Package,239 Us-206 S.,Byram,Sussex,Sussex,1.00,357.60
191706,Freddy's Lake House Bar And Grill,2) Draft and Package,172 Lackawanna Dr,Stanhope,Sussex,Morris 1,1.00,276.00
191715,Shakey Jake's (P),2) Draft and Package,134 NJ-183,Stanhope,Sussex,Sussex,1.00,253.00
191718,Bell's Mansion,2) Draft and Package,11 Main St,Stanhope,Sussex,Sussex,1.00,84.00
191719,American Lgn Stanhope,2) Draft and Package,119 NJ-183,Stanhope,Sussex,Sussex,1.00,391.00
191722,Jeffrey A Miller Catering,2) Draft and Package,525 Waterloo Rd,Stanhope,Sussex,Sussex,1.00,38.00
191802,E & D Liquors (P),2) Draft and Package,382 Us-46 # 3,Budd Lake,Morris,Morris 1,1.00,112.00
191805,Pavilion Lounge(Z),2) Draft and Package,44 Sand Shore Rd,Budd Lake,Morris,Morris 1,1.00,252.00
191808,La Mezcalita,2) Draft and Package,331 Rt 46 East,Budd Lake,Morris,Morris 1,1.00,302.00
191815,Eastern Asian Bistro/Bar,2) Draft and Package,3 Mt Olive Rd,Budd Lake,Morris,Morris 1,1.00,117.00
191816,Vasa Park,2) Draft and Package,93 Wolfe Road Rd 1,Hackettstown,Warren,Morris 1,1.00,67.00
191818,Holiday Inn,3) Package Only,1000 International Dr,Budd Lake,Morris,Morris 1,1.00,134.00
191824,Grasshopper Off The Green,2) Draft and Package,41-43 Morris St,Morristown,Morris,Morris 2,1.00,27.00
191848,Columbus Club of Morristown NJ,2) Draft and Package,13 South St,Morristown,Morris,Morris 2,1.00,12.00
192008,At The Hop,2) Draft and Package,14 N Morris St,Dover,Morris,Morris 2,1.00,25.00
192009,Bar Cilento,2) Draft and Package,37 Plainfield Rd,Stirling,Morris,Morris 2,1.00,29.00
192052,Swim And Sports Club,2) Draft and Package,272 Emmans Rd,Flanders,Morris,Morris 2,1.00,9.00
192141,Margarita's Bar & Grill,2) Draft and Package,330 S Salem St.,Dover,Morris,Morris 2,1.00,72.00
192147,Valley Rest & Pub,2) Draft and Package,59 E Mill Rd #208,Long Valley,Morris,Morris 2,1.00,10.00
192156,Hapgoods Restaurant,2) Draft and Package,44 Midvale Rd,Mountain Lakes,Morris,Morris 1,1.00,341.00
192157,Rosie''''s Trattoria,2) Draft and Package,1181 Sussex Turnpike,Randolph,Morris,Morris 2,1.00,140.00
192160,Bernays Appgar Post 342 American Legion,2) Draft and Package,333 Rt 24 East,Chester,Morris,Morris 2,1.00,3.00
192161,Pancho Villa Rodeo,2) Draft and Package,142 E Blackwell St,Dover,Morris,Morris 2,1.00,128.00
192162,Chimney Rock Inn Whippany,2) Draft and Package,750 NJ-10,Whippany,Morris,Morris 2,1.00,3.00
230101,"Tomahawk Lake,Inc",2) Draft and Package,153 Tomahawk Trail,Sparta,Sussex,Sussex,1.00,220.00
230103,St.Moritz Grill & Bar,2) Draft and Package,9 White Deer Plaza,Sparta,Sussex,Sussex,1.00,201.00
230104,Mohawk House (P),2) Draft and Package,3 S Sparta Ave,Sparta,Sussex,Sussex,1.00,31.00
230108,Vfw 7248 Sparta,3) Package Only,66 Main St,Sparta,Sussex,Sussex,1.00,82.00
230109,Skyview Golf Course (A),2) Draft and Package,226 Lafayette Rd,Sparta,Sussex,Sussex,1.00,309.00
230110,Homestead Rest,2) Draft and Package,294 N Church Rd,Sparta,Sussex,Sussex,1.00,1198.25
230111,Rock Island Lake Club,2) Draft and Package,485 Glen Rd,Sparta,Sussex,Sussex,1.00,32.00
230113,Industry,2) Draft and Package,6 North Village Blvd,Sparta,Sussex,Sales,1.00,168.00
230115,Elks Post 2356,3) Package Only,6 West Shore Trail,Sparta,Sussex,Sussex,1.00,36.00
230116,Lake Mohawk Country Club,2) Draft and Package,21 Lake Mohawk Country Club Boardwalk,Sparta,Sussex,Sussex,1.00,213.00
230118,Lake Mohawk (P) Golf Club,2) Draft and Package,471 West Shore Trail,Sparta,Sussex,Sussex,1.00,224.00
230119,Smokey's Brick Oven Tav.,2) Draft and Package,2 Vernon Crossing Road,Glenwood,Sussex,Sussex,1.00,303.00
230120,Village Saloon (P),2) Draft and Package,712 Woodport Rd (Rte 181),Sparta,Sussex,Sussex,1.00,184.00
230122,Krogh's Restaurant & Brew Pub,2) Draft and Package,23 White Deer Plaza,Sparta,Sussex,Sussex,1.00,275.00
230123,Sparta Lanes (Pino),2) Draft and Package,43 Theatre Center,Sparta,Sussex,Sussex,1.00,512.00
230124,Fu's Chinese (P) Rest.,3) Package Only,227 S Sparta Ave,Sparta,Sussex,Sussex,1.00,428.40
230126,Hudson Farm Club,3) Package Only,270 Stanhope Sparta Rd,Andover,Sussex,Sussex,1.00,78.00
230302,Perona Farms,2) Draft and Package,350 Andover Sparta Rd,Andover,Sussex,Sussex,1.00,231.00
230303,Crossed Keys Inn,2) Draft and Package,136 Main St.,Andover,Sussex,Sussex,1.00,147.00
230304,Mc Q's Pub (P),2) Draft and Package,165 Andover Sparta Rd,Newton,Sussex,Sussex,1.00,499.00
230305,Casa Bellisma (A),3) Package Only,269 Newton Sparta Rd,Andover,Sussex,Sussex,1.00,50.00
230306,AG Pizza & Restaurant - Newton,2) Draft and Package,131 Newton Sparta Rd,Newton,Sussex,Sussex,1.00,180.00
230307,Newton Country Club,2) Draft and Package,25 Club Rd,Newton,Sussex,Sussex,1.00,113.00
230312,Skyland Baseball,2) Draft and Package,94 Championship Place,Augusta,Sussex,Sussex,1.00,469.00
230402,Bella Italio Rest.(P),2) Draft and Package,448 Us Highway 206 S,Newton,Sussex,Sussex,1.00,81.00
230404,American Lgn #86 Newton,2) Draft and Package,20 Yates Ave,Newton,Sussex,Sussex,1.00,134.00
230405,Sheridan Lodge (P),2) Draft and Package,631 Limecrest Rd,Newton,Sussex,Sussex,1.00,500.00
230406,Bearbrook Valley,2) Draft and Package,23 Players Blvd,Fredon Township,Sussex,Sussex,1.00,34.00
230407,Fountain House (Z),2) Draft and Package,439 NJ-94,Newton,Sussex,Sussex,1.00,385.00
230411,Cesco's Pizza (P),3) Package Only,538 State Route 94 South,Fredon Township,Sussex,Sussex,1.00,381.40
230417,Hampton (P) Diner,3) Package Only,36 Hampton House Rd,Newton,Sussex,Sussex,1.00,72.00
230421,The Sizzle BBQ Argentinian Steak House,2) Draft and Package,216 Woodside Ave,Newton,Sussex,Sussex,1.00,76.00
230422,Boomer Bar (P) & Grill,2) Draft and Package,1 Co Rd 521,Newton,Sussex,Sussex,1.00,382.00
230424,Moose Lodge 432,2) Draft and Package,214 Co Rd 622,Fredon Township,Sussex,Sussex,1.00,114.00
230426,The Newton Theatre,3) Package Only,234 Spring Street,Newton,Sussex,Sussex,1.00,165.00
230428,O'reilly Pub (P),2) Draft and Package,271 Spring St,Newton,Sussex,Sussex,1.00,416.00
230429,Chun Bo (P) Restaurant,3) Package Only,66 Sparta Ave,Newton,Sussex,Sussex,1.00,20.00
230430,Applebee's Grill(A)Newton,2) Draft and Package,6 North Park Drive,Newton,Sussex,Sussex,1.00,249.00
230432,Vfw 5360 Newton(P),2) Draft and Package,85 Mill St,Newton,Sussex,Sussex,1.00,185.00
230433,Stillwater Area Vol Fire,3) Package Only,929 Stillwater Rd,Stillwater,Sussex,Sussex,1.00,58.00
230702,Hyde-Away Rest & Tap Room,2) Draft and Package,901 Co Rd 521,Newton,Sussex,Sussex,1.00,94.00
