Sales Rep Assigned,Customer Num,Customer Name,On-Off Premise,Product Num,Product Name,Package,Date,Placement Count   1/1/2025 - 12/31/2025,Placement Count   6/1/2026 - 8/31/2026,Placement Count   9/1/2026 - 9/30/2026,Cases   1/1/2025 - 12/31/2025,Cases   6/1/2026 - 8/31/2026,Cases   9/1/2026 - 9/30/2026
Allison Scott,12057,YARD HOUSE 8384,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,7/1/2026,,1.00,,,0.00,
Jaime Colonna,170008,Zeppelin Hall (Z),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,7/1/2026,,1.00,,,2.00,
Michael Harboy,150137,Danahers,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,7/1/2026,,1.00,,,0.00,
Brian Sengebush,231714,Mountain House Tav & Gril,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,7/1/2026,,1.00,,,0.00,
Robin Feldman,12023,The Village Inn,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,7/1/2026,,1.00,,,0.00,
Mike Ast,12011,Bottle King (A) Wayne,Off Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,7/1/2026,,1.00,,,0.00,
Jaime Colonna,178011,The Highwood,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,7/1/2026,,1.00,,,0.00,
Brian Sengebush,190205,Sharky's West (P),On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,7/1/2026,,1.00,,,0.00,
Brian Sengebush,190601,Thatcher Mcghee's (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,7/1/2026,,1.00,,,0.00,
Michael Harboy,150619,Grasshopper Cedar Grove,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,7/1/2026,,1.00,,,0.00,
Brian Sengebush,190601,Thatcher Mcghee's (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/30/2026,,1.00,,,1.00,
Brian Sengebush,231714,Mountain House Tav & Gril,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/30/2026,,1.00,,,1.00,
Jayson Romine,230114,Liquor Factory III Sparta,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/29/2026,,1.00,,,3.00,
Nick Melissari,31043,House of Que (East Rutherford),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/29/2026,,1.00,,,1.00,
Michael Harboy,150451,Wine Village,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/25/2026,,1.00,,,1.00,
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/25/2026,,1.00,,,2.00,
Brian Sengebush,190205,Sharky's West (P),On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/25/2026,,1.00,,,1.00,
Alisa Acciardi,150085,The Oakley Kitchen,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/25/2026,,1.00,,,1.00,
Mike Ast,12011,Bottle King (A) Wayne,Off Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/25/2026,,1.00,,,1.00,
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,On Premise,77014,Evil Genius 867-5309 Jenny 4/6/12 oz Can,4/6/12oz Can,6/25/2026,,1.00,,,-1.00,
Anthony Palmisano,231207,Great Gorge Golf (A) Club,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/24/2026,,1.00,,,1.00,
Dave Ehlers,14007,Total Wine & More (Totowa),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/24/2026,,1.00,,,5.00,
Allison Scott,8015,Thatcher Mc Ghees (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/24/2026,,1.00,,,2.00,
Jaime Colonna,171018,Urban Coal House,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/24/2026,,1.00,,,1.00,
Jaime Colonna,170021,Jersey City Buy Rite (A),Off Premise,77014,Evil Genius 867-5309 Jenny 4/6/12 oz Can,4/6/12oz Can,6/23/2026,,1.00,,,2.00,
Brian Sengebush,231714,Mountain House Tav & Gril,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/23/2026,,1.00,,,1.00,
Jaime Colonna,170021,Jersey City Buy Rite (A),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/23/2026,,1.00,,,2.00,
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,On Premise,77014,Evil Genius 867-5309 Jenny 4/6/12 oz Can,4/6/12oz Can,6/22/2026,,1.00,,,4.00,
Phil Ernst,81014,Shop Rite Liq(A) Fair Lwn,Off Premise,77014,Evil Genius 867-5309 Jenny 4/6/12 oz Can,4/6/12oz Can,6/22/2026,,1.00,,,1.00,
Nick Melissari,31043,House of Que (East Rutherford),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/19/2026,,1.00,,,2.00,
Brian Sengebush,230109,Skyview Golf Course (A),On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/19/2026,,1.00,,,1.00,
Brian Sengebush,190205,Sharky's West (P),On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/19/2026,,1.00,,,2.00,
Jaime Colonna,170223,Ohara's Downtown,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/19/2026,,1.00,,,2.00,
Hakan Sadik,150055,Bottle King Livingston,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/18/2026,,1.00,,,1.00,
Phil Ernst,83010,Bottle King (A) Glen Rock,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/18/2026,,1.00,,,1.00,
Jaime Colonna,178011,The Highwood,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/18/2026,,1.00,,,1.00,
Nick Melissari,94012,Holiday Bowl,On Premise,77015,Evil Genius 867-5309 Jenny 5.2 Gal Keg,5.2 Gal Keg,6/18/2026,,1.00,,,2.00,
Jaime Colonna,170008,Zeppelin Hall (Z),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/18/2026,,1.00,,,2.00,
Robin Feldman,12023,The Village Inn,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/17/2026,,1.00,,,1.00,
Klejdi Lamo,190101,Montville Wine & Spirits,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/17/2026,,1.00,,,1.00,
John O'Donoghue,190512,Omg Burger & Brew,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/17/2026,,1.00,,,1.00,
Dave Ehlers,14007,Total Wine & More (Totowa),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/17/2026,,1.00,,,5.00,
Robin Feldman,37055,82 OAK BAR & BISTRO,On Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/15/2026,,1.00,,,5.00,
Andrew Lundy,250071,Total Wine & More (Union),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/12/2026,,1.00,,,1.00,
John O'Donoghue,190505,Old Mill Tavern,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/12/2026,,1.00,,,1.00,
Chris Payton,50020,Wineland,Off Premise,7790,Evil Genius Stacy's Mom Citra IPA 1/12/19.2 oz Can,12/19.2oz Can,6/11/2026,,1.00,,,2.00,
Jaime Colonna,170008,Zeppelin Hall (Z),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/11/2026,,1.00,,,1.00,
Anthony Palmisano,231805,Meloi Liquors,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/11/2026,,1.00,,,3.00,
Jaime Colonna,171018,Urban Coal House,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/11/2026,,1.00,,,1.00,
John O'Donoghue,190017,Wine & Whiskey Country Morris Plains,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/10/2026,,1.00,,,1.00,
Dave Ehlers,14007,Total Wine & More (Totowa),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/10/2026,,1.00,,,2.00,
Michael Harboy,150451,Wine Village,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/10/2026,,1.00,,,2.00,
Jaime Colonna,170008,Zeppelin Hall (Z),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/10/2026,,1.00,,,4.00,
Klejdi Lamo,191814,Sandy's Wine & Spirit (P) (Budd Lake),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/10/2026,,1.00,,,1.00,
Allison Scott,8015,Thatcher Mc Ghees (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/9/2026,,1.00,,,1.00,
Jaime Colonna,173056,Garden Wine & Liq (P),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/9/2026,,1.00,,,3.00,
Brian Sengebush,190601,Thatcher Mcghee's (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/9/2026,,1.00,,,1.00,
Mike Ast,12011,Bottle King (A) Wayne,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/9/2026,,1.00,,,3.00,
Brian Sengebush,231715,Gyp's Tavern,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/9/2026,,1.00,,,1.00,
Brian Sengebush,231714,Mountain House Tav & Gril,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/9/2026,,1.00,,,1.00,
John O'Donoghue,190652,Shop Rite W & S Chester,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/8/2026,,1.00,,,3.00,
Jayson Romine,230105,ShopRite Wines & Spirits of Sparta,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/8/2026,,1.00,,,2.00,
Nick Melissari,94012,Holiday Bowl,On Premise,7790,Evil Genius Stacy's Mom Citra IPA 1/12/19.2 oz Can,12/19.2oz Can,6/8/2026,,1.00,,,10.00,
Nick Melissari,38020,Lodi Lanes (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/8/2026,,1.00,,,2.00,
Jayson Romine,230105,ShopRite Wines & Spirits of Sparta,Off Premise,7790,Evil Genius Stacy's Mom Citra IPA 1/12/19.2 oz Can,12/19.2oz Can,6/8/2026,,1.00,,,1.00,
John O'Donoghue,190655,Sandy's Wine & Spirits (Flanders),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/5/2026,,1.00,,,2.00,
Jaime Colonna,170036,Cork Wines & Spirits (Harrison),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/5/2026,,1.00,,,1.00,
Michael Harboy,150619,Grasshopper Cedar Grove,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/5/2026,,1.00,,,1.00,
Dylan Rubino,179013,Dublin Yard,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/5/2026,,1.00,,,1.00,
Anthony Palmisano,191207,Daily Planet (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/4/2026,,1.00,,,1.00,
Brian Sengebush,230109,Skyview Golf Course (A),On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/4/2026,,1.00,,,1.00,
Anthony Palmisano,231307,Skylands Wine& Beer Garden,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/4/2026,,1.00,,,1.00,
John O'Donoghue,190309,Shop Rite Liq Parsippany,Off Premise,7790,Evil Genius Stacy's Mom Citra IPA 1/12/19.2 oz Can,12/19.2oz Can,6/4/2026,,1.00,,,2.00,
Robin Feldman,12023,The Village Inn,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/3/2026,,1.00,,,1.00,
Jaime Colonna,170008,Zeppelin Hall (Z),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/3/2026,,1.00,,,1.00,
Robin Feldman,12067,Hilton Garden Inn wayne,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/2/2026,,1.00,,,2.00,
Allison Scott,12057,YARD HOUSE 8384,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/2/2026,,1.00,,,1.00,
Michael Harboy,150137,Danahers,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/2/2026,,1.00,,,2.00,
Brian Sengebush,231714,Mountain House Tav & Gril,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/2/2026,,1.00,,,1.00,
Andrew Lundy,254003,Drinq Linq The Liquor Store,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,6/2/2026,,1.00,,,2.00,
John O'Donoghue,190505,Old Mill Tavern,On Premise,77015,Evil Genius 867-5309 Jenny 5.2 Gal Keg,5.2 Gal Keg,6/1/2026,,1.00,,,0.00,
Brian Sengebush,190205,Sharky's West (P),On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/1/2026,,1.00,,,0.00,
Paul Mclaughlin,61004,Andiamo,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/1/2026,,1.00,,,0.00,
Dylan Rubino,179013,Dublin Yard,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/1/2026,,1.00,,,0.00,
Nick Melissari,19006,Blackjack Mulligans (Hawthorne),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,0.00,
Nick Melissari,31043,House of Que (East Rutherford),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,0.00,
Allison Scott,8015,Thatcher Mc Ghees (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,0.00,
Mike Ast,18001,Grand Opening Liq (A)_2,Off Premise,7790,Evil Genius Stacy's Mom Citra IPA 1/12/19.2 oz Can,12/19.2oz Can,6/1/2026,,1.00,,,1.00,
Allison Scott,17006,The Yard,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/1/2026,,1.00,,,0.00,
Michael Harboy,150619,Grasshopper Cedar Grove,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,0.00,
Jaime Colonna,170008,Zeppelin Hall (Z),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,0.00,
Jaime Colonna,171018,Urban Coal House,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,0.00,
Jaime Colonna,170204,Pint (Z),On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/1/2026,,1.00,,,0.00,
Robin Feldman,12023,The Village Inn,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/1/2026,,1.00,,,0.00,
Brian Sengebush,190601,Thatcher Mcghee's (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,1.00,
Paul Mclaughlin,50008,101 Pub (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,0.00,
Robin Feldman,58003,River Edge Diner & Rest.,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/1/2026,,1.00,,,0.00,
Allison Scott,12057,YARD HOUSE 8384,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,0.00,
Nick Melissari,38020,Lodi Lanes (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,0.00,
Brian Sengebush,231714,Mountain House Tav & Gril,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,0.00,
John O'Donoghue,190505,Old Mill Tavern,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,6/1/2026,,1.00,,,0.00,
Brian Sengebush,230109,Skyview Golf Course (A),On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,6/1/2026,,1.00,,,0.00,
Nick Melissari,31043,House of Que (East Rutherford),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/31/2025,1.00,,,2.00,,
Mike Ast,83011,Stone & Rail,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,12/31/2025,1.00,,,1.00,,
Jaime Colonna,170008,Zeppelin Hall (Z),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/30/2025,1.00,,,1.00,,
Dave Ehlers,14007,Total Wine & More (Totowa),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/30/2025,1.00,,,5.00,,
Jayson Romine,230924,Sussex Co.Discount Liq(P),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/30/2025,1.00,,,1.00,,
Brian Sengebush,231714,Mountain House Tav & Gril,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/26/2025,1.00,,,1.00,,
Brian Sengebush,190601,Thatcher Mcghee's (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/23/2025,1.00,,,1.00,,
Jaime Colonna,178011,The Highwood,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/23/2025,1.00,,,1.00,,
Jaime Colonna,170008,Zeppelin Hall (Z),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/23/2025,1.00,,,2.00,,
Michael Harboy,150619,Grasshopper Cedar Grove,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/23/2025,1.00,,,1.00,,
Klejdi Lamo,190917,Shop Rite Liq (A)Wharton,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/22/2025,1.00,,,2.00,,
Jayson Romine,230412,USA Wine Traders Club Of Newton (A),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/22/2025,1.00,,,3.00,,
Allison Scott,8015,Thatcher Mc Ghees (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/22/2025,1.00,,,1.00,,
Michael Harboy,150137,Danahers,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/22/2025,1.00,,,2.00,,
Brian Sengebush,190205,Sharky's West (P),On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,12/19/2025,1.00,,,2.00,,
John O'Donoghue,190655,Sandy's Wine & Spirits (Flanders),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/19/2025,1.00,,,3.00,,
Dylan Rubino,179013,Dublin Yard,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,12/19/2025,1.00,,,1.00,,
John O'Donoghue,190505,Old Mill Tavern,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/19/2025,1.00,,,1.00,,
John O'Donoghue,190309,Shop Rite Liq Parsippany,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/18/2025,1.00,,,1.00,,
John O'Donoghue,190309,Shop Rite Liq Parsippany,Off Premise,7790,Evil Genius Stacy's Mom Citra IPA 1/12/19.2 oz Can,12/19.2oz Can,12/18/2025,1.00,,,1.00,,
Allison Scott,11011,Sunset Pub & Grill(Z),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/18/2025,1.00,,,1.00,,
Klejdi Lamo,190216,House of Wine & Liquor,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/18/2025,1.00,,,1.00,,
John O'Donoghue,190018,Big Ed's (Circle Bowl),On Premise,7790,Evil Genius Stacy's Mom Citra IPA 1/12/19.2 oz Can,12/19.2oz Can,12/18/2025,1.00,,,5.00,,
Jaime Colonna,171018,Urban Coal House,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/17/2025,1.00,,,1.00,,
John O'Donoghue,190711,Shop Rite Liquors,Off Premise,7790,Evil Genius Stacy's Mom Citra IPA 1/12/19.2 oz Can,12/19.2oz Can,12/17/2025,1.00,,,2.00,,
Allison Scott,8015,Thatcher Mc Ghees (A),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/17/2025,1.00,,,1.00,,
Robin Feldman,12023,The Village Inn,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,12/17/2025,1.00,,,1.00,,
Dave Ehlers,14007,Total Wine & More (Totowa),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/17/2025,1.00,,,5.00,,
Jaime Colonna,171117,Delite Market,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/16/2025,1.00,,,1.00,,
Mike Ast,12011,Bottle King (A) Wayne,Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/11/2025,1.00,,,3.00,,
Jaime Colonna,170008,Zeppelin Hall (Z),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/11/2025,1.00,,,1.00,,
Brian Sengebush,230116,Lake Mohawk Country Club,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,12/11/2025,1.00,,,1.00,,
Anthony Palmisano,230929,Airport Pub & Pkg,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,12/10/2025,1.00,,,1.00,,
Robin Feldman,12067,Hilton Garden Inn wayne,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,12/10/2025,1.00,,,2.00,,
Michael Harboy,150137,Danahers,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/9/2025,1.00,,,2.00,,
Allison Scott,12057,YARD HOUSE 8384,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/9/2025,1.00,,,1.00,,
Anthony Palmisano,3001,Best Cellars (Wanaque),Off Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/8/2025,1.00,,,3.00,,
Robin Feldman,84021,Upper Ridgewood Tennis(A),On Premise,7797,Evil Genius Stacy's Mom Citra IPA 4/6/12 oz Can,4/6/12oz Can,12/5/2025,1.00,,,2.00,,
Anthony Palmisano,231307,Skylands Wine& Beer Garden,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/5/2025,1.00,,,1.00,,
John O'Donoghue,190505,Old Mill Tavern,On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/5/2025,1.00,,,1.00,,
Brian Sengebush,230116,Lake Mohawk Country Club,On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,12/5/2025,1.00,,,1.00,,
Brian Sengebush,190205,Sharky's West (P),On Premise,7707,Evil Genius Stacy's Mom Citra IPA 5.2 Gal Keg,5.2 Gal Keg,12/4/2025,1.00,,,0.00,,
Allison Scott,11011,Sunset Pub & Grill(Z),On Premise,7711,Evil Genius Stacy's Mom Citra IPA Keg 15.5 Gal Keg,15.5 Gal Keg,12/4/2025,1.00,,,0.00,,
