Sales Rep Assigned,Customer Num,Customer Name,Product Num,Product Name,Product Type,Package,Brand Family,Date,Buyer Count   5/1/2026 - 7/31/2026,Buyer Count   8/1/2026 - 8/31/2026,Placement Count   5/1/2026 - 7/31/2026,Placement Count   8/1/2026 - 8/31/2026,Units   5/1/2026 - 7/31/2026,Units   8/1/2026 - 8/31/2026
Dave Ehlers,51012,Teaneck Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/8/2026,1.00,,1.00,,1.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/27/2026,1.00,,1.00,,1.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/6/2026,1.00,,1.00,,2.00,
Dave Ehlers,58002,River Edge Wine & Liquor,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/15/2026,1.00,,1.00,,1.00,
Dave Ehlers,40001,Bottle & Cork,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/29/2026,1.00,,1.00,,1.00,
Dave Ehlers,41012,Deli Mart (A),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/19/2026,1.00,,1.00,,1.00,
Dave Ehlers,41005,George's Liq,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/19/2026,1.00,,1.00,,3.00,
Dave Ehlers,40017,Essex St Liquor and Wine,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/10/2026,1.00,,1.00,,1.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/27/2026,1.00,,1.00,,1.00,
Dave Ehlers,39012,Wine And Liq Depot(A),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/24/2026,1.00,,1.00,,3.00,
Dave Ehlers,41012,Deli Mart (A),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,8/7/2026,,1.00,,1.00,,1.00
Dave Ehlers,52015,Shop Rite Liq (A)Englewd,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/1/2026,1.00,,1.00,,1.00,
Dave Ehlers,52015,Shop Rite Liq (A)Englewd,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/29/2026,1.00,,1.00,,1.00,
Dave Ehlers,52015,Shop Rite Liq (A)Englewd,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/11/2026,1.00,,1.00,,2.00,
Dave Ehlers,57003,Joes Beer Wine & Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/5/2026,1.00,,1.00,,1.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/22/2026,1.00,,1.00,,1.00,
Dave Ehlers,40010,Hackensack Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/7/2026,1.00,,1.00,,1.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/8/2026,1.00,,1.00,,1.00,
Dave Ehlers,39012,Wine And Liq Depot(A),12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/21/2026,1.00,,1.00,,2.00,
Dave Ehlers,51012,Teaneck Liquors,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/27/2026,1.00,,1.00,,1.00,
Dave Ehlers,57003,Joes Beer Wine & Spirits,12152,Dogfish Head Grateful Dead Juicy Pale Ale 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/8/2026,1.00,,1.00,,3.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/1/2026,1.00,,1.00,,2.00,
Dave Ehlers,50013,Wine & More (P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/28/2026,1.00,,1.00,,2.00,
Dave Ehlers,40004,Simple Simon's (Z),12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,8/7/2026,,1.00,,1.00,,2.00
Dave Ehlers,41012,Deli Mart (A),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/12/2026,1.00,,1.00,,1.00,
Dave Ehlers,40017,Essex St Liquor and Wine,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/30/2026,1.00,,1.00,,1.00,
Dave Ehlers,57003,Joes Beer Wine & Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,8/5/2026,,1.00,,1.00,,1.00
Dave Ehlers,57003,Joes Beer Wine & Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,8/7/2026,,1.00,,1.00,,2.00
Dave Ehlers,57003,Joes Beer Wine & Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/17/2026,1.00,,1.00,,1.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/22/2026,1.00,,1.00,,1.00,
Dave Ehlers,40010,Hackensack Liquors,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/16/2026,1.00,,1.00,,1.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/21/2026,1.00,,1.00,,2.00,
Dave Ehlers,40022,Buy Rite Of Hackensack,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/8/2026,1.00,,1.00,,3.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/6/2026,1.00,,1.00,,1.00,
Dave Ehlers,39012,Wine And Liq Depot(A),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,8/5/2026,,1.00,,1.00,,2.00
Dave Ehlers,41005,George's Liq,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,8/7/2026,,1.00,,1.00,,2.00
Dave Ehlers,40010,Hackensack Liquors,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/7/2026,1.00,,1.00,,1.00,
Dave Ehlers,40010,Hackensack Liquors,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/21/2026,1.00,,1.00,,1.00,
Dave Ehlers,40017,Essex St Liquor and Wine,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/2/2026,1.00,,1.00,,2.00,
Dave Ehlers,40017,Essex St Liquor and Wine,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,8/5/2026,,1.00,,1.00,,1.00
Dave Ehlers,41012,Deli Mart (A),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/7/2026,1.00,,1.00,,1.00,
Dave Ehlers,57006,New Milford Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,8/7/2026,,1.00,,1.00,,1.00
Dave Ehlers,51018,Teaneck Discount Liquor,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/7/2026,1.00,,1.00,,1.00,
Dave Ehlers,56007,Portland Wine & Liquor,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/27/2026,1.00,,1.00,,3.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/22/2026,1.00,,1.00,,2.00,
Dave Ehlers,41005,George's Liq,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/29/2026,1.00,,1.00,,3.00,
Dave Ehlers,40017,Essex St Liquor and Wine,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,8/5/2026,,1.00,,1.00,,1.00
Dave Ehlers,40004,Simple Simon's (Z),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/1/2026,1.00,,1.00,,2.00,
Dave Ehlers,52015,Shop Rite Liq (A)Englewd,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/29/2026,1.00,,1.00,,2.00,
Dave Ehlers,41005,George's Liq,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/14/2026,1.00,,1.00,,2.00,
Dave Ehlers,51008,H & R Disc. Liq (P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/1/2026,1.00,,1.00,,2.00,
Dave Ehlers,40001,Bottle & Cork,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/22/2026,1.00,,1.00,,1.00,
Dave Ehlers,39012,Wine And Liq Depot(A),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,8/5/2026,,1.00,,1.00,,1.00
Dave Ehlers,40017,Essex St Liquor and Wine,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/22/2026,1.00,,1.00,,1.00,
Dave Ehlers,51013,G & G Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/2/2026,1.00,,1.00,,3.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/25/2026,1.00,,1.00,,1.00,
Dave Ehlers,57006,New Milford Liquors,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,8/7/2026,,1.00,,1.00,,1.00
Dave Ehlers,40010,Hackensack Liquors,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/30/2026,1.00,,1.00,,1.00,
Dave Ehlers,39012,Wine And Liq Depot(A),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/10/2026,1.00,,1.00,,3.00,
Dave Ehlers,51012,Teaneck Liquors,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/8/2026,1.00,,1.00,,1.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/25/2026,1.00,,1.00,,1.00,
Dave Ehlers,40017,Essex St Liquor and Wine,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/29/2026,1.00,,1.00,,1.00,
Dave Ehlers,41005,George's Liq,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/1/2026,1.00,,1.00,,3.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/8/2026,1.00,,1.00,,2.00,
Dave Ehlers,41005,George's Liq,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/6/2026,1.00,,1.00,,4.00,
Dave Ehlers,51013,G & G Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/22/2026,1.00,,1.00,,3.00,
Dave Ehlers,41005,George's Liq,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/26/2026,1.00,,1.00,,4.00,
Dave Ehlers,51008,H & R Disc. Liq (P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/16/2026,1.00,,1.00,,3.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/29/2026,1.00,,1.00,,1.00,
Dave Ehlers,40010,Hackensack Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/30/2026,1.00,,1.00,,1.00,
Dave Ehlers,40010,Hackensack Liquors,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/1/2026,1.00,,1.00,,1.00,
Dave Ehlers,40001,Bottle & Cork,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/29/2026,1.00,,1.00,,1.00,
Dave Ehlers,40017,Essex St Liquor and Wine,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/22/2026,1.00,,1.00,,1.00,
Dave Ehlers,39012,Wine And Liq Depot(A),12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,8/5/2026,,1.00,,1.00,,1.00
Dave Ehlers,14007,Total Wine & More (Totowa),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/13/2026,1.00,,1.00,,1.00,
Dave Ehlers,40010,Hackensack Liquors,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/26/2026,1.00,,1.00,,1.00,
Dave Ehlers,41005,George's Liq,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/21/2026,1.00,,1.00,,6.00,
Dave Ehlers,52004,Grand Liquor & Delicatesen,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/22/2026,1.00,,1.00,,1.00,
Dave Ehlers,51012,Teaneck Liquors,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/27/2026,1.00,,1.00,,2.00,
Dave Ehlers,41012,Deli Mart (A),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/26/2026,1.00,,1.00,,1.00,
Dave Ehlers,40001,Bottle & Cork,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/17/2026,1.00,,1.00,,1.00,
Dave Ehlers,40022,Buy Rite Of Hackensack,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/3/2026,1.00,,1.00,,2.00,
Dave Ehlers,56008,Bergenfield Liq & Fw,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/21/2026,1.00,,1.00,,1.00,
Dave Ehlers,51018,Teaneck Discount Liquor,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/3/2026,1.00,,1.00,,2.00,
Dave Ehlers,40001,Bottle & Cork,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/7/2026,1.00,,1.00,,1.00,
Dave Ehlers,41012,Deli Mart (A),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/1/2026,1.00,,1.00,,1.00,
Dave Ehlers,40017,Essex St Liquor and Wine,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/1/2026,1.00,,1.00,,3.00,
Dave Ehlers,40010,Hackensack Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,8/4/2026,,1.00,,1.00,,1.00
Dave Ehlers,50013,Wine & More (P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/19/2026,1.00,,1.00,,1.00,
Dave Ehlers,56007,Portland Wine & Liquor,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,8/10/2026,,1.00,,1.00,,3.00
Dave Ehlers,41005,George's Liq,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/2/2026,1.00,,1.00,,3.00,
Dave Ehlers,52015,Shop Rite Liq (A)Englewd,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/29/2026,1.00,,1.00,,2.00,
Dave Ehlers,41005,George's Liq,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/11/2026,1.00,,1.00,,3.00,
Dave Ehlers,56007,Portland Wine & Liquor,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/11/2026,1.00,,1.00,,3.00,
Dave Ehlers,40004,Simple Simon's (Z),12152,Dogfish Head Grateful Dead Juicy Pale Ale 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,8/7/2026,,1.00,,1.00,,1.00
Dave Ehlers,14007,Total Wine & More (Totowa),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,8/3/2026,,1.00,,1.00,,0.00
Dave Ehlers,40004,Simple Simon's (Z),12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,8/7/2026,,1.00,,1.00,,2.00
Dave Ehlers,40001,Bottle & Cork,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/20/2026,1.00,,1.00,,1.00,
Default,120002,PICNIC,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/3/2026,1.00,,1.00,,4.00,
Default,120002,PICNIC,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/3/2026,1.00,,1.00,,4.00,
Default,120002,PICNIC,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/8/2026,1.00,,1.00,,-2.00,
Default,120002,PICNIC,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,8/3/2026,,1.00,,1.00,,0.00
Default,120002,PICNIC,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/3/2026,1.00,,1.00,,4.00,
Default,120002,PICNIC,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/7/2026,1.00,,1.00,,-3.00,
Default,120002,PICNIC,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/7/2026,1.00,,1.00,,-3.00,
Derrick Laws,23004,Shop Rite Wines/Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/26/2026,1.00,,1.00,,1.00,
Derrick Laws,23004,Shop Rite Wines/Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/24/2026,1.00,,1.00,,2.00,
Derrick Laws,23004,Shop Rite Wines/Spirits,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/17/2026,1.00,,1.00,,2.00,
Derrick Laws,13001,Shop Rite Liq (A)Littlefl,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/11/2026,1.00,,1.00,,2.00,
Derrick Laws,23004,Shop Rite Wines/Spirits,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/26/2026,1.00,,1.00,,1.00,
Derrick Laws,23004,Shop Rite Wines/Spirits,12152,Dogfish Head Grateful Dead Juicy Pale Ale 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/26/2026,1.00,,1.00,,1.00,
Derrick Laws,23004,Shop Rite Wines/Spirits,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/26/2026,1.00,,1.00,,1.00,
Derrick Laws,23004,Shop Rite Wines/Spirits,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/5/2026,1.00,,1.00,,2.00,
Derrick Laws,13001,Shop Rite Liq (A)Littlefl,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/1/2026,1.00,,1.00,,2.00,
Derrick Laws,23004,Shop Rite Wines/Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/15/2026,1.00,,1.00,,2.00,
Derrick Laws,13001,Shop Rite Liq (A)Littlefl,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/8/2026,1.00,,1.00,,2.00,
Jaime Colonna,28001,One Stop Wine (A) & Liq,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/6/2026,1.00,,1.00,,2.00,
Jaime Colonna,28001,One Stop Wine (A) & Liq,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/1/2026,1.00,,1.00,,3.00,
Javier Melo,25012,Bottle Liquor (P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/29/2026,1.00,,1.00,,2.00,
Javier Melo,25012,Bottle Liquor (P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/22/2026,1.00,,1.00,,1.00,
Javier Melo,25012,Bottle Liquor (P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/15/2026,1.00,,1.00,,1.00,
Javier Melo,21026,C Town Supermarket(P),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/22/2026,1.00,,1.00,,1.00,
Javier Melo,25012,Bottle Liquor (P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/7/2026,1.00,,1.00,,1.00,
Javier Melo,27008,Bermuda Liquors (P),12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/14/2026,1.00,,1.00,,1.00,
Javier Melo,27046,New Eagle Liquors,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/30/2026,1.00,,1.00,,1.00,
Javier Melo,27008,Bermuda Liquors (P),12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/21/2026,1.00,,1.00,,2.00,
Javier Melo,21026,C Town Supermarket(P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/23/2026,1.00,,1.00,,1.00,
Javier Melo,25012,Bottle Liquor (P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/29/2026,1.00,,1.00,,2.00,
Javier Melo,25012,Bottle Liquor (P),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/15/2026,1.00,,1.00,,1.00,
Javier Melo,27046,New Eagle Liquors,12152,Dogfish Head Grateful Dead Juicy Pale Ale 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/30/2026,1.00,,1.00,,1.00,
Javier Melo,21026,C Town Supermarket(P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/22/2026,1.00,,1.00,,0.00,
Javier Melo,25012,Bottle Liquor (P),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/29/2026,1.00,,1.00,,1.00,
Javier Melo,25012,Bottle Liquor (P),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/7/2026,1.00,,1.00,,3.00,
Javier Melo,27008,Bermuda Liquors (P),12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/14/2026,1.00,,1.00,,2.00,
