Sales Rep Assigned,Customer Num,Customer Name,Product Num,Product Name,Product Type,Package,Brand Family,Date,Buyer Count   8/1/2026 - 8/31/2026,Placement Count   8/1/2026 - 8/31/2026,Case Equivalents   8/1/2026 - 8/31/2026,Units   8/1/2026 - 8/31/2026
Andrew Lundy,250143,Jersey Fine Wines,3336,Hofbrau Oktoberfest 6/4/16.9 oz Can,Case Beer,6/4/16.9oz Can,Hofbrau Usa,8/11/2026,1.00,1.00,1.41,1.00
Andrew Lundy,250133,Bayway World Of Liquor,3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/20/2026,1.00,1.00,3.54,3.00
Andrew Lundy,250443,Buyrite Liquors,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/13/2026,1.00,1.00,3.00,3.00
Andrew Lundy,250071,Total Wine & More (Union),3336,Hofbrau Oktoberfest 6/4/16.9 oz Can,Case Beer,6/4/16.9oz Can,Hofbrau Usa,8/14/2026,1.00,1.00,14.10,10.00
Andrew Lundy,250012,Peterson's Wine Unltd,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/6/2026,1.00,1.00,5.00,5.00
Andrew Lundy,250027,Wine Anthology (A),674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/12/2026,1.00,1.00,5.00,5.00
Andrew Lundy,250023,Bottle King Springfield,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/12/2026,1.00,1.00,3.00,3.00
Andrew Lundy,250005,Wine List Of Summit,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/21/2026,1.00,1.00,3.00,3.00
Andrew Lundy,250023,Bottle King Springfield,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/19/2026,1.00,1.00,0.93,1.00
Andrew Lundy,250443,Buyrite Liquors,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/20/2026,1.00,1.00,2.67,2.00
Andrew Lundy,250803,Witty's Fine Wine & Spirt,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/20/2026,1.00,1.00,2.00,2.00
Andrew Lundy,250803,Witty's Fine Wine & Spirt,3336,Hofbrau Oktoberfest 6/4/16.9 oz Can,Case Beer,6/4/16.9oz Can,Hofbrau Usa,8/13/2026,1.00,1.00,4.23,3.00
Andrew Lundy,250071,Total Wine & More (Union),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/21/2026,1.00,1.00,5.00,5.00
Andrew Lundy,250071,Total Wine & More (Union),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/7/2026,1.00,1.00,1.00,1.00
Andrew Lundy,250440,Metro Liquor (Linden),3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/11/2026,1.00,1.00,17.71,15.00
Andrew Lundy,254003,Drinq Linq The Liquor Store,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/11/2026,1.00,1.00,1.00,1.00
Andrew Lundy,254003,Drinq Linq The Liquor Store,3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/11/2026,1.00,1.00,2.36,2.00
Andrew Lundy,250803,Witty's Fine Wine & Spirt,3336,Hofbrau Oktoberfest 6/4/16.9 oz Can,Case Beer,6/4/16.9oz Can,Hofbrau Usa,8/20/2026,1.00,1.00,4.23,3.00
Andrew Lundy,250071,Total Wine & More (Union),674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/21/2026,1.00,1.00,5.00,5.00
Andrew Lundy,250012,Peterson's Wine Unltd,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/6/2026,1.00,1.00,3.00,3.00
Andrew Lundy,254003,Drinq Linq The Liquor Store,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/19/2026,1.00,1.00,5.00,5.00
Andrew Lundy,250803,Witty's Fine Wine & Spirt,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/13/2026,1.00,1.00,5.00,5.00
Andrew Lundy,250027,Wine Anthology (A),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/5/2026,1.00,1.00,5.00,5.00
Andrew Lundy,250803,Witty's Fine Wine & Spirt,3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/13/2026,1.00,1.00,5.90,5.00
Andrew Lundy,250027,Wine Anthology (A),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/26/2026,1.00,1.00,3.74,4.00
Andrew Lundy,250005,Wine List Of Summit,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/21/2026,1.00,1.00,1.00,1.00
Andrew Lundy,250024,Best Cellars (Summit),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/11/2026,1.00,1.00,1.87,2.00
Andrew Lundy,254003,Drinq Linq The Liquor Store,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/11/2026,1.00,1.00,2.80,3.00
Andrew Lundy,250011,Shop Rite of Westfield,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/7/2026,1.00,1.00,6.00,6.00
Andrew Lundy,250071,Total Wine & More (Union),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/7/2026,1.00,1.00,33.63,36.00
Andrew Lundy,250133,Bayway World Of Liquor,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/20/2026,1.00,1.00,2.80,3.00
Andrew Lundy,250440,Metro Liquor (Linden),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/20/2026,1.00,1.00,2.80,3.00
Andrew Lundy,250087,House of Wine & Liquor Westfield,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/13/2026,1.00,1.00,2.00,2.00
Andrew Lundy,150133,The Wine Rack Millburn,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/7/2026,1.00,1.00,1.00,1.00
Andrew Lundy,250139,Providence Liquors,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/10/2026,1.00,1.00,5.00,5.00
Andrew Lundy,250011,Shop Rite of Westfield,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/7/2026,1.00,1.00,9.34,10.00
Andrew Lundy,250139,Providence Liquors,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/10/2026,1.00,1.00,4.67,5.00
Andrew Lundy,250011,Shop Rite of Westfield,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/14/2026,1.00,1.00,6.00,6.00
Andrew Lundy,250143,Jersey Fine Wines,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/11/2026,1.00,1.00,1.87,2.00
Andrew Lundy,250027,Wine Anthology (A),3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/11/2026,1.00,1.00,11.81,10.00
Anthony Palmisano,2002,Ringwood Discount Liquors,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/6/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/4/2026,1.00,1.00,2.67,2.00
Anthony Palmisano,2003,Ringwood W&L,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/13/2026,1.00,1.00,10.00,10.00
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/18/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,8008,Shoppers Disc(A)Pompton,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/18/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,5001,River Place Food Store,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/25/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/18/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/6/2026,1.00,1.00,3.00,3.00
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,3.00,3.00
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/25/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,2003,Ringwood W&L,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/20/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/11/2026,1.00,1.00,3.00,3.00
Anthony Palmisano,2003,Ringwood W&L,10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/6/2026,1.00,1.00,1.87,2.00
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/13/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/6/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/13/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/10/2026,1.00,1.00,1.87,2.00
Anthony Palmisano,9003,B & B Wine&Liq,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/7/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,5001,River Place Food Store,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/18/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/11/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/13/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,5001,River Place Food Store,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/25/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/11/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/11/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/18/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/18/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,6002,Roserne Liquors North,4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/4/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/11/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/6/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,2003,Ringwood W&L,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/6/2026,1.00,1.00,1.87,2.00
Anthony Palmisano,1015,Greenwood Lake Disc.(P),4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/6/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,6002,Roserne Liquors North,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/25/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,5006,Roserne Pkg Store South,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/18/2026,1.00,1.00,6.67,5.00
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/10/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/18/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/18/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,5006,Roserne Pkg Store South,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/11/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/10/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,1015,Greenwood Lake Disc.(P),4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/6/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,8008,Shoppers Disc(A)Pompton,4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/4/2026,1.00,1.00,10.00,10.00
Anthony Palmisano,2003,Ringwood W&L,11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,8008,Shoppers Disc(A)Pompton,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/11/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,6002,Roserne Liquors North,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/18/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,3001,Best Cellars (Wanaque),4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/17/2026,1.00,1.00,3.00,3.00
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/13/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,3001,Best Cellars (Wanaque),12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/21/2026,1.00,1.00,3.00,3.00
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/18/2026,1.00,1.00,4.00,4.00
Anthony Palmisano,6002,Roserne Liquors North,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/25/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/13/2026,1.00,1.00,0.93,1.00
Anthony Palmisano,5001,River Place Food Store,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/11/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,3001,Best Cellars (Wanaque),4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/6/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,8008,Shoppers Disc(A)Pompton,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/18/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,2003,Ringwood W&L,5292,Great Lakes Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Great Lakes,8/13/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/25/2026,1.00,1.00,0.93,1.00
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/18/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,3001,Best Cellars (Wanaque),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/17/2026,1.00,1.00,3.00,3.00
Anthony Palmisano,3001,Best Cellars (Wanaque),13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/17/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,5001,River Place Food Store,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/18/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,5001,River Place Food Store,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/11/2026,1.00,1.00,3.00,3.00
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/13/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,2003,Ringwood W&L,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/13/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,9003,B & B Wine&Liq,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/21/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),7766,Evil Genius Trick or Treat Chocolate Pumpkin Porter 4/6/12 oz Can,Case Beer,4/6/12oz Can,Evil Genius,8/11/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,1031,Highland Wine&Liquor Inc,4505,Sierra Nevada Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Sierra Nevada,8/7/2026,1.00,1.00,10.00,10.00
Anthony Palmisano,3001,Best Cellars (Wanaque),4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/6/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/6/2026,1.00,1.00,0.93,1.00
Anthony Palmisano,3001,Best Cellars (Wanaque),13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/17/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,2003,Ringwood W&L,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,8008,Shoppers Disc(A)Pompton,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/18/2026,1.00,1.00,4.00,4.00
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/6/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/20/2026,1.00,1.00,3.00,3.00
Anthony Palmisano,5006,Roserne Pkg Store South,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/25/2026,1.00,1.00,5.00,5.00
Anthony Palmisano,231805,Meloi Liquors,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/26/2026,1.00,1.00,1.33,1.00
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,1.00,1.00
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/13/2026,1.00,1.00,2.00,2.00
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),11640,Victory FestBier 4/6/12 oz Can,Case Beer,4/6/12oz Can,Victory,8/20/2026,1.00,1.00,1.00,1.00
Brian Sengebush,190813,Picatinney Golf(NAFIB4-22-A-0036),5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/19/2026,1.00,1.00,2.00,2.00
Brian Sengebush,190813,Picatinney Golf(NAFIB4-22-A-0036),4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/19/2026,1.00,1.00,2.00,2.00
Brian Sengebush,231714,Mountain House Tav & Gril,4705,Yuengling Oktoberfest Keg 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Yuengling Oktoberfest,8/18/2026,1.00,1.00,13.78,2.00
Brian Sengebush,230702,Hyde-Away Rest & Tap Room,676,Montauk Pumpkin Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Montauk,8/20/2026,1.00,1.00,2.31,1.00
Brian Sengebush,190813,Picatinney Golf(NAFIB4-22-A-0036),13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/19/2026,1.00,1.00,2.00,2.00
Brian Sengebush,190809,Picatinny Main Exch,4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/5/2026,1.00,1.00,10.00,10.00
Brian Sengebush,230113,Industry,12079,Dogfish Head Punkin Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Dogfish Head Beer,8/20/2026,1.00,1.00,2.31,1.00
Brian Sengebush,190813,Picatinney Golf(NAFIB4-22-A-0036),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/19/2026,1.00,1.00,1.87,2.00
Brian Sengebush,190601,Thatcher Mcghee's (A),3304,Hofbrau Oktoberfest 13.2 Gal Keg,Keg Beer,50 Liter Keg (13.2 Gal),Hofbrau Usa,8/13/2026,1.00,1.00,11.74,2.00
Brian Sengebush,190813,Picatinney Golf(NAFIB4-22-A-0036),4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/19/2026,1.00,1.00,2.00,2.00
Brian Sengebush,230405,Sheridan Lodge (P),7709,Evil Genius Trick Or Treat Chocolate Pumpkin Porter 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Evil Genius,8/20/2026,1.00,1.00,4.63,2.00
Brian Sengebush,190813,Picatinney Golf(NAFIB4-22-A-0036),7766,Evil Genius Trick or Treat Chocolate Pumpkin Porter 4/6/12 oz Can,Case Beer,4/6/12oz Can,Evil Genius,8/19/2026,1.00,1.00,2.00,2.00
Brian Sengebush,191008,Jefferson Diner & Tav(P),7709,Evil Genius Trick Or Treat Chocolate Pumpkin Porter 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Evil Genius,8/17/2026,1.00,1.00,2.31,1.00
