Sales Rep Assigned,Customer Num,Customer Name,Product Num,Product Name,Product Type,Package,Brand Family,Date,Buyer Count   8/1/2025 - 8/31/2025,Buyer Count   8/1/2026 - 8/31/2026,Placement Count   8/1/2025 - 8/31/2025,Placement Count   8/1/2026 - 8/31/2026,Units   8/1/2025 - 8/31/2025,Units   8/1/2026 - 8/31/2026
Allison Scott,3002,The Celtic Knot,4033,Sam Adams Juicy 5.2 Gal Keg,Keg Beer,5.2 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,12022,Grasshopper Too (A),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/10/2026,,1.00,,1.00,,1.00
Allison Scott,12038,Tommy's Tavern + Tap (Wayne),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,12057,YARD HOUSE 8384,4043,Sam Adams American Light 5.2 Gal Keg,Keg Beer,5.2 Gal Keg,Samuel Adams,8/11/2026,,1.00,,1.00,,1.00
Allison Scott,12057,YARD HOUSE 8384,4012,Sam Adams Just the Haze NA 4/6/12 oz Can,Case Non-Alcoholic,4/6/12oz Can,Samuel Adams,8/12/2025,1.00,,1.00,,1.00,
Allison Scott,8006,pompton crafthouse,3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/22/2025,1.00,,1.00,,1.00,
Allison Scott,25049,Yesterdays (P),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,21043,Duffy's Tavern (Z),3860,Sam Adams Summer Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,10001,cherry's,3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/29/2025,1.00,,1.00,,1.00,
Allison Scott,14008,The Barnyard and Carriage House,3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,25056,Emerald Corner (Z),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/22/2025,1.00,,1.00,,1.00,
Allison Scott,12038,Tommy's Tavern + Tap (Wayne),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/4/2026,,1.00,,1.00,,1.00
Allison Scott,10010,Sunset Valley G C (A),3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/7/2025,1.00,,1.00,,5.00,
Allison Scott,7005,Chili's (Riverdale),4032,Sam Adams Juicy IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,24019,Sharky's Wings(P),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/18/2026,,1.00,,1.00,,1.00
Allison Scott,13018,Chili's Little Falls,3860,Sam Adams Summer Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,19005,Celtic Corner,3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/4/2026,,1.00,,1.00,,1.00
Allison Scott,24022,Applebee's Clifton,3804,Sam Adams Boston Lager 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,24025,The Clif (P),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/28/2025,1.00,,1.00,,1.00,
Allison Scott,13015,Rare The Steakhouse (Z),3862,Sam Adams Octoberfest 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/5/2025,1.00,,1.00,,1.00,
Allison Scott,25083,Rutt's Hut (A),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/21/2025,1.00,,1.00,,1.00,
Allison Scott,8006,pompton crafthouse,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/22/2025,1.00,,1.00,,1.00,
Allison Scott,9002,Tavern 5_2,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/12/2026,,1.00,,1.00,,1.00
Allison Scott,25049,Yesterdays (P),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,25049,Yesterdays (P),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/22/2025,1.00,,1.00,,1.00,
Allison Scott,7005,Chili's (Riverdale),4032,Sam Adams Juicy IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/22/2025,1.00,,1.00,,1.00,
Allison Scott,1005,Grasshopper Irish Pub (A),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/17/2026,,1.00,,1.00,,1.00
Allison Scott,8015,Thatcher Mc Ghees (A),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/27/2025,1.00,,1.00,,1.00,
Allison Scott,11011,Sunset Pub & Grill(Z),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/28/2025,1.00,,1.00,,2.00,
Allison Scott,13018,Chili's Little Falls,3862,Sam Adams Octoberfest 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/5/2025,1.00,,1.00,,1.00,
Allison Scott,17009,Jimmy Geez (P),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/27/2025,1.00,,1.00,,1.00,
Allison Scott,12064,In The Drink@Passaic Gc,3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/15/2025,1.00,,1.00,,1.00,
Allison Scott,25078,The Shannon Rose (A),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,25083,Rutt's Hut (A),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/19/2026,,1.00,,1.00,,1.00
Allison Scott,8015,Thatcher Mc Ghees (A),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,12043,Outback Stkhse(P)Wayne,3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,24031,Tommy's Tavern & Tap (Clifton),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/26/2025,1.00,,1.00,,2.00,
Allison Scott,7005,Chili's (Riverdale),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,1.00
Allison Scott,12038,Tommy's Tavern + Tap (Wayne),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/19/2025,1.00,,1.00,,1.00,
Allison Scott,24026,Rock Bar,3802,Sam Adams Boston Lager 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/7/2025,1.00,,1.00,,1.00,
Allison Scott,14003,Murph's Bar & Liquor,3860,Sam Adams Summer Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,7003,Blu Ale House,3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/18/2026,,1.00,,1.00,,1.00
Allison Scott,24026,Rock Bar,3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,24029,Dingo's Den (P),3804,Sam Adams Boston Lager 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,13002,The Little Falls Tavern,3860,Sam Adams Summer Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,12048,Anthonys CF Pizza (Wayne),3862,Sam Adams Octoberfest 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/14/2026,,1.00,,1.00,,1.00
Allison Scott,24019,Sharky's Wings(P),3812,Sam Adams Cherry Wheat 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,12064,In The Drink@Passaic Gc,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/7/2025,1.00,,1.00,,5.00,
Allison Scott,11011,Sunset Pub & Grill(Z),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,1005,Grasshopper Irish Pub (A),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/7/2026,,1.00,,1.00,,1.00
Allison Scott,19004,Shortways' Barn (A),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,13003,Maggie's Town Tav.(P),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/8/2025,1.00,,1.00,,1.00,
Allison Scott,5004,Outback,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/18/2026,,1.00,,1.00,,1.00
Allison Scott,10001,cherry's,3862,Sam Adams Octoberfest 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/29/2025,1.00,,1.00,,1.00,
Allison Scott,12038,Tommy's Tavern + Tap (Wayne),4026,Sam Adams Just the Haze NA 2/12/12 oz Can,Case Non-Alcoholic,2/12/12oz Can,Samuel Adams,8/11/2026,,1.00,,1.00,,1.00
Allison Scott,23001,Bogey's Sport Bar,3860,Sam Adams Summer Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,24019,Sharky's Wings(P),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,12065,"Buffalo Wild Wings - Wayne, NJ",3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/4/2026,,1.00,,1.00,,1.00
Allison Scott,24045,Red Robin Gourmet Burger (Clifton),3804,Sam Adams Boston Lager 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,24031,Tommy's Tavern & Tap (Clifton),4012,Sam Adams Just the Haze NA 4/6/12 oz Can,Case Non-Alcoholic,4/6/12oz Can,Samuel Adams,8/4/2026,,1.00,,1.00,,1.00
Allison Scott,12054,Red Lobster 225 Wayne,3862,Sam Adams Octoberfest 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/8/2025,1.00,,1.00,,1.00,
Allison Scott,12057,YARD HOUSE 8384,3804,Sam Adams Boston Lager 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/12/2025,1.00,,1.00,,1.00,
Allison Scott,12022,Grasshopper Too (A),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,12036,Brokedown Palace,3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,11007,Meadows Golf Club(P),3804,Sam Adams Boston Lager 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/19/2026,,1.00,,1.00,,1.00
Allison Scott,7003,Blu Ale House,3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,15074,Bask 46,3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/6/2025,1.00,,1.00,,1.00,
Allison Scott,24006,The Grand Saloon,3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,13003,Maggie's Town Tav.(P),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,15074,Bask 46,4042,Sam Adams American Light 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,24026,Rock Bar,3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/18/2026,,1.00,,1.00,,1.00
Allison Scott,19004,Shortways' Barn (A),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/10/2026,,1.00,,1.00,,1.00
Allison Scott,3002,The Celtic Knot,3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,12041,Cheesecake Fact (A)Wayne,3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/14/2025,1.00,,1.00,,1.00,
Allison Scott,24029,Dingo's Den (P),3804,Sam Adams Boston Lager 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,5003,Applebee's (A)Butler,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/29/2025,1.00,,1.00,,1.00,
Allison Scott,11007,Meadows Golf Club(P),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/12/2025,1.00,,1.00,,1.00,
Allison Scott,7005,Chili's (Riverdale),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,5003,Applebee's (A)Butler,3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,25078,The Shannon Rose (A),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,12022,Grasshopper Too (A),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/14/2026,,1.00,,1.00,,1.00
Allison Scott,12048,Anthonys CF Pizza (Wayne),3862,Sam Adams Octoberfest 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/19/2026,,1.00,,1.00,,2.00
Allison Scott,12037,Maggies Town Tavern Ii,3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,17009,Jimmy Geez (P),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,24026,Rock Bar,3802,Sam Adams Boston Lager 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,7005,Chili's (Riverdale),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Allison Scott,24019,Sharky's Wings(P),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,2.00
Allison Scott,25052,Uno Chicago Grl (A)Clifto,3862,Sam Adams Octoberfest 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/20/2025,1.00,,1.00,,1.00,
Allison Scott,23001,Bogey's Sport Bar,3860,Sam Adams Summer Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,12038,Tommy's Tavern + Tap (Wayne),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,13003,Maggie's Town Tav.(P),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,14003,Murph's Bar & Liquor,3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/5/2026,,1.00,,1.00,,1.00
Allison Scott,13018,Chili's Little Falls,3862,Sam Adams Octoberfest 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/4/2026,,1.00,,1.00,,2.00
Allison Scott,15004,Blackjack Mulligan's Public House,3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/15/2025,1.00,,1.00,,1.00,
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/18/2025,1.00,,1.00,,10.00,
Anthony Palmisano,6002,Roserne Liquors North,3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/14/2026,,1.00,,1.00,,5.00
Anthony Palmisano,1015,Greenwood Lake Disc.(P),3841,Sam Adams Cold Snap 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/14/2025,1.00,,1.00,,-1.00,
Anthony Palmisano,1035,Old School Pub P),3860,Sam Adams Summer Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Anthony Palmisano,230903,Black Bear Golf(A),3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/20/2025,1.00,,1.00,,5.00,
Anthony Palmisano,231213,The Kites (P),3862,Sam Adams Octoberfest 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/5/2026,,1.00,,1.00,,4.00
Anthony Palmisano,3001,Best Cellars (Wanaque),3817,Sam Adams Boston Lager 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/4/2025,1.00,,1.00,,2.00,
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),4012,Sam Adams Just the Haze NA 4/6/12 oz Can,Case Non-Alcoholic,4/6/12oz Can,Samuel Adams,8/26/2025,1.00,,1.00,,2.00,
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),3918,Sam Adams Octoberfest 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/27/2025,1.00,,1.00,,5.00,
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/14/2025,1.00,,1.00,,5.00,
Anthony Palmisano,5006,Roserne Pkg Store South,3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/18/2026,,1.00,,1.00,,5.00
Anthony Palmisano,3001,Best Cellars (Wanaque),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/10/2026,,1.00,,1.00,,5.00
Anthony Palmisano,3001,Best Cellars (Wanaque),4027,Sam Adams Golden Non-Alcoholic 4/6/12 oz Can,Case Non-Alcoholic,4/6/12oz Can,Samuel Adams,8/18/2025,1.00,,1.00,,2.00,
Anthony Palmisano,6002,Roserne Liquors North,3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/4/2026,,1.00,,1.00,,5.00
Anthony Palmisano,3005,Usa Wine Traders (Wanaque),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/13/2026,,1.00,,1.00,,1.00
Anthony Palmisano,3006,Wine 2 Spirits (P),3844,Sam Adams Summer Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/5/2025,1.00,,1.00,,1.00,
Anthony Palmisano,3001,Best Cellars (Wanaque),4012,Sam Adams Just the Haze NA 4/6/12 oz Can,Case Non-Alcoholic,4/6/12oz Can,Samuel Adams,8/18/2025,1.00,,1.00,,3.00,
Anthony Palmisano,191103,Whistle Stop (P),4040,Sam Adams American Light 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/5/2026,,1.00,,1.00,,2.00
Anthony Palmisano,231211,Tony's Pizza (P),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Anthony Palmisano,4005,Turnpike Discount Liquors,4038,Sam Adams Jack-O Pumpkin 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/12/2025,1.00,,1.00,,3.00,
Anthony Palmisano,3001,Best Cellars (Wanaque),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/18/2025,1.00,,1.00,,5.00,
Anthony Palmisano,231209,Mt Creek Hex Lg(North) A,4026,Sam Adams Just the Haze NA 2/12/12 oz Can,Case Non-Alcoholic,2/12/12oz Can,Samuel Adams,8/7/2026,,1.00,,1.00,,1.00
Anthony Palmisano,1015,Greenwood Lake Disc.(P),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/18/2026,,1.00,,1.00,,2.00
Anthony Palmisano,4005,Turnpike Discount Liquors,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/4/2026,,1.00,,1.00,,4.00
Anthony Palmisano,3011,Flip's Bar (P),3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Anthony Palmisano,3011,Flip's Bar (P),3860,Sam Adams Summer Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Anthony Palmisano,3001,Best Cellars (Wanaque),4039,Sam Adams American Light 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/4/2025,1.00,,1.00,,1.00,
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),3918,Sam Adams Octoberfest 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/11/2025,1.00,,1.00,,5.00,
Anthony Palmisano,4009,Usa Wine Traders Club (Bloomingdale),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/12/2025,1.00,,1.00,,6.00,
Anthony Palmisano,5006,Roserne Pkg Store South,3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/26/2025,1.00,,1.00,,17.00,
Anthony Palmisano,1029,Vault Liquors,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/14/2025,1.00,,1.00,,1.00,
Anthony Palmisano,8005,Empire Wine & Liquor,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/20/2025,1.00,,1.00,,2.00,
Anthony Palmisano,231309,The Stuffed Olive_2,3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/13/2025,1.00,,1.00,,1.00,
Anthony Palmisano,1015,Greenwood Lake Disc.(P),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/5/2025,1.00,,1.00,,2.00,
Anthony Palmisano,231210,Bally Owen Golf Club,3807,Sam Adams Summer Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Anthony Palmisano,231210,Bally Owen Golf Club,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/20/2025,1.00,,1.00,,5.00,
Anthony Palmisano,1031,Highland Wine&Liquor Inc,3918,Sam Adams Octoberfest 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/15/2025,1.00,,1.00,,9.00,
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/19/2025,1.00,,1.00,,6.00,
Anthony Palmisano,3006,Wine 2 Spirits (P),4040,Sam Adams American Light 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/28/2025,1.00,,1.00,,2.00,
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/20/2026,,1.00,,1.00,,1.00
Anthony Palmisano,8008,Shoppers Disc(A)Pompton,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/26/2025,1.00,,1.00,,10.00,
Anthony Palmisano,8008,Shoppers Disc(A)Pompton,3918,Sam Adams Octoberfest 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/15/2025,1.00,,1.00,,7.00,
Anthony Palmisano,1015,Greenwood Lake Disc.(P),4012,Sam Adams Just the Haze NA 4/6/12 oz Can,Case Non-Alcoholic,4/6/12oz Can,Samuel Adams,8/12/2025,1.00,,1.00,,2.00,
Anthony Palmisano,8008,Shoppers Disc(A)Pompton,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/15/2025,1.00,,1.00,,5.00,
