cust,name,rep,premise,city,brand,package,prog_cases,post_cases,rebuys
19005,Celtic Corner,Allison Scott,On Premise,Hawthorne,Coors Light,15.5 Gal Keg,4,4,2
19005,Celtic Corner,Allison Scott,On Premise,Hawthorne,Coors Light,24/12oz NR,15,5,1
19005,Celtic Corner,Allison Scott,On Premise,Hawthorne,Lite,15.5 Gal Keg,8,2,1
19005,Celtic Corner,Allison Scott,On Premise,Hawthorne,Lite,24/12oz NR,30,15,3
19005,Celtic Corner,Allison Scott,On Premise,Hawthorne,Peroni,1/4 BBL Keg (7.75 Gal),2,1,1
19011,Las Maravillas Restaurant,Allison Scott,On Premise,Hawthorne,Coors Light,24/12oz NR,5,3,2
19012,Bottagra Rest (P),Allison Scott,On Premise,Hawthorne,Coors Light,24/12oz NR,21,6,2
19012,Bottagra Rest (P),Allison Scott,On Premise,Hawthorne,Lite,24/12oz NR,16,4,3
19012,Bottagra Rest (P),Allison Scott,On Premise,Hawthorne,Lite,2/12/12oz NR,2,0,0
19012,Bottagra Rest (P),Allison Scott,On Premise,Hawthorne,Peroni,15.5 Gal Keg,3,1,1
19012,Bottagra Rest (P),Allison Scott,On Premise,Hawthorne,Peroni,4/6/11.2oz NR,22,14,4
19012,Bottagra Rest (P),Allison Scott,On Premise,Hawthorne,Peroni,4/6/11.2oz NR,4,1,1
19016,Jiggle's,Allison Scott,On Premise,Hawthorne,Coors Light,24/12oz NR,34,5,1
19016,Jiggle's,Allison Scott,On Premise,Hawthorne,Lite,24/12oz NR,20,20,2
19021,The Front Porch (Z),Allison Scott,On Premise,Hawthorne,Coors Light,24/12oz NR,7,7,2
19021,The Front Porch (Z),Allison Scott,On Premise,Hawthorne,Lite,15.5 Gal Keg,1,0,0
19021,The Front Porch (Z),Allison Scott,On Premise,Hawthorne,Lite,4/6/12oz NR,2,0,0
19021,The Front Porch (Z),Allison Scott,On Premise,Hawthorne,Lite,24/12oz NR,11,8,2
19021,The Front Porch (Z),Allison Scott,On Premise,Hawthorne,Peroni,4/6/11.2oz NR,4,4,2
19028,D'Carbon Restaurant Hawthorne,Allison Scott,On Premise,Hawthorne,Coors Light,24/12oz NR,7,3,3
20010,Riverside Grill(D'carbon),Allison Scott,On Premise,Paterson,Coors Light,24/12oz NR,6,2,1
21043,Duffy's Tavern (Z),Allison Scott,On Premise,Paterson,Coors,24/12oz NR,22,13,3
21043,Duffy's Tavern (Z),Allison Scott,On Premise,Paterson,Coors,2/12/12oz NR,12,0,0
21043,Duffy's Tavern (Z),Allison Scott,On Premise,Paterson,Coors,15/16oz Btl,5,0,0
21043,Duffy's Tavern (Z),Allison Scott,On Premise,Paterson,Coors Light,24/12oz NR,29,17,4
21043,Duffy's Tavern (Z),Allison Scott,On Premise,Paterson,Coors Light,24/16oz Btl,10,0,0
21043,Duffy's Tavern (Z),Allison Scott,On Premise,Paterson,Lite,24/12oz NR,55,39,7
21043,Duffy's Tavern (Z),Allison Scott,On Premise,Paterson,Lite,24/16oz Btl,16,0,0
22004,Neighbors,Allison Scott,On Premise,Paterson,Coors Light,15.5 Gal Keg,18,10,5
22004,Neighbors,Allison Scott,On Premise,Paterson,Coors Light,24/12oz NR,130,60,6
22004,Neighbors,Allison Scott,On Premise,Paterson,Coors Light,30/12oz Can,30,20,4
22004,Neighbors,Allison Scott,On Premise,Paterson,Lite,24/12oz NR,65,30,5
22016,Johnny A's (P) Hitchn Pos,Allison Scott,On Premise,Paterson,Coors Light,24/12oz NR,124,75,3
22016,Johnny A's (P) Hitchn Pos,Allison Scott,On Premise,Paterson,Lite,24/12oz NR,90,40,4
22016,Johnny A's (P) Hitchn Pos,Allison Scott,On Premise,Paterson,Lite,2/12/12oz NR,10,0,0
22016,Johnny A's (P) Hitchn Pos,Allison Scott,On Premise,Paterson,Peroni,4/6/11.2oz NR,19,11,5
23001,Bogey's Sport Bar,Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,4,2,2
23001,Bogey's Sport Bar,Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,21,9,4
23001,Bogey's Sport Bar,Allison Scott,On Premise,Clifton,Lite,24/12oz NR,4,4,2
23001,Bogey's Sport Bar,Allison Scott,On Premise,Clifton,Peroni,1/4 BBL Keg (7.75 Gal),2,2,2
23013,Vfw 7165 (P),Allison Scott,On Premise,Clifton,Coors,24/12oz NR,3,2,2
23013,Vfw 7165 (P),Allison Scott,On Premise,Clifton,Coors,2/12/12oz NR,2,0,0
23013,Vfw 7165 (P),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,28,9,6
23013,Vfw 7165 (P),Allison Scott,On Premise,Clifton,Lite,15.5 Gal Keg,10,5,5
23013,Vfw 7165 (P),Allison Scott,On Premise,Clifton,Lite,4/6/12oz NR,4,1,1
23013,Vfw 7165 (P),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,11,5,3
23020,Clifton City Tavern(P),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,7,3,2
24006,The Grand Saloon,Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,4,1,1
24006,The Grand Saloon,Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,30,15,2
24006,The Grand Saloon,Allison Scott,On Premise,Clifton,Lite,24/12oz NR,25,5,1
24019,Sharky's Wings(P),Allison Scott,On Premise,Clifton,Coors,15.5 Gal Keg,8,5,5
24019,Sharky's Wings(P),Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,19,10,8
24019,Sharky's Wings(P),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,35,20,4
24019,Sharky's Wings(P),Allison Scott,On Premise,Clifton,Lite,15.5 Gal Keg,24,11,8
24019,Sharky's Wings(P),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,90,50,5
24019,Sharky's Wings(P),Allison Scott,On Premise,Clifton,Peroni,1/4 BBL Keg (7.75 Gal),9,0,0
24022,Applebee's Clifton,Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,18,10,5
24022,Applebee's Clifton,Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,4,2,2
24022,Applebee's Clifton,Allison Scott,On Premise,Clifton,Lite,15.5 Gal Keg,3,0,0
24022,Applebee's Clifton,Allison Scott,On Premise,Clifton,Lite,4/6/12oz NR,2,0,0
24022,Applebee's Clifton,Allison Scott,On Premise,Clifton,Lite,24/12oz NR,8,6,3
24025,The Clif (P),Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,12,8,8
24025,The Clif (P),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,56,26,4
24025,The Clif (P),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,115,50,3
24025,The Clif (P),Allison Scott,On Premise,Clifton,Lite,2/12/12oz NR,15,0,0
24026,Rock Bar,Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,25,12,9
24026,Rock Bar,Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,78,44,8
24026,Rock Bar,Allison Scott,On Premise,Clifton,Lite,15.5 Gal Keg,24,12,11
24026,Rock Bar,Allison Scott,On Premise,Clifton,Lite,24/12oz NR,127,47,8
24026,Rock Bar,Allison Scott,On Premise,Clifton,Peroni,1/4 BBL Keg (7.75 Gal),6,4,4
24027,Mario's Rest,Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,2,2,1
24027,Mario's Rest,Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,6,6,1
24027,Mario's Rest,Allison Scott,On Premise,Clifton,Lite,24/12oz NR,4,4,2
24029,Dingo's Den (P),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,65,26,3
24029,Dingo's Den (P),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,219,130,8
24029,Dingo's Den (P),Allison Scott,On Premise,Clifton,Lite,2/12/12oz NR,15,0,0
24031,Tommy's Tavern & Tap (Clifton),Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,14,6,3
24031,Tommy's Tavern & Tap (Clifton),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,23,13,8
24031,Tommy's Tavern & Tap (Clifton),Allison Scott,On Premise,Clifton,Lite,15.5 Gal Keg,20,10,5
24031,Tommy's Tavern & Tap (Clifton),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,28,12,6
24031,Tommy's Tavern & Tap (Clifton),Allison Scott,On Premise,Clifton,Peroni,15.5 Gal Keg,9,3,2
24031,Tommy's Tavern & Tap (Clifton),Allison Scott,On Premise,Clifton,Peroni,4/6/11.2oz NR,14,6,5
24038,J. Alexander's Restaurant,Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,3,0,0
24038,J. Alexander's Restaurant,Allison Scott,On Premise,Clifton,Lite,24/12oz NR,7,0,0
24039,Veterans Post (9),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,36,12,2
24039,Veterans Post (9),Allison Scott,On Premise,Clifton,Lite,2/12/12oz NR,2,0,0
24048,Dante's,Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,15,3,2
24048,Dante's,Allison Scott,On Premise,Clifton,Lite,15.5 Gal Keg,1,0,0
24048,Dante's,Allison Scott,On Premise,Clifton,Lite,24/12oz NR,19,9,3
24048,Dante's,Allison Scott,On Premise,Clifton,Lite,2/12/12oz NR,3,0,0
24048,Dante's,Allison Scott,On Premise,Clifton,Peroni,4/6/11.2oz NR,14,1,1
24054,Upper Montclair Cc (A),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,18,23,4
24054,Upper Montclair Cc (A),Allison Scott,On Premise,Clifton,Coors Light,30/12oz Can,12,28,4
24054,Upper Montclair Cc (A),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,10,6,1
24054,Upper Montclair Cc (A),Allison Scott,On Premise,Clifton,Lite,30/12oz Can,10,24,4
24056,Jaime's (A),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,6,5,2
24056,Jaime's (A),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,18,5,1
24056,Jaime's (A),Allison Scott,On Premise,Clifton,Peroni,4/6/11.2oz NR,20,10,3
24060,Clifton Billiards (Z),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,15,6,3
24061,Breaker Billiards,Allison Scott,On Premise,Clifton,Coors,24/12oz NR,1,2,2
24061,Breaker Billiards,Allison Scott,On Premise,Clifton,Coors,2/12/12oz NR,4,0,0
24061,Breaker Billiards,Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,4,3,3
24061,Breaker Billiards,Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,31,20,3
24061,Breaker Billiards,Allison Scott,On Premise,Clifton,Lite,15.5 Gal Keg,4,3,3
24061,Breaker Billiards,Allison Scott,On Premise,Clifton,Lite,24/12oz NR,18,4,1
25004,Matthews Italian Rest,Allison Scott,On Premise,Clifton,Peroni,2/12/11.2oz NR,50,20,2
25009,Spuntino Wine Bar/Italian,Allison Scott,On Premise,Clifton,Peroni,15.5 Gal Keg,4,0,0
25009,Spuntino Wine Bar/Italian,Allison Scott,On Premise,Clifton,Peroni,4/6/11.2oz NR,44,25,3
25009,Spuntino Wine Bar/Italian,Allison Scott,On Premise,Clifton,Peroni,4/6/11.2oz NR,6,4,1
25011,Kashan Indian Kitchen & Ber,Allison Scott,On Premise,Clifton,Coors Light,4/6/12oz NR,1,0,0
25027,Sportzone B&G (P),Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,1,0,0
25027,Sportzone B&G (P),Allison Scott,On Premise,Clifton,Coors Light,1/4 BBL Keg (7.75 Gal),6,5,5
25027,Sportzone B&G (P),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,14,6,3
25027,Sportzone B&G (P),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,4,2,1
25036,Dingbatz (P),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,25,0,0
25036,Dingbatz (P),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,60,65,3
25049,Yesterdays (P),Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,18,7,4
25049,Yesterdays (P),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,26,17,5
25049,Yesterdays (P),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,50,27,6
25049,Yesterdays (P),Allison Scott,On Premise,Clifton,Lite,2/12/12oz NR,4,0,0
25052,Uno Chicago Grl (A)Clifto,Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,3,1,1
25052,Uno Chicago Grl (A)Clifto,Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,6,3,3
25052,Uno Chicago Grl (A)Clifto,Allison Scott,On Premise,Clifton,Lite,15.5 Gal Keg,12,4,4
25052,Uno Chicago Grl (A)Clifto,Allison Scott,On Premise,Clifton,Lite,24/12oz NR,1,1,1
25056,Emerald Corner (Z),Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,27,7,5
25056,Emerald Corner (Z),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,64,35,6
25056,Emerald Corner (Z),Allison Scott,On Premise,Clifton,Lite,15.5 Gal Keg,18,8,5
25056,Emerald Corner (Z),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,131,50,6
25077,Chevy's Fresh Mex (A)Clif,Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,7,5,3
25077,Chevy's Fresh Mex (A)Clif,Allison Scott,On Premise,Clifton,Coors Light,30/12oz Can,3,0,0
25077,Chevy's Fresh Mex (A)Clif,Allison Scott,On Premise,Clifton,Lite,24/12oz NR,6,2,2
25078,The Shannon Rose (A),Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,7,2,2
25078,The Shannon Rose (A),Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,35,8,1
25078,The Shannon Rose (A),Allison Scott,On Premise,Clifton,Lite,15.5 Gal Keg,13,5,4
25078,The Shannon Rose (A),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,15,13,2
25082,Crab Island Cajun Seafood & Bar,Allison Scott,On Premise,Clifton,Coors Light,4/6/12oz NR,4,0,0
25082,Crab Island Cajun Seafood & Bar,Allison Scott,On Premise,Clifton,Coors Light,24/12oz NR,3,6,2
25083,Rutt's Hut (A),Allison Scott,On Premise,Clifton,Coors,24/12oz NR,1,3,1
25083,Rutt's Hut (A),Allison Scott,On Premise,Clifton,Coors Light,15.5 Gal Keg,17,16,7
25083,Rutt's Hut (A),Allison Scott,On Premise,Clifton,Lite,24/12oz NR,44,29,9
25083,Rutt's Hut (A),Allison Scott,On Premise,Clifton,Lite,2/12/12oz NR,3,2,1
27035,Platinum Dollz,Allison Scott,On Premise,Passaic,Coors Light,24/12oz NR,20,14,2
27035,Platinum Dollz,Allison Scott,On Premise,Passaic,Lite,24/12oz NR,12,0,0
27035,Platinum Dollz,Allison Scott,On Premise,Passaic,Lite,2/12/12oz NR,8,0,0
3002,The Celtic Knot,Allison Scott,On Premise,Haskell,Coors Light,15.5 Gal Keg,4,0,0
3002,The Celtic Knot,Allison Scott,On Premise,Haskell,Coors Light,24/12oz NR,68,59,8
3002,The Celtic Knot,Allison Scott,On Premise,Haskell,Coors Light,24/16oz Btl,25,0,0
3002,The Celtic Knot,Allison Scott,On Premise,Haskell,Lite,15.5 Gal Keg,27,11,7
3002,The Celtic Knot,Allison Scott,On Premise,Haskell,Lite,24/12oz NR,158,83,6
3002,The Celtic Knot,Allison Scott,On Premise,Haskell,Lite,2/12/12oz NR,15,0,0
3002,The Celtic Knot,Allison Scott,On Premise,Haskell,Lite,24/16oz Btl,45,0,0
5002,100 Proof Bar & Bites,Allison Scott,On Premise,Butler,Coors Light,24/12oz NR,32,0,0
5002,100 Proof Bar & Bites,Allison Scott,On Premise,Butler,Lite,24/12oz NR,65,0,0
5003,Applebee's (A)Butler,Allison Scott,On Premise,Butler,Coors Light,15.5 Gal Keg,10,4,2
5003,Applebee's (A)Butler,Allison Scott,On Premise,Butler,Coors Light,4/6/12oz NR,6,2,2
5003,Applebee's (A)Butler,Allison Scott,On Premise,Butler,Lite,15.5 Gal Keg,11,2,2
5003,Applebee's (A)Butler,Allison Scott,On Premise,Butler,Lite,4/6/12oz NR,3,3,3
5004,Outback,Allison Scott,On Premise,Butler,Coors Light,4/6/12oz NR,2,0,0
5004,Outback,Allison Scott,On Premise,Butler,Coors Light,24/12oz NR,7,4,3
5004,Outback,Allison Scott,On Premise,Butler,Lite,4/6/12oz NR,2,0,0
5004,Outback,Allison Scott,On Premise,Butler,Lite,24/12oz NR,6,6,2
5008,Celtic Crossings,Allison Scott,On Premise,Butler,Coors,24/12oz NR,2,2,2
5008,Celtic Crossings,Allison Scott,On Premise,Butler,Coors,2/12/12oz NR,2,0,0
5008,Celtic Crossings,Allison Scott,On Premise,Butler,Coors Light,15.5 Gal Keg,7,2,2
5008,Celtic Crossings,Allison Scott,On Premise,Butler,Coors Light,24/12oz NR,40,22,5
5008,Celtic Crossings,Allison Scott,On Premise,Butler,Lite,15.5 Gal Keg,18,8,6
5008,Celtic Crossings,Allison Scott,On Premise,Butler,Lite,24/12oz NR,77,30,4
5008,Celtic Crossings,Allison Scott,On Premise,Butler,Lite,2/12/12oz NR,10,10,1
58005,Feathers (A),Allison Scott,On Premise,River Edge,Lite,1/4 BBL Keg (7.75 Gal),5,2,1
7003,Blu Ale House,Allison Scott,On Premise,Riverdale,Coors,24/12oz NR,12,8,6
7003,Blu Ale House,Allison Scott,On Premise,Riverdale,Coors,2/12/12oz NR,7,0,0
7003,Blu Ale House,Allison Scott,On Premise,Riverdale,Coors Light,15.5 Gal Keg,10,5,5
7003,Blu Ale House,Allison Scott,On Premise,Riverdale,Coors Light,24/12oz NR,10,7,6
7003,Blu Ale House,Allison Scott,On Premise,Riverdale,Lite,15.5 Gal Keg,13,8,8
7003,Blu Ale House,Allison Scott,On Premise,Riverdale,Lite,24/12oz NR,28,11,7
7005,Chili's (Riverdale),Allison Scott,On Premise,Riverdale,Coors Light,15.5 Gal Keg,5,2,2
7005,Chili's (Riverdale),Allison Scott,On Premise,Riverdale,Coors Light,24/12oz NR,4,0,0
7005,Chili's (Riverdale),Allison Scott,On Premise,Riverdale,Lite,15.5 Gal Keg,12,6,6
7005,Chili's (Riverdale),Allison Scott,On Premise,Riverdale,Lite,4/6/12oz NR,1,0,0
7005,Chili's (Riverdale),Allison Scott,On Premise,Riverdale,Lite,24/12oz NR,5,0,0
8004,The Side Door (P),Allison Scott,On Premise,Pompton Lakes,Coors,24/12oz NR,4,2,1
8004,The Side Door (P),Allison Scott,On Premise,Pompton Lakes,Coors Light,24/12oz NR,42,22,6
8004,The Side Door (P),Allison Scott,On Premise,Pompton Lakes,Coors Light,30/12oz Can,12,12,6
8004,The Side Door (P),Allison Scott,On Premise,Pompton Lakes,Lite,24/12oz NR,123,34,5
8004,The Side Door (P),Allison Scott,On Premise,Pompton Lakes,Lite,2/12/12oz NR,2,10,1
8006,pompton crafthouse,Allison Scott,On Premise,Pompton Lakes,Lite,15.5 Gal Keg,9,2,1
8006,pompton crafthouse,Allison Scott,On Premise,Pompton Lakes,Lite,2/12/12oz Can,11,5,1
8014,Macks American Bar/Grill,Allison Scott,On Premise,Pompton Lakes,Coors Light,24/12oz NR,30,15,3
8014,Macks American Bar/Grill,Allison Scott,On Premise,Pompton Lakes,Lite,24/12oz NR,20,4,1
8015,Thatcher Mc Ghees (A),Allison Scott,On Premise,Pompton Lakes,Coors Light,15.5 Gal Keg,17,9,5
8015,Thatcher Mc Ghees (A),Allison Scott,On Premise,Pompton Lakes,Coors Light,24/12oz NR,100,25,1
8015,Thatcher Mc Ghees (A),Allison Scott,On Premise,Pompton Lakes,Lite,15.5 Gal Keg,35,18,8
8015,Thatcher Mc Ghees (A),Allison Scott,On Premise,Pompton Lakes,Lite,1/4 BBL Keg (7.75 Gal),5,10,6
8015,Thatcher Mc Ghees (A),Allison Scott,On Premise,Pompton Lakes,Lite,24/12oz NR,233,100,5
9002,Tavern 5_2,Allison Scott,On Premise,Pompton Plains,Coors Light,24/12oz NR,14,6,5
9002,Tavern 5_2,Allison Scott,On Premise,Pompton Plains,Lite,24/12oz NR,27,8,4
9002,Tavern 5_2,Allison Scott,On Premise,Pompton Plains,Lite,2/12/12oz NR,3,3,1
9005,The Legacy Castle,Allison Scott,On Premise,Pompton Plains,Coors Light,24/12oz NR,25,15,1
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors,24/12oz NR,2,0,0
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors,4/6/12oz NR,11,7,4
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors,2/12/12oz NR,14,8,2
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors,2/12/12oz Can,16,14,4
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors,30/12oz Can,20,30,2
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors,1/12/24oz Can,4,16,3
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,4/6/7oz NR,3,8,2
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,4/6/8oz Can,2,1,1
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,4/6/12oz NR,7,6,5
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,2/12/12oz NR,2,8,4
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,24/12oz NR,30,20,2
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,18/12oz NR,40,26,5
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,2/12/12oz Can,65,34,6
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,30/12oz Can,144,110,4
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,18/12oz Can,34,14,5
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,4/6/16oz Can,6,14,5
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,18/16oz Btl,11,23,5
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,12/40oz NR,2,0,0
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Coors Light,1/12/24oz Can,29,37,3
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Lite,4/6/12oz NR,11,8,3
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Lite,24/12oz NR,17,21,3
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Lite,2/12/12oz NR,25,7,2
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Lite,18/16oz Btl,20,20,4
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Lite,2/12/12oz Can,49,35,5
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Lite,30/12oz Can,91,95,3
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Lite,18/12oz Can,48,37,5
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Lite,1/12/24oz Can,25,13,4
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Peroni,2/12/11.2oz NR,12,6,1
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Peroni,4/6/11.2oz NR,7,9,2
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Peroni,1/12/24oz Can,1,0,0
10003,Buy Rite W &L Pompton(P),Anthony Palmisano,Off Premise,Pompton Plains,Peroni,4/6/11.2oz NR,6,0,0
1002,Country Cottage Rest (P),Anthony Palmisano,On Premise,West Milford,Coors Light,15.5 Gal Keg,5,1,1
1002,Country Cottage Rest (P),Anthony Palmisano,On Premise,West Milford,Coors Light,4/6/12oz NR,4,0,0
1002,Country Cottage Rest (P),Anthony Palmisano,On Premise,West Milford,Coors Light,24/12oz NR,5,2,1
1002,Country Cottage Rest (P),Anthony Palmisano,On Premise,West Milford,Lite,4/6/12oz NR,35,14,7
1004,The Vreeland Store,Anthony Palmisano,On Premise,West Milford,Coors,4/6/12oz NR,1,0,0
1004,The Vreeland Store,Anthony Palmisano,On Premise,West Milford,Coors Light,4/6/12oz NR,2,3,3
1004,The Vreeland Store,Anthony Palmisano,On Premise,West Milford,Lite,4/6/12oz NR,4,1,1
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Coors,4/6/12oz NR,3,5,1
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Coors,2/12/12oz Can,15,10,1
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Coors,18/12oz Can,10,0,0
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Coors,30/12oz Can,20,24,2
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Coors Light,4/6/12oz NR,5,5,1
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Coors Light,24/12oz NR,20,5,1
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Coors Light,2/12/12oz Can,30,10,1
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Coors Light,1/24/12oz Can,20,0,0
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Lite,4/6/12oz NR,11,0,0
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Lite,24/12oz NR,20,15,2
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Lite,2/12/12oz NR,15,0,0
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Lite,2/12/12oz Can,30,10,1
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Lite,30/12oz Can,100,0,0
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Lite,1/24/12oz Can,40,25,1
1009,Hootch Hut (P),Anthony Palmisano,Off Premise,West Milford,Lite,1/12/24oz Can,5,0,0
