Customer Num,Customer Name,Area,Shipping Address,City,Date,Sales Rep Name,District Manager Name,Brand,Brand Family,Supplier,Units   2026
24031,Tommy's Tavern & Tap (Clifton),Passaic,826 Route 3 Clifton Nj,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,2.00
76005,Midland Brewhouse (A),Bergen,374 North Midland Ave,Saddle Brook,7/8/2026,Paul Mclaughlin,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
230929,Airport Pub & Pkg,Sussex,65 County Rd 639,Sussex,7/8/2026,Anthony Palmisano,Chris McCrohan,Dogfish Head Grateful Dead Juicy Pale Ale,Dogfish Head Beer,Boston Beer Company,1.00
56016,Chapala Grill - Bergenfield,Bergen,52 S Washington Ave,Bergenfield,7/8/2026,Paul Mclaughlin,Chris McCrohan,Modelo Negra,Modelo Negra,Constellation Brands,1.00
230405,Sheridan Lodge (P),Sussex,631 Limecrest Rd,Newton,7/8/2026,Brian Sengebush,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
1024,Buffalo Wild Wings (Rockaway),Morris 1,343 Mount Hope Ave,Rockaway,7/8/2026,Brian Sengebush,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
191505,Mckenna's Pub (P),Morris 1,260 Espanong Rd,Lake Hopatcong,7/8/2026,Brian Sengebush,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
83011,Stone & Rail,Bergen,175 Rock Rd,Glen Rock,7/8/2026,Mike Ast,Paul Deady,Dogfish Head Grateful Dead Juicy Pale Ale,Dogfish Head Beer,Boston Beer Company,1.00
83011,Stone & Rail,Bergen,175 Rock Rd,Glen Rock,7/8/2026,Mike Ast,Paul Deady,Samuel Adams Cherry Wheat,Samuel Adams,Boston Beer Company,1.00
24019,Sharky's Wings(P),Passaic,545 Highland Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Coors Banquet,Coors,MolsonCoors Beverage Company,1.00
151028,Faubourg Montclair,Essex,544 Bloomfield Ave,Montclair,7/8/2026,Michael Harboy,Mike Kennedy,Montauk Wave Chaser IPA,Montauk,Montauk Brewing Co,1.00
12043,Outback Stkhse(P)Wayne,Passaic,189 Berdan Avenue,Wayne,7/8/2026,Allison Scott,Chris McCrohan,Foster's Lager,Fosters,MolsonCoors Beverage Company,1.00
25049,Yesterdays (P),Passaic,70 Main Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
170260,Schmitty's,Hudson,359 First Street,Hoboken,7/8/2026,Jaime Colonna,Mike Kennedy,Doc's Pear,Doc's,Warwick Valley,1.00
28008,Tavern On Ridge,Sales,14 Ridge Road,North Arlington,7/8/2026,Nick Melissari,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
150619,Grasshopper Cedar Grove,Essex,292 Grove Ave,Cedar Grove,7/8/2026,Michael Harboy,Mike Kennedy,Evil Genius Stacy's Mom,Evil Genius,Evil Genius,1.00
191209,Valley Tavern,Morris 1,5604 Berkshire Valley Rd,Oak Ridge,7/8/2026,Anthony Palmisano,Chris McCrohan,New Belgium Voodoo Ranger IPA,Voodoo Family,New Belgium Brewing Company,1.00
81024,Anthony's Coal Fired Pizza (Fair Lawn),Bergen,2101 Promenade Blvd,Fair Lawn,7/8/2026,Paul Mclaughlin,Chris McCrohan,New Belgium Voodoo Ranger Juicy Haze IPA,Voodoo Family,New Belgium Brewing Company,1.00
80007,The Orange Lantern,Bergen,15 E Firehouse Lane,Paramus,7/8/2026,Nick Melissari,Chris McCrohan,Cape May IPA,Cape May,Cape May,1.00
170260,Schmitty's,Hudson,359 First Street,Hoboken,7/8/2026,Jaime Colonna,Mike Kennedy,Stone Buenaveza,Stone Brewing,Stone Brewing,1.00
56016,Chapala Grill - Bergenfield,Bergen,52 S Washington Ave,Bergenfield,7/8/2026,Paul Mclaughlin,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,2.00
29035,Marty Gra's (A),Bergen,601 Schuyler Ave,Lyndhurst,7/8/2026,Nick Melissari,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,2.00
39017,Bj's Rest & Brewhouse(A),Bergen,21 Teterboro Landing Dr,Teterboro,7/8/2026,Nick Melissari,Chris McCrohan,BJ'S Hard Root Beer,BJ'S Private Label Brewa,BJ'S Private Label Brew,1.00
77017,Hook & Reel,Bergen,100 Broaway Suite 13,Elmwood Park,7/8/2026,Matt Powierski,Denise Montes,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
83005,Glen Rock Inn,Bergen,222 Rock Rd,Glen Rock,7/8/2026,Mike Ast,Paul Deady,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
12037,Maggies Town Tavern Ii,Passaic,1082 Hamburg Turnpike,Wayne,7/8/2026,Allison Scott,Chris McCrohan,Peroni,Peroni,MolsonCoors Beverage Company,1.00
31043,House of Que (East Rutherford),Bergen,1 American Dream Way,East Rutherford,7/8/2026,Nick Melissari,Chris McCrohan,Lagunitas IPA,Lagunitas,Lagunitas Brewing Co,1.00
170266,San Patricios Jersey City,Hudson,8 Erie St A,Jersey City,7/8/2026,Dylan Rubino,Mike Kennedy,Weihenstephen Hefe-Weiss,Weihenstephaner,Total Beverage Solutions,-2.00
150139,Mompou Restaurant,Essex,77 Ferry St,Newark,7/8/2026,Alisa Acciardi,Mike Kennedy,ESTRELLA,Estrella,US Beverage,3.00
24019,Sharky's Wings(P),Passaic,545 Highland Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
49004,Dino's Bar & Grill,Bergen,1466 River Rd,Edgewater,7/8/2026,Nick Melissari,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
4007,Karls Stumble Inn,Passaic,231 Hamburg Turnpike,Bloomingdale,7/8/2026,Anthony Palmisano,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
25049,Yesterdays (P),Passaic,70 Main Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
65006,Gerry's Place,Bergen,595 Broadway,Norwood,7/8/2026,Paul Mclaughlin,Chris McCrohan,Pacifico,Pacifico,Constellation Brands,1.00
20081,Hacienda (P),Passaic,102 Mclean Blvd,Paterson,7/8/2026,Pablo Lopez,Denise Montes,Modelo Especial,Modelo Especial,Constellation Brands,1.00
230422,Boomer Bar (P) & Grill,Sussex,1 Co Rd 521,Newton,7/8/2026,Brian Sengebush,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
191505,Mckenna's Pub (P),Morris 1,260 Espanong Rd,Lake Hopatcong,7/8/2026,Brian Sengebush,Chris McCrohan,Leinenkugel's Summer Shandy,Leinenkugel,MolsonCoors Beverage Company,1.00
190707,The Exchange,Morris 1,160 E Main St,Rockaway,7/8/2026,Brian Sengebush,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,2.00
28008,Tavern On Ridge,Sales,14 Ridge Road,North Arlington,7/8/2026,Nick Melissari,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
24006,The Grand Saloon,Passaic,940 Van Houten Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
170260,Schmitty's,Hudson,359 First Street,Hoboken,7/8/2026,Jaime Colonna,Mike Kennedy,Montauk Wave Chaser IPA,Montauk,Montauk Brewing Co,1.00
250025,Abigails Cafe (Z),Union,804 W.Elizabeth Ave,Linden,7/8/2026,Andrew Lundy,Mike Kennedy,Hofbrau Original,Hofbrau Usa,Hofbrauhaus USA,1.00
1010,Jimmy Geez(North)Bar/Gril,Passaic,3219 Rt 23 South,Oak Ridge,7/8/2026,Anthony Palmisano,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
8015,Thatcher Mc Ghees (A),Passaic-FF,6 Wanaque Ave,Pompton Lakes,7/8/2026,Allison Scott,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
12043,Outback Stkhse(P)Wayne,Passaic,189 Berdan Avenue,Wayne,7/8/2026,Allison Scott,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
71001,Peppercorn's,Bergen,176 Colony Ave,Park Ridge,7/8/2026,Paul Mclaughlin,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
150655,Lufthansa Business Lounge,Essex,3 Brewster Rd Terminal B,Newark,7/8/2026,Hakan Sadik,Mike Kennedy,Hofbrau Original,Hofbrau Usa,Hofbrauhaus USA,3.00
150300,Obals Inn,Essex,439 Broad St,Bloomfield,7/8/2026,Alisa Acciardi,Mike Kennedy,Montauk Surf Beer Golden Ale,Montauk,Montauk Brewing Co,1.00
24019,Sharky's Wings(P),Passaic,545 Highland Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Sierra Nevada Hazy Little Thing IPA,Sierra Nevada,Sierra Nevada Brewing Company,1.00
12037,Maggies Town Tavern Ii,Passaic,1082 Hamburg Turnpike,Wayne,7/8/2026,Allison Scott,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
190220,Reservoir Tavern(A),Morris 1,92 Parsippany Blvd,Boonton,7/8/2026,Brian Sengebush,Chris McCrohan,Dogfish Head 60 Minute IPA,Dogfish Head Beer,Boston Beer Company,2.00
190712,White Meadow Lake Cc,Morris 1,100 White Meadow Rd,Rockaway,7/8/2026,Robin Feldman,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,2.00
1033,D'Boathaus Restaurant,Passaic-FF,322 Lakeside Road,Hewitt,7/8/2026,Anthony Palmisano,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
190712,White Meadow Lake Cc,Morris 1,100 White Meadow Rd,Rockaway,7/8/2026,Robin Feldman,Chris McCrohan,Leinenkugel's Summer Shandy,Leinenkugel,MolsonCoors Beverage Company,2.00
24019,Sharky's Wings(P),Passaic,545 Highland Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Dogfish Head 60 Minute IPA,Dogfish Head Beer,Boston Beer Company,1.00
24031,Tommy's Tavern & Tap (Clifton),Passaic,826 Route 3 Clifton Nj,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,2.00
1024,Buffalo Wild Wings (Rockaway),Morris 1,343 Mount Hope Ave,Rockaway,7/8/2026,Brian Sengebush,Chris McCrohan,Sierra Nevada Hazy Little Thing IPA,Sierra Nevada,Sierra Nevada Brewing Company,1.00
231211,Tony's Pizza (P),Sussex,2771 NJ-23,Stockholm,7/8/2026,Anthony Palmisano,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
83005,Glen Rock Inn,Bergen,222 Rock Rd,Glen Rock,7/8/2026,Mike Ast,Paul Deady,Pacifico,Pacifico,Constellation Brands,1.00
88002,Nellie's Place (P),Bergen,9 Franklin Tpk,Waldwick,7/8/2026,Nick Melissari,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,2.00
20081,Hacienda (P),Passaic,102 Mclean Blvd,Paterson,7/8/2026,Pablo Lopez,Denise Montes,Modelo Negra,Modelo Negra,Constellation Brands,1.00
9002,Tavern 5_2,Morris 3,710 Newark Pompton Turnpi,Pompton Plains,7/8/2026,Allison Scott,Chris McCrohan,Dogfish Head Grateful Dead Juicy Pale Ale,Dogfish Head Beer,Boston Beer Company,1.00
39017,Bj's Rest & Brewhouse(A),Bergen,21 Teterboro Landing Dr,Teterboro,7/8/2026,Nick Melissari,Chris McCrohan,BJ'S Grass Attack Cold IPA,BJ'S Private Label Brewa,BJ'S Private Label Brew,1.00
24026,Rock Bar,Passaic,414 Main Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
14003,Murph's Bar & Liquor,Passaic,375 Union Blvd,Totowa,7/8/2026,Allison Scott,Chris McCrohan,Coors Banquet,Coors,MolsonCoors Beverage Company,1.00
88002,Nellie's Place (P),Bergen,9 Franklin Tpk,Waldwick,7/8/2026,Nick Melissari,Chris McCrohan,Dogfish Head 60 Minute IPA,Dogfish Head Beer,Boston Beer Company,1.00
1010,Jimmy Geez(North)Bar/Gril,Passaic,3219 Rt 23 South,Oak Ridge,7/8/2026,Anthony Palmisano,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
231210,Bally Owen Golf Club,Sussex,105 Wheatsworth Rd,Hamburg,7/8/2026,Anthony Palmisano,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
178011,The Highwood,Hudson,500 Ave @ Port Imperial,Weehawken,7/8/2026,Jaime Colonna,Mike Kennedy,Sapporo Premium,Sapporo,Sapporo,2.00
39017,Bj's Rest & Brewhouse(A),Bergen,21 Teterboro Landing Dr,Teterboro,7/8/2026,Nick Melissari,Chris McCrohan,BJ'S Oasis Amber,BJ'S Private Label Brewa,BJ'S Private Label Brew,1.00
15074,Bask 46,Passaic,1530 Rt 46 West,Woodland Park,7/8/2026,Allison Scott,Chris McCrohan,Sierra Nevada Hazy Little Thing IPA,Sierra Nevada,Sierra Nevada Brewing Company,1.00
8015,Thatcher Mc Ghees (A),Passaic-FF,6 Wanaque Ave,Pompton Lakes,7/8/2026,Allison Scott,Chris McCrohan,Sierra Nevada Hazy Little Thing IPA,Sierra Nevada,Sierra Nevada Brewing Company,1.00
1024,Buffalo Wild Wings (Rockaway),Morris 1,343 Mount Hope Ave,Rockaway,7/8/2026,Brian Sengebush,Chris McCrohan,Angry Orchard Crisp Apple,Angry Orchard,Boston Beer Company,1.00
83011,Stone & Rail,Bergen,175 Rock Rd,Glen Rock,7/8/2026,Mike Ast,Paul Deady,Angry Orchard Crisp Apple,Angry Orchard,Boston Beer Company,1.00
190108,Harrigan's Rest. (P),Morris 1,144 Main Rd,Montville,7/8/2026,Brian Sengebush,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
29036,Mr.Bruno's,Bergen,439 Valley Brook Ave,Lyndhurst,7/8/2026,Nick Melissari,Chris McCrohan,Cape May IPA,Cape May,Cape May,1.00
12037,Maggies Town Tavern Ii,Passaic,1082 Hamburg Turnpike,Wayne,7/8/2026,Allison Scott,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
76005,Midland Brewhouse (A),Bergen,374 North Midland Ave,Saddle Brook,7/8/2026,Paul Mclaughlin,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
230929,Airport Pub & Pkg,Sussex,65 County Rd 639,Sussex,7/8/2026,Anthony Palmisano,Chris McCrohan,Leinenkugel's Summer Shandy,Leinenkugel,MolsonCoors Beverage Company,1.00
230929,Airport Pub & Pkg,Sussex,65 County Rd 639,Sussex,7/8/2026,Anthony Palmisano,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
60012,Grant Street Cafe (A),Bergen,25 Grant Ave.,Dumont,7/8/2026,Paul Mclaughlin,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,2.00
61002,Haworth Golf Club(A),Bergen,5 Lake Shore Dr,Haworth,7/8/2026,Paul Mclaughlin,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
71001,Peppercorn's,Bergen,176 Colony Ave,Park Ridge,7/8/2026,Paul Mclaughlin,Chris McCrohan,Montauk Surf Beer Golden Ale,Montauk,Montauk Brewing Co,1.00
24025,The Clif (P),Passaic,605 Clifton Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,2.00
83005,Glen Rock Inn,Bergen,222 Rock Rd,Glen Rock,7/8/2026,Mike Ast,Paul Deady,Miller Lite,Lite,MolsonCoors Beverage Company,2.00
25052,Uno Chicago Grl (A)Clifto,Passaic,426 Rt 3 W.River Frontcnt,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,2.00
1024,Buffalo Wild Wings (Rockaway),Morris 1,343 Mount Hope Ave,Rockaway,7/8/2026,Brian Sengebush,Chris McCrohan,Twisted Tea Original,Twisted Tea,Boston Beer Company,1.00
150014,Tierney's Tavern(A),Essex,138 Valley Road,Montclair,7/8/2026,Paul Mclaughlin,Chris McCrohan,Garage Beer Light,Garage Beer,Garage Beer,2.00
25052,Uno Chicago Grl (A)Clifto,Passaic,426 Rt 3 W.River Frontcnt,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Samuel Adams Boston Lager,Samuel Adams,Boston Beer Company,1.00
24019,Sharky's Wings(P),Passaic,545 Highland Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,2.00
80007,The Orange Lantern,Bergen,15 E Firehouse Lane,Paramus,7/8/2026,Nick Melissari,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
1024,Buffalo Wild Wings (Rockaway),Morris 1,343 Mount Hope Ave,Rockaway,7/8/2026,Brian Sengebush,Chris McCrohan,Sam Adams Juicy IPA,Samuel Adams,Boston Beer Company,1.00
178011,The Highwood,Hudson,500 Ave @ Port Imperial,Weehawken,7/8/2026,Jaime Colonna,Mike Kennedy,Montauk Wave Chaser IPA,Montauk,Montauk Brewing Co,1.00
170192,Greene Hook Resturant,Hudson,70 Greene St,Jersey City,7/8/2026,Dylan Rubino,Mike Kennedy,Montauk Wave Chaser IPA,Montauk,Montauk Brewing Co,2.00
31052,Mozzarella Bar,Bergen,1 American Dream Way,East Rutherford,7/8/2026,Nick Melissari,Chris McCrohan,Heineken,Heineken USA,Heineken USA,1.00
25049,Yesterdays (P),Passaic,70 Main Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
24031,Tommy's Tavern & Tap (Clifton),Passaic,826 Route 3 Clifton Nj,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Peroni,Peroni,MolsonCoors Beverage Company,1.00
49076,Raku Izakaya (Z),Bergen,209 Main Street,Fort Lee,7/8/2026,Dan Lagala,Mike Engel,Sapporo Premium,Sapporo,Sapporo,1.00
230422,Boomer Bar (P) & Grill,Sussex,1 Co Rd 521,Newton,7/8/2026,Brian Sengebush,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
39017,Bj's Rest & Brewhouse(A),Bergen,21 Teterboro Landing Dr,Teterboro,7/8/2026,Nick Melissari,Chris McCrohan,BJ'S Lightswitch Lager,BJ'S Private Label Brewa,BJ'S Private Label Brew,1.00
84022,Park West Tavern,Bergen,30 Oak Street,Ridgewood,7/8/2026,Mike Ast,Paul Deady,Montauk Wave Chaser IPA,Montauk,Montauk Brewing Co,1.00
28008,Tavern On Ridge,Sales,14 Ridge Road,North Arlington,7/8/2026,Nick Melissari,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
39017,Bj's Rest & Brewhouse(A),Bergen,21 Teterboro Landing Dr,Teterboro,7/8/2026,Nick Melissari,Chris McCrohan,Dos Equis Lager Especial,Dos Equis,Heineken USA,1.00
24019,Sharky's Wings(P),Passaic,545 Highland Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
24031,Tommy's Tavern & Tap (Clifton),Passaic,826 Route 3 Clifton Nj,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Cape May Coastal Evacuation,Cape May,Cape May,1.00
150619,Grasshopper Cedar Grove,Essex,292 Grove Ave,Cedar Grove,7/8/2026,Michael Harboy,Mike Kennedy,Weihenstephen Hefe-Weiss,Weihenstephaner,Total Beverage Solutions,2.00
36015,Wallington Lane (Bowlero),Bergen,299 Paterson Ave,Wallington,7/8/2026,Paul Mclaughlin,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
230929,Airport Pub & Pkg,Sussex,65 County Rd 639,Sussex,7/8/2026,Anthony Palmisano,Chris McCrohan,Miller High Life,Miller High Life,MolsonCoors Beverage Company,1.00
25051,Portuguese Tavern Steak House,Passaic,507 Crooks Ave,Clifton,7/8/2026,Pablo Lopez,Denise Montes,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
39017,Bj's Rest & Brewhouse(A),Bergen,21 Teterboro Landing Dr,Teterboro,7/8/2026,Nick Melissari,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
12037,Maggies Town Tavern Ii,Passaic,1082 Hamburg Turnpike,Wayne,7/8/2026,Allison Scott,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
8015,Thatcher Mc Ghees (A),Passaic-FF,6 Wanaque Ave,Pompton Lakes,7/8/2026,Allison Scott,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
150014,Tierney's Tavern(A),Essex,138 Valley Road,Montclair,7/8/2026,Paul Mclaughlin,Chris McCrohan,Montauk Wave Chaser IPA,Montauk,Montauk Brewing Co,1.00
49076,Raku Izakaya (Z),Bergen,209 Main Street,Fort Lee,7/8/2026,Dan Lagala,Mike Engel,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
150050,Fitzgerald 1928,Essex,13 Herman St,Glen Ridge,7/8/2026,Alisa Acciardi,Mike Kennedy,Radeberger Pilsner,Radeberger,Radeberger USA,1.00
39017,Bj's Rest & Brewhouse(A),Bergen,21 Teterboro Landing Dr,Teterboro,7/8/2026,Nick Melissari,Chris McCrohan,BJ'S Brewhouse Blonde,BJ'S Private Label Brewa,BJ'S Private Label Brew,1.00
230428,O'reilly Pub (P),Sussex,271 Spring St,Newton,7/8/2026,Brian Sengebush,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
8015,Thatcher Mc Ghees (A),Passaic-FF,6 Wanaque Ave,Pompton Lakes,7/8/2026,Allison Scott,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
24026,Rock Bar,Passaic,414 Main Ave,Clifton,7/8/2026,Allison Scott,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
171018,Urban Coal House,Hudson,116 14th St,Hoboken,7/8/2026,Jaime Colonna,Mike Kennedy,Montauk Wave Chaser IPA,Montauk,Montauk Brewing Co,1.00
8014,Macks American Bar/Grill,Passaic,300 Wanaque Ave,Pompton Lakes,7/8/2026,Allison Scott,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
231213,The Kites (P),Sussex,2 Chamonix Drive,Vernon,7/7/2026,Anthony Palmisano,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,2.00
190607,Rockaway River Cc(P),Morris 1,39 Pocono Rd,Denville,7/7/2026,Robin Feldman,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,2.00
150137,Danahers,Essex,31 Passaic Ave,Fairfield,7/7/2026,Michael Harboy,Mike Kennedy,Evil Genius Stacy's Mom,Evil Genius,Evil Genius,2.00
80018,Millers Paramus Ale House,Bergen,270 Rt. 4 East,Paramus,7/7/2026,Nick Melissari,Chris McCrohan,Samuel Adams Boston Lager,Samuel Adams,Boston Beer Company,2.00
150137,Danahers,Essex,31 Passaic Ave,Fairfield,7/7/2026,Michael Harboy,Mike Kennedy,Doc's Pear,Doc's,Warwick Valley,2.00
11011,Sunset Pub & Grill(Z),Morris 3,425 Beaverbrook Rd,Lincoln Park,7/7/2026,Allison Scott,Chris McCrohan,Corona Light,Corona Light,Constellation Brands,1.00
231714,Mountain House Tav & Gril,Sussex,19 Us-206,Branchville,7/7/2026,Brian Sengebush,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
190601,Thatcher Mcghee's (A),Morris 1,53 Broadway,Denville,7/7/2026,Brian Sengebush,Chris McCrohan,Evil Genius Stacy's Mom,Evil Genius,Evil Genius,1.00
190018,Big Ed's (Circle Bowl),Morris 2,1107 Route 46 W,Ledgewood,7/7/2026,John O'Donoghue,Mike Kennedy,Doc's Apple,Doc's,Warwick Valley,1.00
1035,Old School Pub P),Passaic-FF,551 Warwick Tpke,Hewitt,7/7/2026,Anthony Palmisano,Chris McCrohan,Miller High Life,Miller High Life,MolsonCoors Beverage Company,2.00
190905,Rockaway River Barn,Morris 1,11 Greenpond Rd,Rockaway,7/7/2026,Brian Sengebush,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
78007,Woodstone Pizza B & G,Bergen,352 W. Passaic Street,Rochelle Park,7/7/2026,Nick Melissari,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
231708,American Lgn Branchville,Sussex,325 Us-206,Branchville,7/7/2026,Robin Feldman,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,2.00
86002,Doghouse Saloon (Z),Bergen,270 Pascack Rd,Washington Twsp,7/7/2026,Paul Mclaughlin,Chris McCrohan,Victory Cloud Walker Hazy Juicy IPA,Victory,Victory Brewing Company,1.00
