Sales Rep Assigned,Brand Family,Customer Num,Customer Name,Date,Placement Count   5/1/2026 - 7/31/2026,Placement Count   8/1/2026 - 8/31/2026,Cases   5/1/2026 - 7/31/2026,Cases   8/1/2026 - 8/31/2026
Allison Scott,Peroni,11011,Sunset Pub & Grill(Z),5/26/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,86002,Doghouse Saloon (Z),5/26/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,51014,Marriott (A) Teaneck,5/26/2026,1.00,,2.00,
Allison Scott,Peroni,24031,Tommy's Tavern & Tap (Clifton),5/26/2026,2.00,,4.00,
Allison Scott,Peroni,14008,The Barnyard and Carriage House,5/26/2026,1.00,,1.00,
Javier Melo,Coors,20055,Paruta's (A),5/26/2026,1.00,,10.00,
Anthony Palmisano,Coors,1035,Old School Pub P),5/26/2026,1.00,,3.00,
Nick Melissari,Coors,80018,Millers Paramus Ale House,5/26/2026,1.00,,1.00,
Allison Scott,Peroni,17009,Jimmy Geez (P),5/26/2026,1.00,,1.00,
Anthony Palmisano,Coors,230930,Brick & Brew,5/26/2026,1.00,,2.00,
Paul Mclaughlin,Coors,86002,Doghouse Saloon (Z),5/26/2026,1.00,,1.00,
Allison Scott,Coors,7003,Blu Ale House,5/26/2026,1.00,,1.00,
Phil Ernst,Peroni,76021,Saddle Brook Liquor & Bar,5/26/2026,3.00,,5.00,
Allison Scott,Coors,15006,Great Notch Inn(Z),5/22/2026,1.00,,5.00,
Allison Scott,Peroni,12037,Maggies Town Tavern Ii,5/22/2026,1.00,,1.00,
Dan Lagala,Peroni,53007,Giovanni's Bicycle Club,5/22/2026,1.00,,2.00,
Allison Scott,Peroni,12035,Preakness Hills (A) cc,5/22/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,59005,Hackensack Golf (A),5/22/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,68003,Aurora Restaurant,5/22/2026,1.00,,5.00,
Matt Powierski,Peroni,42014,Segovia Steak House(A),5/22/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,54001,Tenafly Pizza (Z),5/22/2026,1.00,,2.00,
Dan Lagala,Peroni,44025,Rudys (A),5/22/2026,1.00,,2.00,
Chris Payton,Coors,47017,Westside Village (A),5/22/2026,3.00,,-3.00,
Robin Feldman,Peroni,190908,4 Seasons Restaurant,5/22/2026,1.00,,1.00,
Robin Feldman,Peroni,30017,Renaissance Meadowlands,5/22/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,74021,Bar Mutz,5/22/2026,1.00,,7.00,
Paul Mclaughlin,Peroni,69005,Let's Meat Steakhouse,5/22/2026,1.00,,1.00,
Allison Scott,Peroni,22016,Johnny A's (P) Hitchn Pos,5/22/2026,1.00,,3.00,
Paul Mclaughlin,Peroni,63002,Alpine C.C. (Z),5/22/2026,1.00,,3.00,
Nick Melissari,Coors,38025,Rebar (Z),5/22/2026,1.00,,1.00,
Dan Lagala,Peroni,49072,JJ Dak,5/22/2026,1.00,,2.00,
Nick Melissari,Peroni,94002,Trovato's Due (Z),5/22/2026,1.00,,1.00,
Nick Melissari,Peroni,93002,Roxanne's A),5/22/2026,1.00,,3.00,
Allison Scott,Peroni,12065,"Buffalo Wild Wings - Wayne, NJ",5/22/2026,1.00,,1.00,
Mike Ast,Peroni,95001,Pazza,5/22/2026,2.00,,5.00,
Mike Ast,Peroni,84009,Mac Murphy,5/22/2026,1.00,,1.00,
Brian Sengebush,Coors,190704,Tavern On The Rocks,5/22/2026,1.00,,2.00,
Phil Ernst,Coors,76021,Saddle Brook Liquor & Bar,5/22/2026,1.00,,2.00,
Allison Scott,Peroni,24026,Rock Bar,5/22/2026,1.00,,1.00,
Nick Melissari,Peroni,32005,Biggies (A),5/22/2026,1.00,,1.00,
Chris Payton,Peroni,76014,Que Pasta (A),5/22/2026,1.00,,1.00,
Paul Mclaughlin,Coors,60002,QB's Bar and Grill,5/21/2026,1.00,,2.00,
Dan Lagala,Peroni,53004,Lefkes Restaurant,5/21/2026,1.00,,2.00,
Anthony Palmisano,Peroni,231309,The Stuffed Olive_2,5/21/2026,1.00,,2.00,
Nick Melissari,Peroni,88002,Nellie's Place (P),5/21/2026,3.00,,1.00,
Paul Mclaughlin,Peroni,81024,Anthony's Coal Fired Pizza (Fair Lawn),5/21/2026,1.00,,1.00,
Robin Feldman,Peroni,11004,Arca,5/21/2026,1.00,,1.00,
Allison Scott,Peroni,13002,The Little Falls Tavern,5/21/2026,1.00,,1.00,
Mike Ast,Coors,83008,Glen Rock Ac Clb(P),5/21/2026,1.00,,2.00,
Allison Scott,Peroni,13005,Sear,5/21/2026,1.00,,4.00,
Paul Mclaughlin,Peroni,59001,ORA,5/21/2026,1.00,,4.00,
Brian Sengebush,Peroni,190102,Lake Valhalla Club (P),5/21/2026,1.00,,1.00,
Nick Melissari,Peroni,92002,Anthony's CF Pizza (A) (Ramsey),5/21/2026,2.00,,3.00,
Paul Mclaughlin,Peroni,57007,New Bridge Inn(A),5/21/2026,2.00,,3.00,
Brian Sengebush,Peroni,190925,Olive Garden Rockaway,5/21/2026,1.00,,1.00,
Allison Scott,Peroni,12008,North Jersey C C,5/21/2026,1.00,,3.00,
Robin Feldman,Peroni,2005,Arta Trattoria (P),5/21/2026,1.00,,1.00,
Anthony Palmisano,Coors,191103,Whistle Stop (P),5/21/2026,3.00,,7.00,
Brian Sengebush,Peroni,230402,Bella Italio Rest.(P),5/21/2026,1.00,,1.00,
Brian Sengebush,Coors,190706,Mill Lane Tavern,5/21/2026,1.00,,1.00,
Allison Scott,Coors,15004,Blackjack Mulligan's Public House,5/21/2026,1.00,,2.00,
Allison Scott,Coors,21043,Duffy's Tavern (Z),5/21/2026,1.00,,5.00,
Anthony Palmisano,Coors,231207,Great Gorge Golf (A) Club,5/21/2026,1.00,,6.00,
Anthony Palmisano,Coors,231305,Early American Tavern,5/21/2026,1.00,,1.00,
Anthony Palmisano,Coors,231302,Thirsty Farmer,5/21/2026,1.00,,5.00,
Allison Scott,Coors,5008,Celtic Crossings,5/21/2026,1.00,,1.00,
Robin Feldman,Peroni,49067,Taverna Veranda,5/21/2026,2.00,,11.00,
Nick Melissari,Peroni,77003,Blue 42 Restaurant & Bar,5/21/2026,1.00,,2.00,
Allison Scott,Coors,14003,Murph's Bar & Liquor,5/20/2026,1.00,,1.00,
Nick Melissari,Peroni,45020,Tutto A Modo Mio,5/20/2026,1.00,,6.00,
Allison Scott,Coors,19012,Bottagra Rest (P),5/20/2026,1.00,,2.00,
Nick Melissari,Coors,80018,Millers Paramus Ale House,5/20/2026,2.00,,2.00,
Allison Scott,Peroni,14010,Uncorked (P),5/20/2026,1.00,,2.00,
Allison Scott,Coors,24019,Sharky's Wings(P),5/20/2026,1.00,,1.00,
Allison Scott,Peroni,19021,The Front Porch (Z),5/20/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,61004,Andiamo,5/20/2026,2.00,,2.00,
Nick Melissari,Peroni,80063,Eddie V's,5/20/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,69009,Rivervale Country Club,5/20/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,62003,Stern And Bow,5/20/2026,1.00,,1.00,
Anthony Palmisano,Coors,230930,Brick & Brew,5/20/2026,1.00,,1.00,
Derrick Laws,Peroni,20038,Patsy's (A) Tavern,5/20/2026,1.00,,1.00,
Allison Scott,Peroni,14003,Murph's Bar & Liquor,5/20/2026,1.00,,1.00,
Dave Ehlers,Peroni,52013,Lulu Lounge,5/20/2026,1.00,,4.00,
Robin Feldman,Coors,230433,Stillwater Area Vol Fire,5/20/2026,1.00,,3.00,
Allison Scott,Peroni,12038,Tommy's Tavern + Tap (Wayne),5/20/2026,1.00,,1.00,
Allison Scott,Coors,7003,Blu Ale House,5/20/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,67014,The Rockleigh C C (P),5/20/2026,1.00,,5.00,
Allison Scott,Peroni,19012,Bottagra Rest (P),5/20/2026,1.00,,3.00,
Allison Scott,Peroni,15067,Naxos Estiatorio,5/20/2026,1.00,,1.00,
Allison Scott,Peroni,24031,Tommy's Tavern & Tap (Clifton),5/20/2026,1.00,,1.00,
Robin Feldman,Coors,57015,Elks Post 2290 (Z),5/19/2026,1.00,,3.00,
Robin Feldman,Peroni,73007,Bensi (P),5/19/2026,1.00,,2.00,
Mike Ast,Peroni,84022,Park West Tavern,5/19/2026,1.00,,3.00,
Mike Ast,Coors,84022,Park West Tavern,5/19/2026,1.00,,-1.00,
Nick Melissari,Peroni,40024,Maggiano's Little(A)Italy,5/19/2026,1.00,,4.00,
Nick Melissari,Peroni,78007,Woodstone Pizza B & G,5/18/2026,1.00,,1.00,
Robin Feldman,Coors,231708,American Lgn Branchville,5/18/2026,1.00,,1.00,
Robin Feldman,Coors,70009,Montvale Fire Company,5/18/2026,1.00,,2.00,
Brian Sengebush,Coors,190214,Johnnie's Tavern,5/18/2026,1.00,,2.00,
Paul Mclaughlin,Coors,60012,Grant Street Cafe (A),5/18/2026,2.00,,0.00,
Allison Scott,Coors,8006,pompton crafthouse,5/18/2026,1.00,,3.00,
Robin Feldman,Coors,191203,American Lgn Oak Ridge Post 423,5/18/2026,1.00,,-3.00,
Allison Scott,Peroni,23001,Bogey's Sport Bar,5/15/2026,1.00,,1.00,
Dan Lagala,Peroni,44025,Rudys (A),5/15/2026,1.00,,2.00,
Brian Sengebush,Coors,231703,AG Pizza and Restaurant (Branchville),5/15/2026,1.00,,1.00,
Allison Scott,Peroni,24056,Jaime's (A),5/15/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,70004,Davey's Locker (A),5/15/2026,1.00,,1.00,
Anthony Palmisano,Coors,1214,Whiskey Wolf Tavern (P),5/15/2026,1.00,,3.00,
Allison Scott,Peroni,25009,Spuntino Wine Bar/Italian,5/15/2026,1.00,,10.00,
Allison Scott,Peroni,25004,Matthews Italian Rest,5/15/2026,1.00,,10.00,
Paul Mclaughlin,Coors,70008,Hearth & Tap Co.,5/15/2026,1.00,,3.00,
Brian Sengebush,Peroni,190813,Picatinney Golf(NAFIB4-22-A-0036),5/15/2026,1.00,,2.00,
Allison Scott,Peroni,12020,Lakeside Drive Tavern,5/15/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,52030,Sofia,5/15/2026,1.00,,3.00,
Paul Mclaughlin,Peroni,51005,Zina's Steakhouse & Grill,5/15/2026,1.00,,1.00,
Allison Scott,Coors,12026,WAYNE ALE HOUSE & PIZZA,5/15/2026,1.00,,1.00,
Nick Melissari,Peroni,93008,Nonna's Pizza,5/15/2026,1.00,,1.00,
Nick Melissari,Peroni,96005,The Brick House (P),5/14/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,71007,103 Prime Time,5/14/2026,1.00,,2.00,
Allison Scott,Coors,19012,Bottagra Rest (P),5/14/2026,1.00,,5.00,
Allison Scott,Coors,12065,"Buffalo Wild Wings - Wayne, NJ",5/14/2026,1.00,,1.00,
Paul Mclaughlin,Coors,60012,Grant Street Cafe (A),5/14/2026,2.00,,2.00,
Anthony Palmisano,Coors,230119,Smokey's Brick Oven Tav.,5/14/2026,1.00,,2.00,
Dan Lagala,Peroni,45015,Tivoli Restaurant,5/14/2026,1.00,,5.00,
Paul Mclaughlin,Peroni,67002,Brady's Fox Hunt Inn,5/14/2026,1.00,,1.00,
Allison Scott,Peroni,13015,Rare The Steakhouse (Z),5/14/2026,1.00,,1.00,
Brian Sengebush,Peroni,190220,Reservoir Tavern(A),5/14/2026,1.00,,2.00,
Allison Scott,Peroni,14004,Sushi Lounge,5/14/2026,1.00,,1.00,
Nick Melissari,Peroni,92002,Anthony's CF Pizza (A) (Ramsey),5/14/2026,1.00,,2.00,
Mike Ast,Coors,83008,Glen Rock Ac Clb(P),5/14/2026,1.00,,1.00,
Nick Melissari,Peroni,32008,Steve's Bar & Grill (A),5/14/2026,1.00,,1.00,
Anthony Palmisano,Coors,191207,Daily Planet (A),5/14/2026,1.00,,5.00,
Phil Ernst,Peroni,76021,Saddle Brook Liquor & Bar,5/14/2026,2.00,,3.00,
Nick Melissari,Peroni,80042,Olive Garden Paramus,5/14/2026,1.00,,1.00,
Nick Melissari,Peroni,94002,Trovato's Due (Z),5/14/2026,1.00,,2.00,
Robin Feldman,Peroni,12006,Novelli (P),5/14/2026,1.00,,1.00,
Nick Melissari,Peroni,96001,Wyckoff Tavern Kitchen and Bar,5/14/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,81024,Anthony's Coal Fired Pizza (Fair Lawn),5/14/2026,1.00,,1.00,
Matt Powierski,Peroni,37060,Pazza Luna (P),5/14/2026,1.00,,1.00,
Brian Sengebush,Peroni,190707,The Exchange,5/14/2026,1.00,,2.00,
Jim Heaney,Peroni,30030,Sonoma Bistro,5/14/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,74010,Osteria Crescendo,5/14/2026,1.00,,2.00,
Allison Scott,Peroni,15067,Naxos Estiatorio,5/14/2026,2.00,,3.00,
Derrick Laws,Peroni,15008,Westmount Country Club,5/14/2026,1.00,,4.00,
Matt Powierski,Peroni,37001,Good Fella's (Z) Rest.,5/14/2026,1.00,,3.00,
Paul Mclaughlin,Peroni,71004,Four Leaves,5/14/2026,1.00,,1.00,
Dan Lagala,Coors,49076,Raku Izakaya (Z),5/14/2026,1.00,,-1.00,
Allison Scott,Peroni,12014,Olive Garden (A) Wayne,5/14/2026,1.00,,1.00,
Allison Scott,Peroni,19012,Bottagra Rest (P),5/14/2026,1.00,,1.00,
Robin Feldman,Peroni,15077,E & V (A) Restaurant,5/14/2026,1.00,,1.00,
Allison Scott,Peroni,12035,Preakness Hills (A) cc,5/14/2026,1.00,,1.00,
Nick Melissari,Peroni,32026,Gianna's (Z),5/13/2026,1.00,,5.00,
Nick Melissari,Peroni,94013,Portobello Feasts,5/13/2026,1.00,,1.00,
Nick Melissari,Coors,39018,Texas Roadhouse,5/13/2026,1.00,,1.00,
Anthony Palmisano,Coors,230930,Brick & Brew,5/13/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,62003,Stern And Bow,5/13/2026,1.00,,1.00,
Nick Melissari,Peroni,94003,Segovia Tavern,5/13/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,62011,Sear House (A),5/13/2026,1.00,,2.00,
Robin Feldman,Peroni,9001,Pompton Queen (P),5/13/2026,1.00,,4.00,
Dan Lagala,Peroni,53004,Lefkes Restaurant,5/13/2026,1.00,,2.00,
Anthony Palmisano,Coors,230929,Airport Pub & Pkg,5/13/2026,1.00,,5.00,
Nick Melissari,Coors,80018,Millers Paramus Ale House,5/13/2026,1.00,,1.00,
Robin Feldman,Peroni,73007,Bensi (P),5/13/2026,2.00,,3.00,
Anthony Palmisano,Coors,1028,J & S Roadhouse,5/13/2026,1.00,,2.00,
Allison Scott,Peroni,24031,Tommy's Tavern & Tap (Clifton),5/13/2026,1.00,,1.00,
Robin Feldman,Peroni,15079,American Lgn Totowa,5/13/2026,1.00,,7.00,
Mike Ast,Peroni,95001,Pazza,5/13/2026,1.00,,4.00,
Robin Feldman,Peroni,3012,Tree Tavern (A),5/13/2026,1.00,,3.00,
Allison Scott,Peroni,24048,Dante's,5/13/2026,1.00,,1.00,
Allison Scott,Peroni,14008,The Barnyard and Carriage House,5/13/2026,2.00,,6.00,
Paul Mclaughlin,Peroni,39010,Players Club (Z),5/13/2026,1.00,,1.00,
Allison Scott,Peroni,14003,Murph's Bar & Liquor,5/13/2026,1.00,,1.00,
Nick Melissari,Peroni,80040,Biagio's,5/13/2026,1.00,,1.00,
Robin Feldman,Peroni,84021,Upper Ridgewood Tennis(A),5/13/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,59005,Hackensack Golf (A),5/13/2026,1.00,,1.00,
Allison Scott,Peroni,12038,Tommy's Tavern + Tap (Wayne),5/12/2026,1.00,,1.00,
Nick Melissari,Peroni,49085,Tommy's Tavern + Tap (Edgewater),5/12/2026,1.00,,1.00,
Allison Scott,Peroni,13002,The Little Falls Tavern,5/12/2026,2.00,,2.00,
Allison Scott,Coors,8006,pompton crafthouse,5/12/2026,1.00,,1.00,
Anthony Palmisano,Peroni,231213,The Kites (P),5/12/2026,1.00,,1.00,
Allison Scott,Peroni,17009,Jimmy Geez (P),5/12/2026,1.00,,1.00,
Allison Scott,Coors,12026,WAYNE ALE HOUSE & PIZZA,5/12/2026,1.00,,1.00,
Dan Lagala,Peroni,49034,In Napoli (A),5/12/2026,1.00,,3.00,
Paul Mclaughlin,Peroni,61003,White Beeches Golf Club,5/12/2026,1.00,,1.00,
Allison Scott,Peroni,11011,Sunset Pub & Grill(Z),5/12/2026,1.00,,1.00,
Allison Scott,Peroni,10001,cherry's,5/12/2026,1.00,,1.00,
Javier Melo,Coors,20055,Paruta's (A),5/12/2026,1.00,,10.00,
Nick Melissari,Peroni,49043,De Novo European Pub,5/12/2026,1.00,,1.00,
Brian Sengebush,Peroni,230411,Cesco's Pizza (P),5/12/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,40008,Tavern 61 (Z),5/12/2026,1.00,,3.00,
Nick Melissari,Peroni,31048,Song'E Napule,5/12/2026,1.00,,10.00,
Paul Mclaughlin,Coors,60012,Grant Street Cafe (A),5/12/2026,1.00,,1.00,
Brian Sengebush,Coors,231715,Gyp's Tavern,5/12/2026,1.00,,5.00,
Allison Scott,Peroni,12057,YARD HOUSE 8384,5/12/2026,1.00,,1.00,
Paul Mclaughlin,Coors,41023,The Whiskey Priest (Hackensack),5/12/2026,1.00,,1.00,
Allison Scott,Peroni,19012,Bottagra Rest (P),5/12/2026,1.00,,12.00,
Robin Feldman,Peroni,9009,Cedar Crest Village(607),5/11/2026,1.00,,1.00,
Nick Melissari,Coors,92007,Brady's At(A)The Station,5/11/2026,1.00,,2.00,
Anthony Palmisano,Coors,1035,Old School Pub P),5/11/2026,1.00,,3.00,
Allison Scott,Peroni,15067,Naxos Estiatorio,5/8/2026,1.00,,2.00,
Robin Feldman,Peroni,191524,GRIFFIN & HOWE,5/8/2026,1.00,,5.00,
Nick Melissari,Peroni,31013,Elia Restaurant,5/8/2026,1.00,,4.00,
Paul Mclaughlin,Peroni,67001,Olar Noso,5/8/2026,1.00,,6.00,
Anthony Palmisano,Coors,231305,Early American Tavern,5/8/2026,1.00,,1.00,
Robin Feldman,Coors,1030,Elks Post 2236 (P),5/8/2026,1.00,,2.00,
Robin Feldman,Peroni,192156,Hapgoods Restaurant,5/8/2026,1.00,,1.00,
Chris Payton,Peroni,81018,B R C Catering (P),5/8/2026,1.00,,2.00,
Nick Melissari,Peroni,29014,Bar 503,5/8/2026,2.00,,2.00,
Nick Melissari,Peroni,30031,Paisano's,5/8/2026,1.00,,4.00,
Dan Lagala,Peroni,49072,JJ Dak,5/8/2026,1.00,,1.00,
Nick Melissari,Peroni,37034,Blackjack Mulligans(P) (Garfield),5/8/2026,1.00,,-1.00,
Paul Mclaughlin,Coors,70008,Hearth & Tap Co.,5/8/2026,1.00,,3.00,
Paul Mclaughlin,Peroni,71005,Park Steakhouse,5/8/2026,1.00,,1.00,
Robin Feldman,Peroni,190607,Rockaway River Cc(P),5/8/2026,1.00,,3.00,
Nick Melissari,Peroni,85003,Arturo's Restaurnt,5/8/2026,1.00,,1.00,
Robin Feldman,Coors,12066,Residence Inn,5/8/2026,1.00,,1.00,
Phil Ernst,Coors,76021,Saddle Brook Liquor & Bar,5/8/2026,1.00,,15.00,
Robin Feldman,Peroni,15049,Francesco's In The Park,5/8/2026,1.00,,4.00,
Office Tell Sell,Peroni,44032,Rustica Bar & Restaurant,5/8/2026,1.00,,3.00,
Brian Sengebush,Peroni,190219,Columbia Inn,5/8/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,70008,Hearth & Tap Co.,5/8/2026,1.00,,1.00,
Dan Lagala,Peroni,44025,Rudys (A),5/8/2026,1.00,,1.00,
Brian Sengebush,Coors,191508,Elks Post 782 (Z),5/8/2026,1.00,,2.00,
Anthony Palmisano,Coors,1023,The New Jessies Kettle(P),5/8/2026,1.00,,5.00,
Chris Payton,Coors,45005,Colonial Bar,5/8/2026,1.00,,1.00,
Dan Lagala,Peroni,49048,River Palm (A),5/8/2026,1.00,,3.00,
Robin Feldman,Peroni,15079,American Lgn Totowa,5/8/2026,1.00,,2.00,
Allison Scott,Peroni,12008,North Jersey C C,5/7/2026,1.00,,2.00,
Dan Lagala,Coors,44047,Sedona Tap House,5/7/2026,1.00,,-1.00,
Allison Scott,Peroni,22016,Johnny A's (P) Hitchn Pos,5/7/2026,1.00,,2.00,
Paul Mclaughlin,Coors,60002,QB's Bar and Grill,5/7/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,41027,Cubby's (P),5/7/2026,1.00,,1.00,
Mike Ast,Coors,83008,Glen Rock Ac Clb(P),5/7/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,56004,Jack E Pooh's,5/7/2026,1.00,,1.00,
Anthony Palmisano,Coors,4007,Karls Stumble Inn,5/7/2026,1.00,,1.00,
Allison Scott,Coors,24061,Breaker Billiards,5/7/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,71011,Marriott (P) Park Ridge,5/7/2026,1.00,,1.00,
Allison Scott,Coors,23013,Vfw 7165 (P),5/7/2026,1.00,,1.00,
Javier Melo,Coors,20061,Seguidilla 56 Lounge & Liquors,5/7/2026,1.00,,20.00,
Robin Feldman,Peroni,11004,Arca,5/7/2026,1.00,,2.00,
Paul Mclaughlin,Coors,41010,Lenoras Bar (P),5/7/2026,1.00,,1.00,
Nick Melissari,Peroni,94002,Trovato's Due (Z),5/7/2026,1.00,,2.00,
Nick Melissari,Peroni,93007,Rp Prime Restaurant,5/7/2026,1.00,,5.00,
Anthony Palmisano,Coors,3011,Flip's Bar (P),5/7/2026,1.00,,1.00,
Jim Heaney,Peroni,30030,Sonoma Bistro,5/7/2026,1.00,,2.00,
Allison Scott,Peroni,19021,The Front Porch (Z),5/7/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,68003,Aurora Restaurant,5/6/2026,1.00,,5.00,
Brian Sengebush,Peroni,190925,Olive Garden Rockaway,5/6/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,81024,Anthony's Coal Fired Pizza (Fair Lawn),5/6/2026,1.00,,1.00,
Anthony Palmisano,Coors,231309,The Stuffed Olive_2,5/6/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,62011,Sear House (A),5/6/2026,1.00,,3.00,
Derrick Laws,Peroni,20038,Patsy's (A) Tavern,5/6/2026,1.00,,1.00,
Anthony Palmisano,Coors,1010,Jimmy Geez(North)Bar/Gril,5/6/2026,1.00,,1.00,
Derrick Laws,Peroni,15008,Westmount Country Club,5/6/2026,1.00,,2.00,
Brian Sengebush,Coors,230405,Sheridan Lodge (P),5/6/2026,1.00,,1.00,
Dan Lagala,Peroni,53004,Lefkes Restaurant,5/6/2026,1.00,,2.00,
Nick Melissari,Coors,41026,Amc- Shops @ Riverside P,5/6/2026,1.00,,1.00,
Nick Melissari,Peroni,30032,Panebianco Cucina Italiana,5/6/2026,1.00,,4.00,
Allison Scott,Peroni,19012,Bottagra Rest (P),5/6/2026,2.00,,6.00,
Paul Mclaughlin,Peroni,71004,Four Leaves,5/6/2026,1.00,,1.00,
Brian Sengebush,Peroni,190217,Nostrana Ristorante,5/6/2026,2.00,,8.00,
Mike Ast,Peroni,84015,The Office 2131 Ridgewood,5/6/2026,1.00,,1.00,
Dan Lagala,Peroni,49034,In Napoli (A),5/6/2026,1.00,,2.00,
Nick Melissari,Peroni,49047,LaNoma Italian Steakhouse,5/6/2026,1.00,,5.00,
Paul Mclaughlin,Peroni,59001,ORA,5/6/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,61004,Andiamo,5/6/2026,1.00,,1.00,
Anthony Palmisano,Coors,230930,Brick & Brew,5/6/2026,1.00,,1.00,
Robin Feldman,Peroni,31009,Vesta Wood Fired Pizza,5/6/2026,1.00,,2.00,
Nick Melissari,Peroni,88007,Charlie's Place,5/6/2026,1.00,,3.00,
Brian Sengebush,Coors,230103,St.Moritz Grill & Bar,5/5/2026,1.00,,2.00,
Robin Feldman,Coors,231708,American Lgn Branchville,5/5/2026,1.00,,1.00,
Robin Feldman,Coors,190919,Amer Lgn Of Wharton 91,5/5/2026,1.00,,3.00,
Paul Mclaughlin,Peroni,69007,Florentine Garden,5/5/2026,1.00,,2.00,
Nick Melissari,Coors,39018,Texas Roadhouse,5/5/2026,1.00,,1.00,
Robin Feldman,Peroni,230305,Casa Bellisma (A),5/5/2026,1.00,,2.00,
Nick Melissari,Coors,92005,Kinchley's,5/5/2026,1.00,,2.00,
Robin Feldman,Peroni,73007,Bensi (P),5/5/2026,1.00,,2.00,
Allison Scott,Peroni,12037,Maggies Town Tavern Ii,5/5/2026,1.00,,1.00,
Nick Melissari,Peroni,92002,Anthony's CF Pizza (A) (Ramsey),5/5/2026,1.00,,2.00,
Allison Scott,Coors,24019,Sharky's Wings(P),5/5/2026,1.00,,1.00,
Allison Scott,Peroni,19005,Celtic Corner,5/5/2026,1.00,,1.00,
Allison Scott,Peroni,10010,Sunset Valley G C (A),5/5/2026,1.00,,2.00,
Brian Sengebush,Coors,231714,Mountain House Tav & Gril,5/5/2026,1.00,,1.00,
Allison Scott,Peroni,14003,Murph's Bar & Liquor,5/5/2026,1.00,,1.00,
Nick Melissari,Coors,80018,Millers Paramus Ale House,5/5/2026,1.00,,1.00,
Nick Melissari,Peroni,49085,Tommy's Tavern + Tap (Edgewater),5/5/2026,2.00,,2.00,
Paul Mclaughlin,Peroni,40026,Brooklyn's (A),5/5/2026,1.00,,3.00,
Allison Scott,Peroni,12038,Tommy's Tavern + Tap (Wayne),5/5/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,52030,Sofia,5/5/2026,2.00,,6.00,
Paul Mclaughlin,Peroni,86002,Doghouse Saloon (Z),5/5/2026,1.00,,1.00,
Nick Melissari,Coors,80007,The Orange Lantern,5/5/2026,1.00,,5.00,
Allison Scott,Coors,7003,Blu Ale House,5/5/2026,1.00,,2.00,
Paul Mclaughlin,Peroni,62003,Stern And Bow,5/5/2026,1.00,,1.00,
Allison Scott,Peroni,11011,Sunset Pub & Grill(Z),5/5/2026,1.00,,1.00,
Paul Mclaughlin,Peroni,70004,Davey's Locker (A),5/4/2026,1.00,,0.00,
Allison Scott,Peroni,12048,Anthonys CF Pizza (Wayne),5/4/2026,1.00,,0.00,
Allison Scott,Peroni,10001,cherry's,5/4/2026,1.00,,0.00,
Chris Payton,Peroni,80028,El Cid,5/4/2026,1.00,,2.00,
Mike Ast,Peroni,84015,The Office 2131 Ridgewood,5/4/2026,1.00,,0.00,
Paul Mclaughlin,Peroni,86002,Doghouse Saloon (Z),5/4/2026,1.00,,0.00,
Nick Melissari,Peroni,96010,Aldo's Italian Rest(Z),5/4/2026,1.00,,0.00,
Nick Melissari,Peroni,31026,Rockafella's,5/4/2026,1.00,,0.00,
Robin Feldman,Peroni,73007,Bensi (P),5/4/2026,1.00,,0.00,
Nick Melissari,Coors,92007,Brady's At(A)The Station,5/4/2026,1.00,,2.00,
Allison Scott,Peroni,17009,Jimmy Geez (P),5/4/2026,1.00,,0.00,
Paul Mclaughlin,Peroni,67002,Brady's Fox Hunt Inn,5/4/2026,1.00,,0.00,
Nick Melissari,Peroni,80018,Millers Paramus Ale House,5/4/2026,1.00,,0.00,
Paul Mclaughlin,Peroni,70008,Hearth & Tap Co.,5/4/2026,1.00,,0.00,
Anthony Palmisano,Peroni,231213,The Kites (P),5/4/2026,1.00,,0.00,
Allison Scott,Peroni,13002,The Little Falls Tavern,5/4/2026,1.00,,0.00,
Robin Feldman,Peroni,92016,K Of C Ramsey,5/4/2026,1.00,,0.00,
