Customer Num,Customer Name,Sales Rep Assigned,City,Route,On-Off Premise
31043,House of Que (East Rutherford),Nick Melissari,East Rutherford,East Rutherford Wed,On Premise
41031,Houstons (A)Hackensack,Nick Melissari,Unknown,Unknown,On Premise
49021,Hyatt Place Fort Lee,Nick Melissari,Unknown,Unknown,On Premise
28016,Inka Flames,Nick Melissari,Unknown,Unknown,On Premise
40030,JINYA Ramen Bar (Hackensack),Nick Melissari,Unknown,Unknown,On Premise
31047,Jarana,Nick Melissari,Unknown,Unknown,On Premise
37063,Jojo's Bar & Grill,Nick Melissari,Unknown,Unknown,On Premise
92005,Kinchley's,Nick Melissari,Unknown,Unknown,On Premise
34017,Ktb Coffee Shop,Nick Melissari,Unknown,Unknown,On Premise
28003,Ktb Coffee Shop & Lounge,Nick Melissari,Unknown,Unknown,On Premise
46007,Kumade,Nick Melissari,Unknown,Unknown,On Premise
49047,LaNoma Italian Steakhouse,Nick Melissari,Unknown,Unknown,On Premise
46028,Legends (P),Nick Melissari,Unknown,Unknown,On Premise
31053,Little Sheep Restaurant/Bar,Nick Melissari,Unknown,Unknown,On Premise
38020,Lodi Lanes (A),Nick Melissari,Lodi,Lodi Thu,On Premise
78014,Longhorn Steak Rochele Pk,Nick Melissari,Unknown,Unknown,On Premise
37045,Los Cantaritos Cantina,Nick Melissari,Unknown,Unknown,On Premise
40024,Maggiano's Little(A)Italy,Nick Melissari,Unknown,Unknown,On Premise
93004,Mahwah B & G (A),Nick Melissari,Unknown,Unknown,On Premise
31049,Marcus Live Bar & Grille,Nick Melissari,Unknown,Unknown,On Premise
29035,Marty Gra's (A),Nick Melissari,Unknown,Unknown,On Premise
93005,Mason Jar Restaurant,Nick Melissari,Unknown,Unknown,On Premise
29019,Mickey's Bar & Grill (Z),Nick Melissari,Unknown,Unknown,On Premise
80018,Millers Paramus Ale House,Nick Melissari,Unknown,Unknown,On Premise
41025,Morton's The Stkhse Hacke,Nick Melissari,Unknown,Unknown,On Premise
31052,Mozzarella Bar,Nick Melissari,Unknown,Unknown,On Premise
29036,Mr.Bruno's,Nick Melissari,Unknown,Unknown,On Premise
28024,N Arlington Bowl O Drome,Nick Melissari,Unknown,Unknown,On Premise
30029,Native Union Club,Nick Melissari,Unknown,Unknown,On Premise
88002,Nellie's Place (P),Nick Melissari,Waldwick,10058 Wed,On Premise
31027,New Park Tav (A),Nick Melissari,Unknown,Unknown,On Premise
31007,Nizi Japanese,Nick Melissari,Unknown,Unknown,On Premise
93008,Nonna's Pizza,Nick Melissari,Unknown,Unknown,On Premise
80015,Nordstrom Garden Court,Nick Melissari,Unknown,Unknown,On Premise
94009,Oakland Diner,Nick Melissari,Unknown,Unknown,On Premise
80042,Olive Garden Paramus,Nick Melissari,Unknown,Unknown,On Premise
80057,On The Border Paramus,Nick Melissari,Unknown,Unknown,On Premise
49059,Outback Steakhouse(Z)Edg,Nick Melissari,Unknown,Unknown,On Premise
78016,Outback Stk Hse Roch Pk,Nick Melissari,Unknown,Unknown,On Premise
49015,PYEONGANDONG,Nick Melissari,Unknown,Unknown,On Premise
30031,Paisano's,Nick Melissari,Unknown,Unknown,On Premise
30032,Panebianco Cucina Italiana,Nick Melissari,Unknown,Unknown,On Premise
77031,Parkway Lanes,Nick Melissari,Unknown,Unknown,On Premise
40025,Pf Changs China Bis(A) (Hackensack),Nick Melissari,Unknown,Unknown,On Premise
120147,Port Imperial HOQ LLC,Nick Melissari,Unknown,Unknown,Off Premise
94010,Portobello Banquets,Nick Melissari,Unknown,Unknown,On Premise
94013,Portobello Feasts,Nick Melissari,Unknown,Unknown,On Premise
92014,Ramsey Country Clb,Nick Melissari,Unknown,Unknown,On Premise
38025,Rebar (Z),Nick Melissari,Unknown,Unknown,On Premise
32023,Redd's Rest (Z),Nick Melissari,Unknown,Unknown,On Premise
31042,Residence Inn East Rutherford,Nick Melissari,Unknown,Unknown,On Premise
31026,Rockafella's,Nick Melissari,Unknown,Unknown,On Premise
28027,Roma Rest. (P),Nick Melissari,Unknown,Unknown,On Premise
41017,Rosa Mexicano (A),Nick Melissari,Unknown,Unknown,On Premise
93002,Roxanne's A),Nick Melissari,Unknown,Unknown,On Premise
93007,Rp Prime Restaurant,Nick Melissari,Unknown,Unknown,On Premise
79010,Ruth's Chris Steakhouse (Maywood),Nick Melissari,Unknown,Unknown,On Premise
38002,Satin Dolls (A),Nick Melissari,Lodi,Lodi Tue,On Premise
89001,Savini Rest (A),Nick Melissari,Unknown,Unknown,On Premise
80017,Season's 52,Nick Melissari,Unknown,Unknown,On Premise
32010,Segovia Meson,Nick Melissari,Unknown,Unknown,On Premise
94003,Segovia Tavern,Nick Melissari,Oakland,Wayne Wed,On Premise
28031,Shawn's Crazy Saloon,Nick Melissari,Unknown,Unknown,On Premise
30026,Simulcast,Nick Melissari,Unknown,Unknown,On Premise
31048,Song'E Napule,Nick Melissari,Unknown,Unknown,On Premise
37012,Sportsmens (P) Tavern,Nick Melissari,Unknown,Unknown,On Premise
32008,Steve's Bar & Grill (A),Nick Melissari,Unknown,Unknown,On Premise
41009,TRUE FOOD,Nick Melissari,Unknown,Unknown,On Premise
28008,Tavern On Ridge,Nick Melissari,Unknown,Unknown,On Premise
28020,Tejo Bar & Rest,Nick Melissari,Unknown,Unknown,On Premise
29045,Teros Snack Bar,Nick Melissari,Unknown,Unknown,On Premise
39018,Texas Roadhouse,Nick Melissari,Unknown,Unknown,On Premise
96005,The Brick House (P),Nick Melissari,Unknown,Unknown,On Premise
80003,The Capital Grille (A),Nick Melissari,Unknown,Unknown,On Premise
35006,The Concourse #728,Nick Melissari,Unknown,Unknown,On Premise
37011,The Firehouse,Nick Melissari,Unknown,Unknown,On Premise
31055,The Game Room,Nick Melissari,Unknown,Unknown,On Premise
80061,The Green Lounge,Nick Melissari,Unknown,Unknown,On Premise
37070,The Hive Bar & Bistro,Nick Melissari,Unknown,Unknown,On Premise
32012,The Local Pub,Nick Melissari,Unknown,Unknown,On Premise
49049,The Metropolitan Lounge,Nick Melissari,Unknown,Unknown,On Premise
80007,The Orange Lantern,Nick Melissari,Paramus,Rochelle Park Tue,On Premise
96007,The Original Barn,Nick Melissari,Unknown,Unknown,On Premise
31006,The Roosevelt,Nick Melissari,Unknown,Unknown,On Premise
92012,The Shannon Rose/Ramsey,Nick Melissari,Unknown,Unknown,On Premise
31028,The Union Bar & Provisions,Nick Melissari,Unknown,Unknown,On Premise
49085,Tommy's Tavern + Tap (Edgewater),Nick Melissari,Unknown,Unknown,On Premise
37004,Tres Agaves,Nick Melissari,Unknown,Unknown,On Premise
94002,Trovato's Due (Z),Nick Melissari,Unknown,Unknown,On Premise
28019,Turf and Barrel,Nick Melissari,Unknown,Unknown,On Premise
45020,Tutto A Modo Mio,Nick Melissari,Unknown,Unknown,On Premise
29021,Uncle Vinnys Bar & Grill,Nick Melissari,Unknown,Unknown,On Premise
92013,Varka,Nick Melissari,Ramsey,Ramsey Thu,On Premise
79001,Victor's Maywood Inn,Nick Melissari,Maywood,Lodi Mon,On Premise
31017,Victory Sports Bar,Nick Melissari,Unknown,Unknown,On Premise
41013,Viva Margarita Hackensack,Nick Melissari,Unknown,Unknown,On Premise
36014,Viva Margarita Wallington,Nick Melissari,Unknown,Unknown,On Premise
88003,W's Village Grille,Nick Melissari,Waldwick,Ramsey Tue,On Premise
42003,Whiskey Roads,Nick Melissari,Little Ferry,East Rutherford Thu,On Premise
78007,Woodstone Pizza B & G,Nick Melissari,Rochelle Park,Hot Shot #2,On Premise
96001,Wyckoff Tavern Kitchen and Bar,Nick Melissari,Unknown,Unknown,On Premise
31039,Yard House 8390,Nick Melissari,Unknown,Unknown,On Premise
15054,Blue Palace (A),Office Tell Sell,Unknown,Unknown,On Premise
53006,Cafe Italiano (Z),Office Tell Sell,Unknown,Unknown,On Premise
78018,Columbian Club (Z),Office Tell Sell,Unknown,Unknown,On Premise
15002,Cost Plus,Office Tell Sell,Unknown,Unknown,Off Premise
42005,Empire Club (P),Office Tell Sell,Unknown,Unknown,On Premise
31032,Fiesta Hut (Z),Office Tell Sell,Unknown,Unknown,On Premise
49042,Fire Company 3 Ft Lee,Office Tell Sell,Unknown,Unknown,On Premise
49025,Flemings Stkhse (P),Office Tell Sell,Edgewater,Hot Shot #8,On Premise
49009,Ft Lee Athletic Club,Office Tell Sell,Unknown,Unknown,On Premise
49006,Ga Yeon Restaurant,Office Tell Sell,Unknown,Unknown,On Premise
49051,Gopchang Story,Office Tell Sell,Unknown,Unknown,On Premise
52038,Grissini's Restaurant,Office Tell Sell,Unknown,Unknown,On Premise
36035,Hillside (A) S A C,Office Tell Sell,Unknown,Unknown,On Premise
230110,Homestead Rest,Office Tell Sell,Unknown,Unknown,On Premise
33009,In Thyme,Office Tell Sell,Unknown,Unknown,On Premise
4008,Lina's Ristorante,Office Tell Sell,Unknown,Unknown,On Premise
47007,Luigi's Rest (P),Office Tell Sell,Unknown,Unknown,On Premise
76007,Matsuya,Office Tell Sell,Unknown,Unknown,On Premise
20103,Moonlight (P) Lounge,Office Tell Sell,Unknown,Unknown,On Premise
42016,Palermo Cafe (A),Office Tell Sell,Unknown,Unknown,On Premise
22009,Paterson Fire Dept,Office Tell Sell,Unknown,Unknown,On Premise
43014,Patsy's Bistro,Office Tell Sell,Unknown,Unknown,On Premise
21020,Rincon Criollo Restaurant,Office Tell Sell,Unknown,Unknown,On Premise
49003,Roberto's Restaurant (P),Office Tell Sell,Unknown,Unknown,On Premise
44032,Rustica Bar & Restaurant,Office Tell Sell,Unknown,Unknown,On Premise
76008,Saddle Brook (A) Diner,Office Tell Sell,Unknown,Unknown,On Premise
77038,Taverna Mykonos,Office Tell Sell,Unknown,Unknown,On Premise
38035,The Elan (P),Office Tell Sell,Unknown,Unknown,On Premise
15053,Wrights Tavern(Z),Office Tell Sell,Unknown,Unknown,On Premise
27005,#1 Liqrs (P),Pablo Lopez,Passaic,Passaic Fri,Off Premise
20130,412 Lounge & Latin Bar,Pablo Lopez,Paterson,10076 Tue,On Premise
20108,5th Avenue (P) Tavern,Pablo Lopez,Unknown,Unknown,On Premise
15034,Allen's Liquors,Pablo Lopez,Paterson,10075 Tue,Off Premise
21024,Altiero Liquors,Pablo Lopez,Paterson,10058 Mon,Off Premise
27118,Arepa Express,Pablo Lopez,Unknown,Unknown,On Premise
25073,Aruba Lounge (P),Pablo Lopez,Clifton,Clifton 1 Fri,On Premise
15045,Bacchus Sport Bar & Grill,Pablo Lopez,Paterson,Paterson 1 Fri,On Premise
20004,Bocaditos Bistro,Pablo Lopez,Unknown,Unknown,On Premise
20014,Bombolon Liquor & Grocery,Pablo Lopez,Paterson,10077 Mon,Off Premise
21030,Bonfire Mofongo House (P),Pablo Lopez,Unknown,Unknown,On Premise
15061,Boulevard Wine & Spirits,Pablo Lopez,Paterson,10058 Thu,Off Premise
27069,Broadway W&L,Pablo Lopez,Passaic,10067 Tue,Off Premise
27100,Buenaaazo,Pablo Lopez,Unknown,Unknown,On Premise
20022,Caraballo's,Pablo Lopez,Paterson,10064 Thu,Off Premise
21032,Carisma Liq & Groc (P),Pablo Lopez,Paterson,10084 Wed,Off Premise
20046,Circle Cafe (A),Pablo Lopez,Unknown,Unknown,On Premise
52037,Colombia Kaliente,Pablo Lopez,Unknown,Unknown,On Premise
25086,Con Sabor A Peru (A),Pablo Lopez,Unknown,Unknown,On Premise
21022,Costa Marina Lounge(A),Pablo Lopez,Unknown,Unknown,On Premise
20051,Costambar Bar & Liquor Corp.,Pablo Lopez,Paterson,Paterson 1 Thu,Off Premise
20090,D'classico (P),Pablo Lopez,Paterson,10051 Fri,On Premise
15018,Diana's Bar (Z),Pablo Lopez,Unknown,Unknown,On Premise
27015,Dona Maria Rest,Pablo Lopez,Passaic,10087 Thu,On Premise
22025,Dulce Patria,Pablo Lopez,Unknown,Unknown,On Premise
15030,EL BOHEMIO 2 LIQUOR STORE & BAR,Pablo Lopez,Unknown,Unknown,Off Premise
24032,El Dorado Rest (Z),Pablo Lopez,Unknown,Unknown,On Premise
24030,El Mexicano Rest (P),Pablo Lopez,Unknown,Unknown,On Premise
25041,Family Association,Pablo Lopez,Unknown,Unknown,On Premise
20068,Florida Drugs (A),Pablo Lopez,Paterson,Paterson 1 Fri,Off Premise
15047,Freddie's Corner,Pablo Lopez,West Paterson,Totowa Mon,Off Premise
21038,Freddie's Dugout,Pablo Lopez,Paterson,10051 Wed,On Premise
27093,Galleria,Pablo Lopez,Unknown,Unknown,On Premise
15016,Gene's Liquor,Pablo Lopez,Paterson,Hot Shot #11,Off Premise
27050,Grand Rodeo Night Club(Z),Pablo Lopez,Unknown,Unknown,On Premise
20081,Hacienda (P),Pablo Lopez,Unknown,Unknown,On Premise
22013,Hi-Beams (P),Pablo Lopez,Unknown,Unknown,On Premise
24049,Hornitos Bakery,Pablo Lopez,Unknown,Unknown,On Premise
20062,Intensity Lounge/Angie's Liquors,Pablo Lopez,Paterson,10051 Fri,Off Premise
25071,Jaimito's Crtside(Z),Pablo Lopez,Unknown,Unknown,On Premise
25046,Jay Aldo's (Z) Bar & Pizz,Pablo Lopez,Unknown,Unknown,On Premise
20070,Joe's Liquor (A),Pablo Lopez,Paterson,10050 Wed,Off Premise
27021,Johnny's Liqs (P),Pablo Lopez,Passaic,Passaic Thu,Off Premise
27145,LOTUS,Pablo Lopez,Unknown,Unknown,On Premise
20102,La Fiesta,Pablo Lopez,Unknown,Unknown,On Premise
33005,La Havana 59,Pablo Lopez,Moonachie,South Hackensac Thu,On Premise
15040,Legacy Bar & Liquor,Pablo Lopez,Woodland Park,Totowa Tue,Off Premise
22001,Lena Y Carbon Restaurant,Pablo Lopez,Unknown,Unknown,On Premise
20124,Lena y Carbon Broaster,Pablo Lopez,Unknown,Unknown,Off Premise
27142,Lena y Carbon Restaurant & Bar (Passaic),Pablo Lopez,Unknown,Unknown,On Premise
25015,Limonta Liqs (A),Pablo Lopez,Clifton,Clifton 1 Thu,Off Premise
22044,Los Cristales (Z),Pablo Lopez,Unknown,Unknown,On Premise
27099,Mama Sushi Rest & Lounge,Pablo Lopez,Unknown,Unknown,On Premise
21042,Marcet Cafe,Pablo Lopez,Unknown,Unknown,On Premise
20042,Midtown Liquors,Pablo Lopez,Paterson,Paterson 2 Thu,Off Premise
27043,Monroe Wine & Liq(P),Pablo Lopez,Passaic,10068 Wed,Off Premise
24063,Noches De Colombia (Clifton),Pablo Lopez,Clifton,Clifton 1 Tue,On Premise
41008,Noches De Colombia (Hackensack),Pablo Lopez,Hackensack,Hot Shot #3,On Premise
27073,Noches De Colombia (Passaic),Pablo Lopez,Unknown,Unknown,On Premise
22019,Noches De Colombia (Paterson),Pablo Lopez,Unknown,Unknown,On Premise
39004,Noches De Colombia (S. Hackensack)),Pablo Lopez,South Hackensac,South Hackensac Tue,On Premise
52005,Noches De Colombia(Englewood)),Pablo Lopez,Unknown,Unknown,On Premise
25040,Palenque Bar & Grill(A),Pablo Lopez,Unknown,Unknown,On Premise
27072,Passaic Discount Liquors,Pablo Lopez,Passaic,Passaic Wed,Off Premise
25051,Portuguese Tavern Steak House,Pablo Lopez,Clifton,Clifton 1 Wed,On Premise
15062,Ragtime Gentlemen's Club,Pablo Lopez,Unknown,Unknown,On Premise
21014,Ranchito Mi Peru,Pablo Lopez,Unknown,Unknown,On Premise
26014,Regalado Liq,Pablo Lopez,Passaic,10062 Thu,Off Premise
20032,Riverside Liquors (Paterson),Pablo Lopez,Paterson,Paterson 2 Fri,Off Premise
15046,Romo Restaurant,Pablo Lopez,Unknown,Unknown,On Premise
20114,Ronny's Liqrs (Z),Pablo Lopez,Paterson,10075 Thu,Off Premise
22031,Roxxie's (P),Pablo Lopez,Unknown,Unknown,On Premise
25087,Sarina Bar,Pablo Lopez,Unknown,Unknown,On Premise
27070,Saritas Mexican Rest(A),Pablo Lopez,Unknown,Unknown,On Premise
21034,Schulman's (P) Deli,Pablo Lopez,Paterson,Paterson 4 Wed,Off Premise
20100,Serie 92 Bar & Liquor,Pablo Lopez,Unknown,Unknown,On Premise
20029,Star Liquor Store,Pablo Lopez,Paterson,10058 Fri,Off Premise
27066,Sunny's Liqs.(P),Pablo Lopez,Passaic,10078 Mon,Off Premise
22021,Super Korona (Z) Bar,Pablo Lopez,Unknown,Unknown,On Premise
22036,Tease (P),Pablo Lopez,Unknown,Unknown,On Premise
27067,Ukranian (Z) Center,Pablo Lopez,Passaic,Passaic Thu,On Premise
50008,101 Pub (A),Paul Mclaughlin,Bogota,Teaneck Thu,On Premise
71007,103 Prime Time,Paul Mclaughlin,Unknown,Unknown,On Premise
69012,449 Prime @ Edgewood Country Club,Paul Mclaughlin,Rivervale,Norwood Wed,On Premise
65007,86 and Vine,Paul Mclaughlin,Norwood,Hot Shot #12,On Premise
63002,Alpine C.C. (Z),Paul Mclaughlin,Demarest,Norwood Mon,On Premise
61004,Andiamo,Paul Mclaughlin,Haworth,Norwood Mon,On Premise
50001,Andy's Corner (Z),Paul Mclaughlin,Bogota,Palisades Park Wed,On Premise
81024,Anthony's Coal Fired Pizza (Fair Lawn),Paul Mclaughlin,Unknown,Unknown,On Premise
52018,Aumm Aumm @The Brownstone,Paul Mclaughlin,Unknown,Unknown,On Premise
68003,Aurora Restaurant,Paul Mclaughlin,Old Tappan,Norwood Mon,On Premise
54012,Axia Taverna,Paul Mclaughlin,Tenafly,Norwood Wed,On Premise
86007,Bacari,Paul Mclaughlin,Washington Twsp,Woodcliff Lake Fri,On Premise
52043,Balthazar Bakery (A),Paul Mclaughlin,Unknown,Unknown,Off Premise
74021,Bar Mutz,Paul Mclaughlin,Unknown,Unknown,On Premise
62008,Bareburger (Closter),Paul Mclaughlin,Unknown,Unknown,On Premise
72002,Bareburger (Woodcliff Lake),Paul Mclaughlin,Unknown,Unknown,On Premise
52046,Bergen Performing Arts,Paul Mclaughlin,Unknown,Unknown,On Premise
67010,Biddy O'malleys Pub (A),Paul Mclaughlin,Unknown,Unknown,On Premise
50004,Bistro Taino,Paul Mclaughlin,Unknown,Unknown,On Premise
52033,Blue Akai,Paul Mclaughlin,Unknown,Unknown,On Premise
39008,Blush Gentleman's Club,Paul Mclaughlin,Unknown,Unknown,On Premise
40021,Bowler City Bowling,Paul Mclaughlin,Unknown,Unknown,On Premise
67002,Brady's Fox Hunt Inn,Paul Mclaughlin,Unknown,Unknown,On Premise
40026,Brooklyn's (A),Paul Mclaughlin,Unknown,Unknown,On Premise
52009,CAJUN SEAFOOD AND BAR,Paul Mclaughlin,Unknown,Unknown,On Premise
52012,CZEN Restaurant,Paul Mclaughlin,Unknown,Unknown,On Premise
52003,Cassies (A),Paul Mclaughlin,Unknown,Unknown,On Premise
57011,Casual Habana Cafe (P),Paul Mclaughlin,Unknown,Unknown,On Premise
41001,Casual Habana Cafe(Hack),Paul Mclaughlin,Unknown,Unknown,On Premise
56016,Chapala Grill - Bergenfield,Paul Mclaughlin,Unknown,Unknown,On Premise
39007,Club Flamingo (A),Paul Mclaughlin,Unknown,Unknown,On Premise
41022,Coach House Diner/Rest(Z),Paul Mclaughlin,Unknown,Unknown,On Premise
81029,Cosmo Club (Z),Paul Mclaughlin,Fair Lawn,Rochelle Park Thu,On Premise
50006,Cozy Tavern (P),Paul Mclaughlin,Unknown,Unknown,On Premise
55005,Cresskill Tavern,Paul Mclaughlin,Unknown,Unknown,On Premise
41027,Cubby's (P),Paul Mclaughlin,Unknown,Unknown,On Premise
70004,Davey's Locker (A),Paul Mclaughlin,Unknown,Unknown,On Premise
50018,Debonair Music Hall,Paul Mclaughlin,Unknown,Unknown,On Premise
65005,Dimora Ristorante (P),Paul Mclaughlin,Unknown,Unknown,On Premise
86002,Doghouse Saloon (Z),Paul Mclaughlin,Washington Twsp,Woodcliff Lake Tue,On Premise
69003,Edgewood Country Club,Paul Mclaughlin,Unknown,Unknown,On Premise
52014,El Tango,Paul Mclaughlin,Unknown,Unknown,On Premise
85001,Eleven Central,Paul Mclaughlin,Midland Park,Ramsey Wed,On Premise
75001,Emerson Hotel,Paul Mclaughlin,Emerson,Woodcliff Lake Fri,On Premise
52026,Englewood Field Club,Paul Mclaughlin,Unknown,Unknown,On Premise
81015,Fair Lawn Athletic Club,Paul Mclaughlin,Unknown,Unknown,On Premise
81003,Fair Lawn Lanes (P),Paul Mclaughlin,Unknown,Unknown,On Premise
39006,Fat Bastard & Sons,Paul Mclaughlin,Unknown,Unknown,On Premise
70012,Fire & Oak (A),Paul Mclaughlin,Montvale,Hot Shot #10,On Premise
70013,Flemings Prime Steakhouse and Wine Bar,Paul Mclaughlin,Montvale,Woodcliff Lake Thu,On Premise
69007,Florentine Garden,Paul Mclaughlin,Unknown,Unknown,On Premise
40038,Forte Ristorante,Paul Mclaughlin,Hackensack,Saddle Brook Thu,On Premise
71004,Four Leaves,Paul Mclaughlin,Park Ridge,Hot Shot #1,On Premise
65006,Gerry's Place,Paul Mclaughlin,Unknown,Unknown,On Premise
60012,Grant Street Cafe (A),Paul Mclaughlin,Dumont,Norwood Fri,On Premise
69011,Green Point Restaurant,Paul Mclaughlin,Unknown,Unknown,On Premise
59005,Hackensack Golf (A),Paul Mclaughlin,Unknown,Unknown,On Premise
61002,Haworth Golf Club(A),Paul Mclaughlin,Unknown,Unknown,On Premise
70008,Hearth & Tap Co.,Paul Mclaughlin,Montvale,Woodcliff Lake Fri,On Premise
56011,International Bar/Rest,Paul Mclaughlin,Bergenfield,Englewood Cliff Fri,On Premise
74012,Iron Horse,Paul Mclaughlin,Unknown,Unknown,On Premise
56004,Jack E Pooh's,Paul Mclaughlin,Bergenfield,Englewood Cliff Thu,On Premise
81023,K Of C W Bergen,Paul Mclaughlin,Unknown,Unknown,On Premise
54011,Knickerbocker Golf (P),Paul Mclaughlin,Tenafly,Norwood Thu,On Premise
62010,LUCIOS,Paul Mclaughlin,Unknown,Unknown,On Premise
60004,La Taberna Steak House,Paul Mclaughlin,Unknown,Unknown,On Premise
50029,La Tequilera Restaurant,Paul Mclaughlin,Unknown,Unknown,On Premise
62012,Landmark Closter,Paul Mclaughlin,Unknown,Unknown,On Premise
40005,Lazy Lanigans (A),Paul Mclaughlin,Hackensack,Hackensack Wed,On Premise
41010,Lenoras Bar (P),Paul Mclaughlin,Hackensack,Hackensack Wed,On Premise
69005,Let's Meat Steakhouse,Paul Mclaughlin,Unknown,Unknown,On Premise
41020,Lidos Restaurant (P),Paul Mclaughlin,Unknown,Unknown,On Premise
74001,Lolitas Mexican Cantina,Paul Mclaughlin,Unknown,Unknown,On Premise
73001,Lou's,Paul Mclaughlin,Hillsdale,Woodcliff Lake Tue,On Premise
56006,Lula's Latin Cuisine,Paul Mclaughlin,Unknown,Unknown,On Premise
51014,Marriott (A) Teaneck,Paul Mclaughlin,Unknown,Unknown,On Premise
71011,Marriott (P) Park Ridge,Paul Mclaughlin,Park Ridge,Woodcliff Lake Wed,On Premise
29051,Medieval Times,Paul Mclaughlin,Unknown,Unknown,On Premise
41002,Mi Tierrita (P),Paul Mclaughlin,Unknown,Unknown,On Premise
76005,Midland Brewhouse (A),Paul Mclaughlin,Unknown,Unknown,On Premise
70005,Montvale Bowl (A),Paul Mclaughlin,Unknown,Unknown,On Premise
67011,Mykos,Paul Mclaughlin,Unknown,Unknown,Off Premise
57012,N Milford Ath Club,Paul Mclaughlin,Unknown,Unknown,On Premise
57007,New Bridge Inn(A),Paul Mclaughlin,New Milford,Woodcliff Lake Fri,On Premise
50035,Nobo,Paul Mclaughlin,Unknown,Unknown,On Premise
59001,ORA,Paul Mclaughlin,Oradell,Woodcliff Lake Wed,On Premise
81019,Oceanos Osyter Bar Grill,Paul Mclaughlin,Unknown,Unknown,On Premise
67001,Olar Noso,Paul Mclaughlin,Unknown,Unknown,On Premise
68011,Old Tappan Golf Course,Paul Mclaughlin,Unknown,Unknown,On Premise
68006,Old Tappan Manor (P),Paul Mclaughlin,Unknown,Unknown,On Premise
74010,Osteria Crescendo,Paul Mclaughlin,Unknown,Unknown,On Premise
74004,P J Finnegan's,Paul Mclaughlin,Unknown,Unknown,On Premise
50015,PUB 178,Paul Mclaughlin,Teaneck,Englewood Cliff Wed,On Premise
57009,Pancho Burrito's (A),Paul Mclaughlin,Unknown,Unknown,On Premise
71005,Park Steakhouse,Paul Mclaughlin,Park Ridge,Woodcliff Lake Fri,On Premise
71001,Peppercorn's,Paul Mclaughlin,Park Ridge,Woodcliff Lake Wed,On Premise
39010,Players Club (Z),Paul Mclaughlin,South Hackensac,Englewood Cliff Tue,On Premise
60014,Pop(xo) Taco,Paul Mclaughlin,Unknown,Unknown,On Premise
60002,QB's Bar and Grill,Paul Mclaughlin,Dumont,Englewood Cliff Thu,On Premise
81027,RP Prime Steakhouse,Paul Mclaughlin,Unknown,Unknown,On Premise
57004,River & Henley,Paul Mclaughlin,Unknown,Unknown,On Premise
69009,Rivervale Country Club,Paul Mclaughlin,Rivervale,Norwood Fri,On Premise
41029,Riviera Lounge (P),Paul Mclaughlin,Unknown,Unknown,On Premise
62002,Rudy's Pizzeria (P),Paul Mclaughlin,Unknown,Unknown,On Premise
55009,Samdan Mediterranean Restaurant And Bar,Paul Mclaughlin,Unknown,Unknown,On Premise
62011,Sear House (A),Paul Mclaughlin,Unknown,Unknown,On Premise
86006,Seasons Catering (A),Paul Mclaughlin,Unknown,Unknown,On Premise
81002,Shoti Bread House,Paul Mclaughlin,Unknown,Unknown,On Premise
40032,Side Bar,Paul Mclaughlin,Unknown,Unknown,On Premise
52049,Sini Bistro,Paul Mclaughlin,Unknown,Unknown,On Premise
52030,Sofia,Paul Mclaughlin,Englewood,Englewood Cliff Fri,On Premise
62003,Stern And Bow,Paul Mclaughlin,Closter,Norwood Fri,On Premise
81004,Stosh's Craft Bar (Z),Paul Mclaughlin,Fair Lawn,Rochelle Park Wed,On Premise
41006,Straphanger Saloon (A),Paul Mclaughlin,Hackensack,Hackensack Fri,On Premise
40008,Tavern 61 (Z),Paul Mclaughlin,Hackensack,Englewood Cliff Tue,On Premise
54001,Tenafly Pizza (Z),Paul Mclaughlin,Unknown,Unknown,On Premise
54005,The 130 Club,Paul Mclaughlin,Unknown,Unknown,On Premise
73002,The Cornerstone (P),Paul Mclaughlin,Hillsdale,Woodcliff Lake Thu,On Premise
62007,The Hill,Paul Mclaughlin,Unknown,Unknown,On Premise
59006,The Oak House,Paul Mclaughlin,Unknown,Unknown,On Premise
76009,The Plank Pizza And Bar,Paul Mclaughlin,Unknown,Unknown,On Premise
67014,The Rockleigh C C (P),Paul Mclaughlin,Unknown,Unknown,On Premise
41023,The Whiskey Priest (Hackensack),Paul Mclaughlin,Unknown,Unknown,On Premise
150014,Tierney's Tavern(A),Paul Mclaughlin,Montclair,10058 Wed,On Premise
56009,Tommy Fox's Pub Hse(P),Paul Mclaughlin,Bergenfield,Englewood Cliff Thu,On Premise
56001,Tony's Italian Cuisine,Paul Mclaughlin,Unknown,Unknown,On Premise
65003,Verana,Paul Mclaughlin,Unknown,Unknown,On Premise
52036,Vida Garden,Paul Mclaughlin,Unknown,Unknown,On Premise
36015,Wallington Lane (Bowlero),Paul Mclaughlin,Unknown,Unknown,On Premise
61003,White Beeches Golf Club,Paul Mclaughlin,Haworth,Norwood Tue,On Premise
51005,Zina's Steakhouse & Grill,Paul Mclaughlin,Unknown,Unknown,On Premise
89007,Acme Markets (Allendale),Phil Ernst,Unknown,Unknown,Off Premise
49039,Acme Markets (Fort Lee),Phil Ernst,Unknown,Unknown,Off Premise
85002,Acme Markets (Midland Park),Phil Ernst,Unknown,Unknown,Off Premise
50003,"Agave Liquor, Wine & Spirits",Phil Ernst,Unknown,Unknown,Off Premise
49082,Beverage Depot,Phil Ernst,Unknown,Unknown,Off Premise
